Source,Sample,Tag.number,Recapture,Length,Sex,Colour,Damage.old.a,Damage.old.l,Damage.new.a,Damage.new.l,Dead,Individual.remarks,Reproductive.stage,Setose.state,Egg.stage,Moult.stage,Cable.tie,Trip,Outlier,Tarspot,Retention.status,Total.damage,Count,Family,Genus,Species
Dongara.Canons.Masters,2.SM10C7,K0446,,63,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C7,K0447,,71,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C7,K0448,,67,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C7,K0449,,73,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0313,,65,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0382,,73,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0326,,61,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0429,,74,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0438,,71,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,,,70,Female,White,1,7,0,0,Alive,,,,,,FALSE,0,,,Released,8,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0333,,75,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,,,38,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0451,,70,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0452,,72,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0453,,71,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0454,,82,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0455,,65,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0457,,72,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0458,,67,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0459,,64,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0460,,71,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0461,,68,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0462,,69,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0463,,67,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0464,,76,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0465,,64,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0467,,73,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0468,,61,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0469,,81,Male,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F8,K0470,,70,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0471,,85,Male,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0472,,75,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0473,,81,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0474,,70,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0475,,75,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0476,,76,Male,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0477,,83,Male,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0478,,78,Male,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0479,,76,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0480,,72,Male,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0481,,70,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0482,,74,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0483,,75,Male,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0484,,71,Female,White,1,0,0,0,Alive,,,,,,FALSE,0,,,Released,1,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0485,,75,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0486,,76,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0487,,70,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0489,,77,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0490,,74,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0492,,67,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0493,,75,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0494,,72,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0495,,72,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0496,,73,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0497,,73,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0498,,72,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0499,,73,Female,White,2,0,0,0,Alive,,,,,,FALSE,0,,,Released,2,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C9,K0500,,75,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0491,,71,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0466,,71,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0450,,79,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0456,,76,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0501,,70,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0502,,62,Female,Red,1,1,0,0,Alive,,,,,,FALSE,0,,,Released,2,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0503,,73,Male,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0504,,72,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0505,,73,Male,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,,,70,Male,Red,2,0,0,0,Alive,Maybe K0506,,,,,FALSE,0,,,Released,2,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0507,,63,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0508,,71,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0509,,62,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0510,,73,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0511,,71,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0512,,76,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0514,,68,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0515,,76,Male,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0516,,67,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0517,,70,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0518,,67,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0519,,74,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0520,,69,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0521,,66,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,,,68,Male,Red,0,2,0,0,Alive,,,,,,FALSE,0,,,Released,2,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0523,,64,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0524,,60,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0525,,63,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0526,,62,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0527,,70,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0528,,60,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0529,,65,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0530,,69,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0531,,64,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0532,,68,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0533,,75,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0534,,74,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0535,,67,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,K0536,,63,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C10,,,59,Female,Red,2,0,0,0,Alive,,,,,,FALSE,0,,,Released,2,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F11,K0522,,73,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F11,K0537,,69,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F11,K0538,,74,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F11,K0539,,81,Male,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F11,K0540,,70,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F11,K0541,,69,Male,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F11,K0542,,73,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F11,K0543,,70,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F11,K0544,,74,Male,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F11,,,58,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F11,,,56,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F11,K0545,,69,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F11,K0546,,62,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F11,K0547,,67,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F11,K0548,,72,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F11,K0549,,64,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10F11,K0550,,60,Male,Red,0,1,0,0,Alive,,,,,,FALSE,0,,,Released,1,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0551,,74,Female,White,0,1,0,0,Alive,,,,,,FALSE,0,,,Released,1,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0552,,77,Female,White,0,1,0,0,Alive,,,,,,FALSE,0,,,Released,1,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0553,,76,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0554,,74,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0555,,70,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0556,,76,Male,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0557,,73,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0558,,75,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0559,,73,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0560,,78,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0561,,73,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0562,,71,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0563,,70,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0564,,71,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0565,,69,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0566,,77,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0567,,70,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0568,,66,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0569,,74,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0570,,71,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0571,,63,Female,Red,1,0,0,0,Alive,,,,,,FALSE,0,,,Released,1,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0572,,70,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0573,,72,Male,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0574,,66,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0575,,71,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0576,,72,Male,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0577,,76,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,K0578,,67,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C12,,,66,Female,Red,0,2,0,0,Alive,,,,,,FALSE,0,,,Released,2,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0579,,68,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0580,,70,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0581,,70,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0582,,72,Male,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0583,,69,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0584,,81,Male,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0585,,67,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0586,,71,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0588,,74,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0589,,69,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0590,,67,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0591,,70,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0592,,77,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0593,,67,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0594,,76,Male,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0595,,71,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0596,,71,Female,White,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0597,,74,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0598,,75,Male,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
Dongara.Canons.Masters,2.SM10C13,K0599,,70,Female,Red,0,0,0,0,Alive,,,,,,FALSE,0,,,Released,0,1,Palinuridae,Panulirus,cygnus
