Sample,Latitude,Longitude,Date,Time,Location,Status,Site,Depth,Observer,Successful.count,Successful.length,Comment,Source,Trip,Day,Site.code,Pot.number,Day.pull,Pot.type,Pwo,Wkw
3.4.WL16,-29.4268,114.89584,20180708,12:00:00,Irwin Reef,Fished,Whites Lump,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,WL,16,1,13,X,1
3.4.WL18,-29.42434,114.89547,20180708,12:00:00,Irwin Reef,Fished,Whites Lump,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,WL,18,1,13,,1
3.4.WL19,-29.42333,114.89528,20180708,12:00:00,Irwin Reef,Fished,Whites Lump,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,WL,19,1,13,,
3.4.WL22,-29.42211,114.89539,20180708,12:00:00,Irwin Reef,Fished,Whites Lump,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,WL,22,1,13,,
3.4.WL20,-29.42052,114.89765,20180708,12:00:00,Irwin Reef,Fished,Whites Lump,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,WL,20,,13,,
3.4.WL24,-29.42025,114.89763,20180708,12:00:00,Irwin Reef,Fished,Whites Lump,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,WL,24,1,13,,
3.4.JB33,-29.38505,114.88616,20180708,12:00:00,Irwin Reef,Fished,White Point,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,JB,33,1,13,1,
3.4.JB31,-29.38426,114.88574,20180708,12:00:00,Irwin Reef,Fished,White Point,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,JB,31,1,13,1,
3.4.JB49,-29.38371,114.88664,20180708,12:00:00,Irwin Reef,Fished,White Point,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,JB,49,1,13,,
3.4.JB48,-29.38318,114.88722,20180708,12:00:00,Irwin Reef,Fished,White Point,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,JB,48,1,13,,
3.4.JB12,-29.38286,114.88723,20180708,12:00:00,Irwin Reef,Fished,White Point,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,JB,12,1,13,,
3.4.JB13,-29.38293,114.88796,20180708,12:00:00,Irwin Reef,Fished,White Point,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,JB,13,1,13,,1
3.4.JB25,-29.3832,114.88837,20180708,12:00:00,Irwin Reef,Fished,White Point,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,JB,25,1,13,X,
3.4.IR23,-29.3449,114.87334,20180708,12:00:00,Irwin Reef,Fished,Irwin Reef,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,IR,23,1,13,,2
3.4.IR41,-29.34448,114.87397,20180708,12:00:00,Irwin Reef,Fished,Irwin Reef,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,IR,41,1,13,1,
3.4.IR40,-29.3438,114.87411,20180708,12:00:00,Irwin Reef,Fished,Irwin Reef,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,IR,40,1,13,,
3.4.IR35,-29.343,114.87402,20180708,12:00:00,Irwin Reef,Fished,Irwin Reef,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,IR,35,1,13,,
3.4.IR9,-29.34226,114.87377,20180708,12:00:00,Irwin Reef,Fished,Irwin Reef,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,IR,9,1,13,,
3.4.IR1,-29.34175,114.8735,20180708,12:00:00,Irwin Reef,Fished,Irwin Reef,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,IR,1,1,13,,
3.4.IR5,-29.34134,114.87303,20180708,12:00:00,Irwin Reef,Fished,Irwin Reef,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,IR,5,1,13,,
3.4.IR11,-29.32347,114.87319,20180708,12:00:00,Irwin Reef,Fished,Irwin Reef,0,Ash Miller,Yes,Yes,,Dongara.Millers.Masters,3,4,IR,11,1,13,,
