Date,Hs(m).tot,Tp(s).tot,T1(s).tot,Hs(m).sw,Tp(s).sw,T1(s).sw,Dir(deg).sw,Hs(m).sea,Tp(s).sea,T1(s).sea,Dir(deg).sea
27/11/2017  00:59,2.49,14.29,7.14,1.72,14.29,12.02,218,1.79,6.67,5.2,214
27/11/2017  01:29,2.48,14.29,7.4,1.8,14.29,12.15,226,1.71,7.69,5.15,218
27/11/2017  01:59,2.56,13.33,7.5,1.84,13.33,12.12,228,1.78,7.14,5.33,217
27/11/2017  02:29,2.5,12.5,7.23,1.75,12.5,12.07,232,1.8,7.14,5.24,214
27/11/2017  02:59,2.34,13.33,7.11,1.64,13.33,11.96,221,1.67,7.14,5.11,208
27/11/2017  03:29,2.49,12.5,7.39,1.82,12.5,11.92,231,1.7,7.14,5.14,214
27/11/2017  03:59,2.47,14.29,7.22,1.76,14.29,11.96,224,1.74,7.14,5.15,212
27/11/2017  04:29,2.5,13.33,7.2,1.81,13.33,11.37,229,1.73,7.14,5.15,210
27/11/2017  04:59,2.59,13.33,7.53,1.93,13.33,11.65,226,1.73,7.69,5.24,217
27/11/2017  05:29,2.3,12.5,6.99,1.61,12.5,11.35,232,1.64,7.69,5.12,211
27/11/2017  05:59,2.3,11.11,7.12,1.65,11.11,11.07,229,1.61,7.69,5.19,210
27/11/2017  06:29,2.48,12.5,7.47,1.86,12.5,11.54,236,1.65,7.14,5.16,208
27/11/2017  06:59,2.39,13.33,7.12,1.71,13.33,10.87,224,1.67,7.14,5.23,211
27/11/2017  07:29,2.54,12.5,7.56,1.96,12.5,10.96,229,1.62,7.69,5.19,217
27/11/2017  07:59,2.46,12.5,7.57,1.89,12.5,11.06,231,1.58,7.69,5.22,210
27/11/2017  08:29,2.44,13.33,7.6,1.9,13.33,11.13,233,1.54,7.69,5.14,211
27/11/2017  08:59,2.36,13.33,7.56,1.84,13.33,11.18,226,1.48,7.69,5.03,214
27/11/2017  09:29,2.26,14.29,7.4,1.72,14.29,11.47,225,1.46,5.88,4.97,221
27/11/2017  09:59,2.41,11.76,7.15,1.75,11.76,11.02,226,1.65,7.14,5.12,210
27/11/2017  10:29,2.41,13.33,7.3,1.83,13.33,11.09,226,1.57,6.25,4.98,218
27/11/2017  10:59,2.45,12.5,7.68,1.91,12.5,11.64,226,1.54,6.67,5.04,214
27/11/2017  11:29,2.4,13.33,7.32,1.84,13.33,11.1,231,1.55,7.69,4.95,215
27/11/2017  11:59,2.28,14.29,7.32,1.7,14.29,11.32,225,1.52,7.69,5.07,217
27/11/2017  12:29,2.34,13.33,7.61,1.84,13.33,11.41,225,1.45,7.69,4.96,215
27/11/2017  12:59,2.32,13.33,7.63,1.82,13.33,11.77,229,1.44,7.14,4.88,222
27/11/2017  13:29,2.38,14.29,7.84,1.89,14.29,11.83,224,1.45,7.69,4.98,212
27/11/2017  13:59,2.43,13.33,7.67,1.91,13.33,11.27,229,1.51,7.69,5.09,221
27/11/2017  14:29,2.34,13.33,7.8,1.89,13.33,11.51,224,1.39,7.69,4.9,224
27/11/2017  14:59,2.35,12.5,7.72,1.86,12.5,11.62,228,1.44,7.69,4.94,232
27/11/2017  15:29,2.1,13.33,7.3,1.58,13.33,11.91,229,1.37,7.69,4.82,235
27/11/2017  15:59,2.25,11.76,7.48,1.74,11.76,11.72,243,1.42,7.69,4.86,221
27/11/2017  16:29,2.33,12.5,7.31,1.77,12.5,11.48,233,1.52,7.69,4.9,225
27/11/2017  16:59,2.24,14.29,7.62,1.8,14.29,11.8,224,1.34,7.69,4.64,218
27/11/2017  17:29,2.18,13.33,7.22,1.65,13.33,11.64,226,1.42,7.69,4.77,225
27/11/2017  17:59,2.25,11.76,7.27,1.66,14.29,11.63,226,1.52,7.69,5.02,221
27/11/2017  18:29,2.36,11.76,7.26,1.83,11.76,11.06,238,1.49,7.14,4.79,228
27/11/2017  18:59,2.26,14.29,7.1,1.72,14.29,11.18,226,1.47,7.69,4.75,225
27/11/2017  19:29,2.32,14.29,6.96,1.65,14.29,11.28,224,1.63,7.14,5,229
27/11/2017  19:59,,,,,,,,,,,
27/11/2017  20:29,2.35,11.11,6.87,1.64,11.11,11.33,236,1.68,7.69,4.98,222
27/11/2017  20:59,2.32,11.11,6.93,1.71,11.11,10.83,236,1.57,6.67,4.86,228
27/11/2017  21:29,2.39,11.76,6.87,1.64,11.76,11.47,233,1.74,7.69,5.07,225
27/11/2017  21:59,2.37,11.76,6.9,1.67,11.76,11.18,229,1.68,7.69,5.02,225
27/11/2017  22:29,2.37,15.38,6.9,1.62,15.38,11.83,240,1.72,7.69,5.03,218
27/11/2017  22:59,2.44,14.29,6.95,1.71,14.29,11.47,233,1.75,7.14,5.05,224
27/11/2017  23:29,2.44,12.5,6.94,1.65,12.5,11.69,219,1.8,7.69,5.17,224
27/11/2017  23:59,2.31,11.11,6.73,1.55,11.11,11.25,232,1.71,7.69,5.07,222
28/11/2017  00:29,2.32,11.76,6.75,1.56,11.76,11.36,233,1.73,6.67,5.08,224
28/11/2017  00:59,2.31,15.38,6.68,1.52,15.38,11.53,240,1.75,7.14,5.07,219
28/11/2017  01:29,2.41,14.29,6.63,1.56,14.29,11.68,228,1.83,7.14,5.04,226
28/11/2017  01:59,2.42,11.76,6.97,1.65,11.76,11.62,239,1.77,7.14,5.17,222
28/11/2017  02:29,2.38,11.11,6.75,1.6,11.11,11.41,236,1.76,6.25,5.05,212
28/11/2017  02:59,2.38,11.76,6.66,1.6,11.76,11.26,228,1.77,7.14,4.99,215
28/11/2017  03:29,2.37,14.29,6.88,1.6,14.29,11.65,231,1.75,7.69,5.11,219
28/11/2017  03:59,2.41,14.29,7.35,1.75,14.29,12.04,235,1.65,7.14,5.12,208
28/11/2017  04:29,2.29,11.11,6.91,1.57,11.11,11.87,238,1.66,7.69,5.03,224
28/11/2017  04:59,2.16,14.29,6.72,1.46,14.29,11.69,233,1.59,7.14,4.95,215
28/11/2017  05:29,2.34,15.38,7.03,1.66,15.38,11.98,231,1.65,7.14,4.96,217
28/11/2017  05:59,2.33,11.76,7.15,1.65,11.76,12.09,229,1.65,7.69,5.06,210
28/11/2017  06:29,2.32,14.29,6.99,1.63,14.29,12.02,229,1.66,7.69,4.98,207
28/11/2017  06:59,2.25,14.29,7.06,1.58,14.29,11.89,231,1.61,7.14,5.09,211
28/11/2017  07:29,2.3,13.33,6.89,1.57,13.33,11.82,231,1.68,7.14,5.04,208
28/11/2017  07:59,2.37,13.33,6.87,1.63,13.33,11.63,236,1.72,6.25,5.03,212
28/11/2017  08:29,2.32,12.5,6.81,1.6,12.5,11.52,229,1.68,7.14,4.97,214
28/11/2017  08:59,2.32,12.5,6.85,1.61,12.5,11.76,229,1.66,7.14,4.91,212
28/11/2017  09:29,2.36,13.33,6.94,1.64,13.33,12.06,229,1.7,7.14,4.96,221
28/11/2017  09:59,2.43,14.29,6.96,1.68,14.29,12.02,235,1.76,6.67,5.04,221
28/11/2017  10:29,2.64,13.33,7.11,1.85,13.33,12.28,224,1.89,7.14,5.07,210
28/11/2017  10:59,2.46,14.29,7.03,1.75,14.29,11.95,226,1.72,6.67,4.92,215
28/11/2017  11:29,2.45,14.29,7.33,1.85,14.29,12.1,228,1.61,6.67,4.82,221
28/11/2017  11:59,2.27,13.33,6.99,1.6,13.33,11.79,231,1.6,6.25,4.97,217
28/11/2017  12:29,2.33,13.33,6.95,1.63,13.33,11.85,228,1.67,6.25,4.98,210
28/11/2017  12:59,2.36,13.33,7.7,1.84,13.33,12.28,224,1.48,7.14,4.87,219
28/11/2017  13:29,2.24,14.29,7.09,1.59,14.29,11.76,229,1.57,5.56,5.04,211
28/11/2017  13:59,2.41,13.33,7.46,1.83,13.33,11.92,225,1.56,7.14,4.91,212
28/11/2017  14:29,2.22,12.5,7.04,1.59,12.5,11.69,226,1.55,7.14,4.98,211
28/11/2017  14:59,2.45,13.33,7.48,1.87,13.33,12.06,226,1.59,6.67,4.92,218
28/11/2017  15:29,2.42,13.33,7.34,1.78,13.33,11.9,224,1.64,7.14,5.05,215
28/11/2017  15:59,2.32,12.5,7.07,1.73,12.5,11.54,224,1.54,6.67,4.76,215
28/11/2017  16:29,2.26,13.33,6.97,1.65,13.33,11.56,226,1.54,7.14,4.79,211
28/11/2017  16:59,2.27,13.33,7.19,1.71,13.33,11.79,231,1.5,7.69,4.76,219
28/11/2017  17:29,2.29,13.33,7.33,1.75,13.33,11.85,225,1.48,6.25,4.78,219
28/11/2017  17:59,2.22,11.76,6.87,1.63,11.76,11.26,222,1.51,5.26,4.74,202
28/11/2017  18:29,2.16,12.5,6.93,1.62,12.5,11.29,224,1.43,7.69,4.64,218
28/11/2017  18:59,2.03,11.76,6.42,1.38,11.76,10.98,226,1.49,6.25,4.72,210
28/11/2017  19:29,2.1,13.33,6.94,1.54,13.33,11.66,231,1.43,6.25,4.73,207
28/11/2017  19:59,2.1,13.33,7.07,1.51,13.33,11.53,229,1.46,6.67,5,212
28/11/2017  20:29,2,12.5,6.76,1.4,12.5,11.38,233,1.43,6.67,4.87,218
28/11/2017  20:59,1.93,14.29,6.78,1.4,14.29,11.5,233,1.33,6.25,4.66,215
28/11/2017  21:29,1.88,13.33,6.6,1.3,13.33,11.29,224,1.36,7.14,4.79,214
28/11/2017  21:59,1.95,13.33,7.11,1.48,13.33,11.58,226,1.28,5.56,4.68,207
28/11/2017  22:29,1.88,13.33,6.78,1.34,13.33,11.44,226,1.33,6.25,4.8,207
28/11/2017  22:59,1.82,13.33,6.9,1.3,13.33,11.52,229,1.27,6.67,4.85,214
28/11/2017  23:29,1.81,13.33,7.02,1.32,13.33,11.81,231,1.25,7.14,4.83,212
28/11/2017  23:59,1.74,13.33,6.81,1.27,13.33,11.48,224,1.2,7.14,4.69,221
29/11/2017  00:29,1.95,13.33,6.97,1.43,13.33,11.64,231,1.33,5.88,4.77,218
29/11/2017  00:59,1.76,12.5,6.7,1.27,12.5,11.39,228,1.22,6.25,4.62,212
29/11/2017  01:29,1.84,12.5,7.25,1.41,12.5,11.68,232,1.17,6.67,4.68,211
29/11/2017  01:59,1.8,12.5,7.01,1.34,12.5,11.55,222,1.21,6.25,4.71,215
29/11/2017  02:29,1.74,12.5,6.93,1.27,12.5,11.78,233,1.18,6.25,4.69,218
29/11/2017  02:59,1.61,12.5,6.29,1.11,12.5,11.27,231,1.17,5.26,4.52,218
29/11/2017  03:29,1.68,14.29,6.67,1.22,14.29,11.88,240,1.16,6.25,4.47,214
29/11/2017  03:59,1.76,14.29,6.77,1.28,14.29,11.89,242,1.21,5.88,4.56,224
29/11/2017  04:29,1.71,12.5,6.42,1.17,12.5,11.65,226,1.24,5.88,4.59,214
29/11/2017  04:59,1.76,12.5,6.55,1.25,12.5,11.52,228,1.23,5.88,4.53,219
29/11/2017  05:29,1.59,12.5,6.29,1.08,12.5,11.74,228,1.17,6.67,4.52,214
29/11/2017  05:59,1.64,12.5,6.52,1.16,12.5,11.45,229,1.15,6.25,4.54,212
29/11/2017  06:29,1.64,11.76,6.36,1.13,11.76,11.23,228,1.19,7.69,4.56,226
29/11/2017  06:59,1.64,12.5,6.35,1.13,12.5,11.59,231,1.19,5.88,4.5,226
29/11/2017  07:29,1.57,12.5,6.49,1.08,12.5,11.6,222,1.13,6.25,4.62,217
29/11/2017  07:59,1.56,12.5,6.57,1.11,12.5,11.48,232,1.1,5.56,4.58,214
29/11/2017  08:29,1.58,13.33,6.37,1.06,13.33,11.07,233,1.18,6.25,4.73,214
29/11/2017  08:59,1.64,13.33,6.42,1.14,13.33,11.3,232,1.19,6.67,4.61,221
29/11/2017  09:29,1.64,12.5,6.48,1.14,12.5,11.09,232,1.17,6.25,4.65,215
29/11/2017  09:59,1.64,13.33,6.23,1.03,13.33,11.56,232,1.28,5.56,4.8,212
29/11/2017  10:29,1.73,13.33,6.26,1.06,13.33,11.4,235,1.37,7.14,4.94,229
29/11/2017  10:59,1.72,12.5,6.19,1.07,12.5,11.47,221,1.35,5.88,4.81,218
29/11/2017  11:29,1.82,13.33,6.71,1.23,13.33,11.26,238,1.34,6.25,5,219
29/11/2017  11:59,1.73,11.76,6.46,1.11,13.33,11.2,228,1.33,7.14,4.98,232
29/11/2017  12:29,1.8,12.5,6.4,1.13,12.5,11.19,235,1.4,6.25,5.02,217
29/11/2017  12:59,1.79,12.5,6.33,1.19,12.5,11.23,228,1.34,6.25,4.71,218
29/11/2017  13:29,1.83,11.76,6.32,1.19,11.76,11.23,221,1.39,7.14,4.78,231
29/11/2017  13:59,1.86,13.33,6.18,1.19,13.33,11.23,221,1.43,7.14,4.71,222
29/11/2017  14:29,1.81,13.33,5.75,1.03,13.33,10.76,232,1.49,7.14,4.7,229
29/11/2017  14:59,1.77,11.76,5.78,1.07,11.76,11.16,225,1.42,7.14,4.54,238
29/11/2017  15:29,1.86,12.5,5.68,1.03,12.5,10.91,235,1.56,6.67,4.7,226
29/11/2017  15:59,1.82,11.76,5.8,1.07,11.76,10.79,226,1.47,6.67,4.65,231
29/11/2017  16:29,2.02,11.76,5.94,1.15,11.76,10.81,231,1.66,6.67,4.88,226
29/11/2017  16:59,1.87,11.76,5.6,1,11.76,10.76,225,1.58,5.88,4.69,211
29/11/2017  17:29,1.93,11.76,5.52,0.97,11.76,10.57,228,1.67,5.56,4.75,208
29/11/2017  17:59,2,7.14,5.76,1.07,11.76,10.43,239,1.69,7.14,4.88,232
29/11/2017  18:29,2.08,11.76,5.84,1.2,11.76,10.25,233,1.7,7.69,4.81,224
29/11/2017  18:59,1.96,8.33,5.6,1.04,8.33,10.26,233,1.66,6.25,4.75,218
29/11/2017  19:29,2.01,6.67,5.68,1.13,10.53,10.39,226,1.67,6.67,4.7,224
29/11/2017  19:59,2.05,7.14,5.83,1.08,11.76,10.29,236,1.74,7.14,4.99,226
29/11/2017  20:29,2.21,7.14,5.91,1.16,10.53,10.12,231,1.89,7.14,5.11,228
29/11/2017  20:59,2,8.33,5.97,1.2,8.33,10.05,232,1.6,7.69,4.86,226
29/11/2017  21:29,2.08,7.69,6.02,1.16,12.5,10.51,231,1.73,7.69,5.04,225
29/11/2017  21:59,1.96,7.69,6.06,1.15,8.33,9.91,233,1.59,7.69,5.05,225
29/11/2017  22:29,2.1,11.76,6.11,1.33,11.76,10,236,1.63,6.67,4.86,226
29/11/2017  22:59,1.91,8.33,5.78,1.08,8.33,10.1,231,1.57,7.69,4.82,232
29/11/2017  23:29,1.91,9.09,5.89,1.18,9.09,10.06,231,1.5,7.69,4.7,229
29/11/2017  23:59,2.05,9.09,5.88,1.26,9.09,9.53,229,1.62,7.69,4.77,231
30/11/2017  00:29,1.89,9.09,5.76,1.11,9.09,9.96,225,1.53,7.14,4.72,228
30/11/2017  00:59,1.94,9.09,5.88,1.17,9.09,9.86,221,1.54,7.69,4.77,226
30/11/2017  01:29,1.96,8.33,5.85,1.15,8.33,10.16,228,1.58,7.14,4.77,231
30/11/2017  01:59,1.91,8.33,5.84,1.09,8.33,9.88,225,1.57,7.69,4.87,232
30/11/2017  02:29,1.87,9.09,5.61,1.04,9.09,9.89,226,1.55,5.88,4.69,208
30/11/2017  02:59,1.96,9.09,5.92,1.24,9.09,9.75,229,1.51,6.67,4.69,212
30/11/2017  03:29,1.9,10,5.71,1.11,10,10.32,232,1.55,7.69,4.64,224
30/11/2017  03:59,2.06,9.09,5.91,1.18,9.09,9.99,222,1.69,7.69,4.93,228
30/11/2017  04:29,2.13,7.69,5.89,1.17,9.09,9.97,225,1.77,7.69,5,229
30/11/2017  04:59,2.13,10,5.83,1.24,10,10.1,221,1.73,5.56,4.79,198
30/11/2017  05:29,2.16,6.67,5.74,1.07,8.33,10,232,1.88,6.67,5.04,210
30/11/2017  05:59,2.02,7.69,5.76,1.12,10,9.98,229,1.68,7.69,4.85,225
30/11/2017  06:29,2.12,11.76,6.06,1.26,11.76,10.17,233,1.71,7.14,4.96,215
30/11/2017  06:59,2.07,7.14,5.95,1.13,11.11,10.43,232,1.74,7.14,5.03,210
30/11/2017  07:29,2.14,7.69,6.21,1.26,12.5,10.18,238,1.73,7.69,5.15,214
30/11/2017  07:59,1.99,7.14,5.98,1.13,10.53,9.9,229,1.64,7.14,5.04,208
30/11/2017  08:29,1.87,9.09,6.1,1.18,9.09,9.77,229,1.44,7.69,4.87,214
30/11/2017  08:59,1.94,9.09,6.12,1.22,9.09,9.7,222,1.5,7.69,4.92,222
30/11/2017  09:29,1.89,10,6.1,1.21,10,9.86,226,1.45,7.69,4.83,214
30/11/2017  09:59,1.82,8.33,6.18,1.17,8.33,9.84,231,1.39,7.69,4.9,218
30/11/2017  10:29,1.87,9.09,6.38,1.27,9.09,9.83,221,1.37,7.14,4.91,211
30/11/2017  10:59,1.78,11.76,6.31,1.1,11.76,10.18,231,1.39,7.69,5.1,226
30/11/2017  11:29,1.82,11.76,6.63,1.27,11.76,10.01,226,1.3,7.69,5,222
30/11/2017  11:59,1.7,10.53,6.12,1.08,10.53,10.03,221,1.32,7.14,4.85,215
30/11/2017  12:29,1.84,11.76,6.3,1.28,11.76,10.38,233,1.32,7.14,4.58,215
30/11/2017  12:59,1.81,9.09,5.79,1.14,9.09,9.88,224,1.41,7.14,4.55,214
30/11/2017  13:29,2.01,10.53,5.88,1.27,10.53,10.12,214,1.55,6.67,4.58,218
30/11/2017  13:59,1.99,11.76,5.6,1.19,11.76,9.99,231,1.59,5.88,4.49,204
30/11/2017  14:29,2.09,10.53,5.6,1.26,10.53,10.02,219,1.67,5.26,4.48,186
30/11/2017  14:59,2.02,10,5.42,0.99,10,10,225,1.77,7.14,4.73,222
30/11/2017  15:29,2.11,11.11,5.43,1.1,11.11,10.25,233,1.8,6.25,4.62,205
30/11/2017  15:59,2.19,10.53,5.64,1.15,10.53,10.3,231,1.87,5.88,4.82,190
30/11/2017  16:29,2.2,9.09,5.58,1.17,9.09,10.01,224,1.87,5.88,4.76,197
30/11/2017  16:59,2.16,5.88,5.46,1.06,11.76,9.98,226,1.88,5.88,4.78,200
30/11/2017  17:29,2.35,5.88,5.63,1.24,11.11,10.02,239,2,5.88,4.82,194
30/11/2017  17:59,2.51,5.88,5.67,1.16,11.11,10.02,224,2.23,5.88,5.07,188
30/11/2017  18:29,2.33,6.25,5.66,1.17,9.09,9.84,233,2.01,6.25,4.95,200
30/11/2017  18:59,2.52,6.25,5.76,1.26,10.53,10.06,225,2.18,6.25,5.05,200
30/11/2017  19:29,2.42,10.53,5.79,1.31,10.53,10.07,224,2.04,5.88,4.93,201
30/11/2017  19:59,2.33,10,5.83,1.3,10,10.05,229,1.93,6.25,4.9,193
30/11/2017  20:29,2.29,5.88,5.76,1.16,11.11,10.2,226,1.98,5.88,5.01,193
30/11/2017  20:59,2.42,6.67,5.73,1.17,11.11,10.32,225,2.12,6.67,5.05,198
30/11/2017  21:29,2.55,6.67,5.78,1.29,10,9.89,233,2.2,6.67,5.06,201
30/11/2017  21:59,2.4,6.67,5.87,1.27,11.76,9.99,233,2.04,6.67,5.06,202
30/11/2017  22:29,2.38,10,5.85,1.29,10,10.22,225,2,7.14,4.96,212
30/11/2017  22:59,2.27,6.67,5.63,1.14,9.09,9.86,226,1.96,6.67,4.91,202
30/11/2017  23:29,2.22,6.25,5.56,1.03,10,9.85,229,1.97,6.25,4.96,198
30/11/2017  23:59,,,,,,,,,,,
01/12/2017  00:29,,,,,,,,,,,
01/12/2017  00:59,,,,,,,,,,,
01/12/2017  01:29,,,,,,,,,,,
01/12/2017  01:59,,,,,,,,,,,
01/12/2017  02:29,,,,,,,,,,,
01/12/2017  02:59,,,,,,,,,,,
01/12/2017  03:29,,,,,,,,,,,
01/12/2017  03:59,,,,,,,,,,,
01/12/2017  04:29,,,,,,,,,,,
01/12/2017  04:59,,,,,,,,,,,
01/12/2017  05:29,,,,,,,,,,,
01/12/2017  05:59,,,,,,,,,,,
01/12/2017  06:29,,,,,,,,,,,
01/12/2017  06:59,,,,,,,,,,,
01/12/2017  07:29,,,,,,,,,,,
01/12/2017  07:59,,,,,,,,,,,
01/12/2017  08:29,,,,,,,,,,,
01/12/2017  08:59,,,,,,,,,,,
01/12/2017  09:29,,,,,,,,,,,
01/12/2017  09:59,,,,,,,,,,,
01/12/2017  10:29,,,,,,,,,,,
01/12/2017  10:59,,,,,,,,,,,
01/12/2017  11:29,,,,,,,,,,,
01/12/2017  11:59,,,,,,,,,,,
01/12/2017  12:29,,,,,,,,,,,
01/12/2017  12:59,,,,,,,,,,,
01/12/2017  13:29,,,,,,,,,,,
01/12/2017  13:59,,,,,,,,,,,
01/12/2017  14:29,,,,,,,,,,,
01/12/2017  14:59,,,,,,,,,,,
01/12/2017  15:29,,,,,,,,,,,
01/12/2017  15:59,,,,,,,,,,,
01/12/2017  16:29,,,,,,,,,,,
01/12/2017  16:59,,,,,,,,,,,
01/12/2017  17:29,,,,,,,,,,,
01/12/2017  17:59,,,,,,,,,,,
01/12/2017  18:29,,,,,,,,,,,
01/12/2017  18:59,,,,,,,,,,,
01/12/2017  19:29,,,,,,,,,,,
01/12/2017  19:59,,,,,,,,,,,
01/12/2017  20:29,,,,,,,,,,,
01/12/2017  20:59,,,,,,,,,,,
01/12/2017  21:29,,,,,,,,,,,
01/12/2017  21:59,,,,,,,,,,,
01/12/2017  22:29,,,,,,,,,,,
01/12/2017  22:59,,,,,,,,,,,
01/12/2017  23:29,,,,,,,,,,,
01/12/2017  23:59,,,,,,,,,,,
02/12/2017  00:29,,,,,,,,,,,
02/12/2017  00:59,,,,,,,,,,,
02/12/2017  01:29,,,,,,,,,,,
02/12/2017  01:59,,,,,,,,,,,
02/12/2017  02:29,,,,,,,,,,,
02/12/2017  02:59,,,,,,,,,,,
02/12/2017  03:29,,,,,,,,,,,
02/12/2017  03:59,,,,,,,,,,,
02/12/2017  04:29,,,,,,,,,,,
02/12/2017  04:59,,,,,,,,,,,
02/12/2017  05:29,,,,,,,,,,,
02/12/2017  05:59,,,,,,,,,,,
02/12/2017  06:29,,,,,,,,,,,
02/12/2017  06:59,,,,,,,,,,,
02/12/2017  07:29,,,,,,,,,,,
02/12/2017  07:59,,,,,,,,,,,
02/12/2017  08:29,,,,,,,,,,,
02/12/2017  08:59,,,,,,,,,,,
02/12/2017  09:29,,,,,,,,,,,
02/12/2017  09:59,,,,,,,,,,,
02/12/2017  10:29,,,,,,,,,,,
02/12/2017  10:59,,,,,,,,,,,
02/12/2017  11:29,,,,,,,,,,,
02/12/2017  11:59,,,,,,,,,,,
02/12/2017  12:29,,,,,,,,,,,
02/12/2017  12:59,,,,,,,,,,,
02/12/2017  13:29,,,,,,,,,,,
02/12/2017  13:59,,,,,,,,,,,
02/12/2017  14:29,,,,,,,,,,,
02/12/2017  14:59,,,,,,,,,,,
02/12/2017  15:29,,,,,,,,,,,
02/12/2017  15:59,,,,,,,,,,,
02/12/2017  16:29,,,,,,,,,,,
02/12/2017  16:59,,,,,,,,,,,
02/12/2017  17:29,,,,,,,,,,,
02/12/2017  17:59,,,,,,,,,,,
02/12/2017  18:29,,,,,,,,,,,
02/12/2017  18:59,,,,,,,,,,,
02/12/2017  19:29,,,,,,,,,,,
02/12/2017  19:59,,,,,,,,,,,
02/12/2017  20:29,,,,,,,,,,,
02/12/2017  20:59,,,,,,,,,,,
02/12/2017  21:29,,,,,,,,,,,
02/12/2017  21:59,,,,,,,,,,,
02/12/2017  22:29,,,,,,,,,,,
02/12/2017  22:59,,,,,,,,,,,
02/12/2017  23:29,,,,,,,,,,,
02/12/2017  23:59,,,,,,,,,,,
03/12/2017  00:29,,,,,,,,,,,
03/12/2017  00:59,,,,,,,,,,,
03/12/2017  01:29,,,,,,,,,,,
03/12/2017  01:59,,,,,,,,,,,
03/12/2017  02:29,,,,,,,,,,,
03/12/2017  02:59,,,,,,,,,,,
03/12/2017  03:29,,,,,,,,,,,
03/12/2017  03:59,,,,,,,,,,,
03/12/2017  04:29,,,,,,,,,,,
03/12/2017  04:59,,,,,,,,,,,
03/12/2017  05:30,,,,,,,,,,,
03/12/2017  06:00,,,,,,,,,,,
03/12/2017  06:30,,,,,,,,,,,
03/12/2017  07:00,,,,,,,,,,,
03/12/2017  07:30,,,,,,,,,,,
03/12/2017  08:00,,,,,,,,,,,
03/12/2017  08:30,,,,,,,,,,,
03/12/2017  09:00,,,,,,,,,,,
03/12/2017  09:30,,,,,,,,,,,
03/12/2017  10:00,,,,,,,,,,,
03/12/2017  10:30,,,,,,,,,,,
03/12/2017  11:00,,,,,,,,,,,
03/12/2017  11:30,,,,,,,,,,,
03/12/2017  12:00,,,,,,,,,,,
03/12/2017  12:30,,,,,,,,,,,
03/12/2017  13:00,,,,,,,,,,,
03/12/2017  13:30,,,,,,,,,,,
03/12/2017  14:00,,,,,,,,,,,
03/12/2017  14:30,,,,,,,,,,,
03/12/2017  15:00,,,,,,,,,,,
03/12/2017  15:30,,,,,,,,,,,
03/12/2017  16:00,,,,,,,,,,,
03/12/2017  16:30,,,,,,,,,,,
03/12/2017  17:00,,,,,,,,,,,
03/12/2017  17:30,,,,,,,,,,,
03/12/2017  18:00,,,,,,,,,,,
03/12/2017  18:30,,,,,,,,,,,
03/12/2017  19:00,,,,,,,,,,,
03/12/2017  19:30,,,,,,,,,,,
03/12/2017  20:00,,,,,,,,,,,
03/12/2017  20:30,,,,,,,,,,,
03/12/2017  21:00,,,,,,,,,,,
03/12/2017  21:30,,,,,,,,,,,
03/12/2017  22:00,,,,,,,,,,,
03/12/2017  22:30,,,,,,,,,,,
03/12/2017  23:00,,,,,,,,,,,
03/12/2017  23:30,,,,,,,,,,,
04/12/2017  00:00,,,,,,,,,,,
04/12/2017  00:30,,,,,,,,,,,
04/12/2017  01:00,,,,,,,,,,,
04/12/2017  01:30,,,,,,,,,,,
04/12/2017  02:00,,,,,,,,,,,
04/12/2017  02:30,,,,,,,,,,,
04/12/2017  03:00,,,,,,,,,,,
04/12/2017  03:30,,,,,,,,,,,
04/12/2017  04:00,,,,,,,,,,,
04/12/2017  04:30,,,,,,,,,,,
04/12/2017  05:00,,,,,,,,,,,
04/12/2017  05:30,,,,,,,,,,,
04/12/2017  06:00,,,,,,,,,,,
04/12/2017  06:30,,,,,,,,,,,
04/12/2017  07:00,,,,,,,,,,,
04/12/2017  07:30,,,,,,,,,,,
04/12/2017  08:00,,,,,,,,,,,
04/12/2017  08:30,,,,,,,,,,,
04/12/2017  09:00,,,,,,,,,,,
04/12/2017  09:30,,,,,,,,,,,
04/12/2017  10:00,,,,,,,,,,,
04/12/2017  10:30,,,,,,,,,,,
04/12/2017  11:00,,,,,,,,,,,
04/12/2017  11:30,,,,,,,,,,,
04/12/2017  12:00,,,,,,,,,,,
04/12/2017  12:30,,,,,,,,,,,
04/12/2017  13:00,,,,,,,,,,,
04/12/2017  13:30,,,,,,,,,,,
04/12/2017  14:00,,,,,,,,,,,
04/12/2017  14:30,,,,,,,,,,,
04/12/2017  15:00,,,,,,,,,,,
04/12/2017  15:30,,,,,,,,,,,
04/12/2017  16:00,,,,,,,,,,,
04/12/2017  16:30,,,,,,,,,,,
04/12/2017  17:00,,,,,,,,,,,
04/12/2017  17:30,,,,,,,,,,,
04/12/2017  18:00,,,,,,,,,,,
04/12/2017  18:30,,,,,,,,,,,
04/12/2017  19:00,,,,,,,,,,,
04/12/2017  19:30,,,,,,,,,,,
04/12/2017  20:00,,,,,,,,,,,
04/12/2017  20:30,,,,,,,,,,,
04/12/2017  21:00,,,,,,,,,,,
04/12/2017  21:30,,,,,,,,,,,
04/12/2017  22:00,,,,,,,,,,,
04/12/2017  22:30,,,,,,,,,,,
04/12/2017  23:00,,,,,,,,,,,
04/12/2017  23:30,,,,,,,,,,,
05/12/2017  00:00,,,,,,,,,,,
05/12/2017  00:30,,,,,,,,,,,
05/12/2017  01:00,,,,,,,,,,,
