"sizeclass","Sample","Date","Location","Site","SiteNo","Longitude","Latitude","Hs.m.sw","Hs.m.sea","T1.s.sw","T1.s.sea","sst","Count"
"All","5.2.CHin1_4","2018-09-15","Cliff Head","Cliff Head Mid","-29.52282114.9606",114.9606,-29.52282,0.95,0.83,12.14,4.08,17.79,0
"Legal","5.2.CHin1_4","2018-09-15","Cliff Head","Cliff Head Mid","-29.52282114.9606",114.9606,-29.52282,0.95,0.83,12.14,4.08,17.79,0
"Sublegal","5.2.CHin1_4","2018-09-15","Cliff Head","Cliff Head Mid","-29.52282114.9606",114.9606,-29.52282,0.95,0.83,12.14,4.08,17.79,0
"All","5.2.CHin1_40","2018-09-15","Cliff Head","Cliff Head Mid","-29.52094114.9605",114.9605,-29.52094,0.95,0.83,12.14,4.08,17.79,6
"Legal","5.2.CHin1_40","2018-09-15","Cliff Head","Cliff Head Mid","-29.52094114.9605",114.9605,-29.52094,0.95,0.83,12.14,4.08,17.79,4
"Sublegal","5.2.CHin1_40","2018-09-15","Cliff Head","Cliff Head Mid","-29.52094114.9605",114.9605,-29.52094,0.95,0.83,12.14,4.08,17.79,2
"All","5.2.CHin1_43","2018-09-15","Cliff Head","Cliff Head Mid","-29.52412114.9602",114.9602,-29.52412,0.95,0.83,12.14,4.08,17.79,1
"Legal","5.2.CHin1_43","2018-09-15","Cliff Head","Cliff Head Mid","-29.52412114.9602",114.9602,-29.52412,0.95,0.83,12.14,4.08,17.79,0
"Sublegal","5.2.CHin1_43","2018-09-15","Cliff Head","Cliff Head Mid","-29.52412114.9602",114.9602,-29.52412,0.95,0.83,12.14,4.08,17.79,1
"All","5.2.CHin1_49","2018-09-15","Cliff Head","Cliff Head Mid","-29.52562114.96",114.96,-29.52562,0.95,0.83,12.14,4.08,17.79,2
"Legal","5.2.CHin1_49","2018-09-15","Cliff Head","Cliff Head Mid","-29.52562114.96",114.96,-29.52562,0.95,0.83,12.14,4.08,17.79,1
"Sublegal","5.2.CHin1_49","2018-09-15","Cliff Head","Cliff Head Mid","-29.52562114.96",114.96,-29.52562,0.95,0.83,12.14,4.08,17.79,1
"All","5.2.CHin2_11","2018-09-15","Cliff Head","Cliff Head South","-29.54092114.9503",114.9503,-29.54092,0.95,0.83,12.14,4.08,17.79,7
"Legal","5.2.CHin2_11","2018-09-15","Cliff Head","Cliff Head South","-29.54092114.9503",114.9503,-29.54092,0.95,0.83,12.14,4.08,17.79,3
"Sublegal","5.2.CHin2_11","2018-09-15","Cliff Head","Cliff Head South","-29.54092114.9503",114.9503,-29.54092,0.95,0.83,12.14,4.08,17.79,4
"All","5.2.CHin2_12","2018-09-15","Cliff Head","Cliff Head South","-29.53656114.9585",114.9585,-29.53656,0.95,0.83,12.14,4.08,17.79,0
"Legal","5.2.CHin2_12","2018-09-15","Cliff Head","Cliff Head South","-29.53656114.9585",114.9585,-29.53656,0.95,0.83,12.14,4.08,17.79,0
"Sublegal","5.2.CHin2_12","2018-09-15","Cliff Head","Cliff Head South","-29.53656114.9585",114.9585,-29.53656,0.95,0.83,12.14,4.08,17.79,0
"All","5.2.CHin2_22","2018-09-15","Cliff Head","Cliff Head South","-29.54004114.9509",114.9509,-29.54004,0.95,0.83,12.14,4.08,17.79,0
"Legal","5.2.CHin2_22","2018-09-15","Cliff Head","Cliff Head South","-29.54004114.9509",114.9509,-29.54004,0.95,0.83,12.14,4.08,17.79,0
"Sublegal","5.2.CHin2_22","2018-09-15","Cliff Head","Cliff Head South","-29.54004114.9509",114.9509,-29.54004,0.95,0.83,12.14,4.08,17.79,0
"All","5.2.CHin2_23","2018-09-15","Cliff Head","Cliff Head South","-29.53939114.9524",114.9524,-29.53939,0.95,0.83,12.14,4.08,17.79,4
"Legal","5.2.CHin2_23","2018-09-15","Cliff Head","Cliff Head South","-29.53939114.9524",114.9524,-29.53939,0.95,0.83,12.14,4.08,17.79,2
"Sublegal","5.2.CHin2_23","2018-09-15","Cliff Head","Cliff Head South","-29.53939114.9524",114.9524,-29.53939,0.95,0.83,12.14,4.08,17.79,2
"All","5.2.CHin2_26","2018-09-15","Cliff Head","Cliff Head South","-29.53861114.953",114.953,-29.53861,0.95,0.83,12.14,4.08,17.79,11
"Legal","5.2.CHin2_26","2018-09-15","Cliff Head","Cliff Head South","-29.53861114.953",114.953,-29.53861,0.95,0.83,12.14,4.08,17.79,4
"Sublegal","5.2.CHin2_26","2018-09-15","Cliff Head","Cliff Head South","-29.53861114.953",114.953,-29.53861,0.95,0.83,12.14,4.08,17.79,7
"All","5.2.CHin2_29","2018-09-15","Cliff Head","Cliff Head South","-29.54049114.9503",114.9503,-29.54049,0.95,0.83,12.14,4.08,17.79,15
"Legal","5.2.CHin2_29","2018-09-15","Cliff Head","Cliff Head South","-29.54049114.9503",114.9503,-29.54049,0.95,0.83,12.14,4.08,17.79,6
"Sublegal","5.2.CHin2_29","2018-09-15","Cliff Head","Cliff Head South","-29.54049114.9503",114.9503,-29.54049,0.95,0.83,12.14,4.08,17.79,9
"All","5.2.CHin2_30","2018-09-15","Cliff Head","Cliff Head South","-29.53628114.9588",114.9588,-29.53628,0.95,0.83,12.14,4.08,17.79,0
"Legal","5.2.CHin2_30","2018-09-15","Cliff Head","Cliff Head South","-29.53628114.9588",114.9588,-29.53628,0.95,0.83,12.14,4.08,17.79,0
"Sublegal","5.2.CHin2_30","2018-09-15","Cliff Head","Cliff Head South","-29.53628114.9588",114.9588,-29.53628,0.95,0.83,12.14,4.08,17.79,0
"All","5.2.CHin2_31","2018-09-15","Cliff Head","Cliff Head South","-29.53892114.9526",114.9526,-29.53892,0.95,0.83,12.14,4.08,17.79,4
"Legal","5.2.CHin2_31","2018-09-15","Cliff Head","Cliff Head South","-29.53892114.9526",114.9526,-29.53892,0.95,0.83,12.14,4.08,17.79,1
"Sublegal","5.2.CHin2_31","2018-09-15","Cliff Head","Cliff Head South","-29.53892114.9526",114.9526,-29.53892,0.95,0.83,12.14,4.08,17.79,3
"All","5.2.CHin2_33","2018-09-15","Cliff Head","Cliff Head South","-29.53557114.9594",114.9594,-29.53557,0.95,0.83,12.14,4.08,17.79,0
"Legal","5.2.CHin2_33","2018-09-15","Cliff Head","Cliff Head South","-29.53557114.9594",114.9594,-29.53557,0.95,0.83,12.14,4.08,17.79,0
"Sublegal","5.2.CHin2_33","2018-09-15","Cliff Head","Cliff Head South","-29.53557114.9594",114.9594,-29.53557,0.95,0.83,12.14,4.08,17.79,0
"All","5.2.CHin2_34","2018-09-15","Cliff Head","Cliff Head South","-29.53752114.9528",114.9528,-29.53752,0.95,0.83,12.14,4.08,17.79,1
"Legal","5.2.CHin2_34","2018-09-15","Cliff Head","Cliff Head South","-29.53752114.9528",114.9528,-29.53752,0.95,0.83,12.14,4.08,17.79,1
"Sublegal","5.2.CHin2_34","2018-09-15","Cliff Head","Cliff Head South","-29.53752114.9528",114.9528,-29.53752,0.95,0.83,12.14,4.08,17.79,0
"All","5.2.CHin2_41","2018-09-15","Cliff Head","Cliff Head South","-29.53955114.9511",114.9511,-29.53955,0.95,0.83,12.14,4.08,17.79,4
"Legal","5.2.CHin2_41","2018-09-15","Cliff Head","Cliff Head South","-29.53955114.9511",114.9511,-29.53955,0.95,0.83,12.14,4.08,17.79,1
"Sublegal","5.2.CHin2_41","2018-09-15","Cliff Head","Cliff Head South","-29.53955114.9511",114.9511,-29.53955,0.95,0.83,12.14,4.08,17.79,3
"All","5.2.CHin2_48","2018-09-15","Cliff Head","Cliff Head South","-29.53993114.9505",114.9505,-29.53993,0.95,0.83,12.14,4.08,17.79,7
"Legal","5.2.CHin2_48","2018-09-15","Cliff Head","Cliff Head South","-29.53993114.9505",114.9505,-29.53993,0.95,0.83,12.14,4.08,17.79,4
"Sublegal","5.2.CHin2_48","2018-09-15","Cliff Head","Cliff Head South","-29.53993114.9505",114.9505,-29.53993,0.95,0.83,12.14,4.08,17.79,3
"All","5.2.CHout2_10","2018-09-15","Cliff Head","Cliff Head North","-29.48052114.9569",114.9569,-29.48052,0.95,0.83,12.14,4.08,17.49,2
"Legal","5.2.CHout2_10","2018-09-15","Cliff Head","Cliff Head North","-29.48052114.9569",114.9569,-29.48052,0.95,0.83,12.14,4.08,17.49,0
"Sublegal","5.2.CHout2_10","2018-09-15","Cliff Head","Cliff Head North","-29.48052114.9569",114.9569,-29.48052,0.95,0.83,12.14,4.08,17.49,2
"All","5.2.CHout2_15","2018-09-15","Cliff Head","Cliff Head North","-29.48333114.9592",114.9592,-29.48333,0.95,0.83,12.14,4.08,17.49,8
"Legal","5.2.CHout2_15","2018-09-15","Cliff Head","Cliff Head North","-29.48333114.9592",114.9592,-29.48333,0.95,0.83,12.14,4.08,17.49,3
"Sublegal","5.2.CHout2_15","2018-09-15","Cliff Head","Cliff Head North","-29.48333114.9592",114.9592,-29.48333,0.95,0.83,12.14,4.08,17.49,5
"All","5.2.CHout2_17","2018-09-15","Cliff Head","Cliff Head North","-29.48451114.9557",114.9557,-29.48451,0.95,0.83,12.14,4.08,17.49,3
"Legal","5.2.CHout2_17","2018-09-15","Cliff Head","Cliff Head North","-29.48451114.9557",114.9557,-29.48451,0.95,0.83,12.14,4.08,17.49,2
"Sublegal","5.2.CHout2_17","2018-09-15","Cliff Head","Cliff Head North","-29.48451114.9557",114.9557,-29.48451,0.95,0.83,12.14,4.08,17.49,1
"All","5.2.CHout2_18","2018-09-15","Cliff Head","Cliff Head North","-29.48196114.957",114.957,-29.48196,0.95,0.83,12.14,4.08,17.49,3
"Legal","5.2.CHout2_18","2018-09-15","Cliff Head","Cliff Head North","-29.48196114.957",114.957,-29.48196,0.95,0.83,12.14,4.08,17.49,0
"Sublegal","5.2.CHout2_18","2018-09-15","Cliff Head","Cliff Head North","-29.48196114.957",114.957,-29.48196,0.95,0.83,12.14,4.08,17.49,3
"All","5.2.CHout2_19","2018-09-15","Cliff Head","Cliff Head North","-29.48179114.9595",114.9595,-29.48179,0.95,0.83,12.14,4.08,17.49,8
"Legal","5.2.CHout2_19","2018-09-15","Cliff Head","Cliff Head North","-29.48179114.9595",114.9595,-29.48179,0.95,0.83,12.14,4.08,17.49,2
"Sublegal","5.2.CHout2_19","2018-09-15","Cliff Head","Cliff Head North","-29.48179114.9595",114.9595,-29.48179,0.95,0.83,12.14,4.08,17.49,6
"All","5.2.CHout2_2","2018-09-15","Cliff Head","Cliff Head North","-29.4844114.9588",114.9588,-29.4844,0.95,0.83,12.14,4.08,17.49,3
"Legal","5.2.CHout2_2","2018-09-15","Cliff Head","Cliff Head North","-29.4844114.9588",114.9588,-29.4844,0.95,0.83,12.14,4.08,17.49,1
"Sublegal","5.2.CHout2_2","2018-09-15","Cliff Head","Cliff Head North","-29.4844114.9588",114.9588,-29.4844,0.95,0.83,12.14,4.08,17.49,2
"All","5.2.CHout2_28","2018-09-15","Cliff Head","Cliff Head North","-29.48484114.9557",114.9557,-29.48484,0.95,0.83,12.14,4.08,17.49,0
"Legal","5.2.CHout2_28","2018-09-15","Cliff Head","Cliff Head North","-29.48484114.9557",114.9557,-29.48484,0.95,0.83,12.14,4.08,17.49,0
"Sublegal","5.2.CHout2_28","2018-09-15","Cliff Head","Cliff Head North","-29.48484114.9557",114.9557,-29.48484,0.95,0.83,12.14,4.08,17.49,0
"All","5.2.CHout2_3","2018-09-15","Cliff Head","Cliff Head North","-29.48308114.9564",114.9564,-29.48308,0.95,0.83,12.14,4.08,17.49,3
"Legal","5.2.CHout2_3","2018-09-15","Cliff Head","Cliff Head North","-29.48308114.9564",114.9564,-29.48308,0.95,0.83,12.14,4.08,17.49,1
"Sublegal","5.2.CHout2_3","2018-09-15","Cliff Head","Cliff Head North","-29.48308114.9564",114.9564,-29.48308,0.95,0.83,12.14,4.08,17.49,2
"All","5.2.CHout2_36","2018-09-15","Cliff Head","Cliff Head North","-29.47886114.957",114.957,-29.47886,0.95,0.83,12.14,4.08,17.49,1
"Legal","5.2.CHout2_36","2018-09-15","Cliff Head","Cliff Head North","-29.47886114.957",114.957,-29.47886,0.95,0.83,12.14,4.08,17.49,0
"Sublegal","5.2.CHout2_36","2018-09-15","Cliff Head","Cliff Head North","-29.47886114.957",114.957,-29.47886,0.95,0.83,12.14,4.08,17.49,1
"All","5.2.CHout2_37","2018-09-15","Cliff Head","Cliff Head North","-29.48239114.957",114.957,-29.48239,0.95,0.83,12.14,4.08,17.49,1
"Legal","5.2.CHout2_37","2018-09-15","Cliff Head","Cliff Head North","-29.48239114.957",114.957,-29.48239,0.95,0.83,12.14,4.08,17.49,1
"Sublegal","5.2.CHout2_37","2018-09-15","Cliff Head","Cliff Head North","-29.48239114.957",114.957,-29.48239,0.95,0.83,12.14,4.08,17.49,0
"All","5.2.CHout2_38","2018-09-15","Cliff Head","Cliff Head North","-29.4823114.9594",114.9594,-29.4823,0.95,0.83,12.14,4.08,17.49,2
"Legal","5.2.CHout2_38","2018-09-15","Cliff Head","Cliff Head North","-29.4823114.9594",114.9594,-29.4823,0.95,0.83,12.14,4.08,17.49,0
"Sublegal","5.2.CHout2_38","2018-09-15","Cliff Head","Cliff Head North","-29.4823114.9594",114.9594,-29.4823,0.95,0.83,12.14,4.08,17.49,2
"All","5.2.CHout2_39","2018-09-15","Cliff Head","Cliff Head North","-29.47967114.957",114.957,-29.47967,0.95,0.83,12.14,4.08,17.49,3
"Legal","5.2.CHout2_39","2018-09-15","Cliff Head","Cliff Head North","-29.47967114.957",114.957,-29.47967,0.95,0.83,12.14,4.08,17.49,0
"Sublegal","5.2.CHout2_39","2018-09-15","Cliff Head","Cliff Head North","-29.47967114.957",114.957,-29.47967,0.95,0.83,12.14,4.08,17.49,3
"All","5.2.CHout2_44","2018-09-15","Cliff Head","Cliff Head North","-29.47929114.9572",114.9572,-29.47929,0.95,0.83,12.14,4.08,17.49,8
"Legal","5.2.CHout2_44","2018-09-15","Cliff Head","Cliff Head North","-29.47929114.9572",114.9572,-29.47929,0.95,0.83,12.14,4.08,17.49,1
"Sublegal","5.2.CHout2_44","2018-09-15","Cliff Head","Cliff Head North","-29.47929114.9572",114.9572,-29.47929,0.95,0.83,12.14,4.08,17.49,7
"All","5.2.CHout2_45","2018-09-15","Cliff Head","Cliff Head North","-29.48369114.9563",114.9563,-29.48369,0.95,0.83,12.14,4.08,17.49,4
"Legal","5.2.CHout2_45","2018-09-15","Cliff Head","Cliff Head North","-29.48369114.9563",114.9563,-29.48369,0.95,0.83,12.14,4.08,17.49,1
"Sublegal","5.2.CHout2_45","2018-09-15","Cliff Head","Cliff Head North","-29.48369114.9563",114.9563,-29.48369,0.95,0.83,12.14,4.08,17.49,3
"All","5.2.CHout2_46","2018-09-15","Cliff Head","Cliff Head North","-29.48147114.9569",114.9569,-29.48147,0.95,0.83,12.14,4.08,17.49,4
"Legal","5.2.CHout2_46","2018-09-15","Cliff Head","Cliff Head North","-29.48147114.9569",114.9569,-29.48147,0.95,0.83,12.14,4.08,17.49,0
"Sublegal","5.2.CHout2_46","2018-09-15","Cliff Head","Cliff Head North","-29.48147114.9569",114.9569,-29.48147,0.95,0.83,12.14,4.08,17.49,4
"All","5.2.CHout2_47","2018-09-15","Cliff Head","Cliff Head North","-29.48091114.9572",114.9572,-29.48091,0.95,0.83,12.14,4.08,17.49,3
"Legal","5.2.CHout2_47","2018-09-15","Cliff Head","Cliff Head North","-29.48091114.9572",114.9572,-29.48091,0.95,0.83,12.14,4.08,17.49,0
"Sublegal","5.2.CHout2_47","2018-09-15","Cliff Head","Cliff Head North","-29.48091114.9572",114.9572,-29.48091,0.95,0.83,12.14,4.08,17.49,3
"All","5.2.CHout2_50","2018-09-15","Cliff Head","Cliff Head North","-29.48418114.9558",114.9558,-29.48418,0.95,0.83,12.14,4.08,17.49,3
"Legal","5.2.CHout2_50","2018-09-15","Cliff Head","Cliff Head North","-29.48418114.9558",114.9558,-29.48418,0.95,0.83,12.14,4.08,17.49,1
"Sublegal","5.2.CHout2_50","2018-09-15","Cliff Head","Cliff Head North","-29.48418114.9558",114.9558,-29.48418,0.95,0.83,12.14,4.08,17.49,2
"All","5.2.CHout2_6","2018-09-15","Cliff Head","Cliff Head North","-29.48013114.9569",114.9569,-29.48013,0.95,0.83,12.14,4.08,17.49,2
"Legal","5.2.CHout2_6","2018-09-15","Cliff Head","Cliff Head North","-29.48013114.9569",114.9569,-29.48013,0.95,0.83,12.14,4.08,17.49,0
"Sublegal","5.2.CHout2_6","2018-09-15","Cliff Head","Cliff Head North","-29.48013114.9569",114.9569,-29.48013,0.95,0.83,12.14,4.08,17.49,2
"All","5.2.CHout2_7","2018-09-15","Cliff Head","Cliff Head North","-29.48262114.9591",114.9591,-29.48262,0.95,0.83,12.14,4.08,17.49,3
"Legal","5.2.CHout2_7","2018-09-15","Cliff Head","Cliff Head North","-29.48262114.9591",114.9591,-29.48262,0.95,0.83,12.14,4.08,17.49,0
"Sublegal","5.2.CHout2_7","2018-09-15","Cliff Head","Cliff Head North","-29.48262114.9591",114.9591,-29.48262,0.95,0.83,12.14,4.08,17.49,3
"All","5.2.CHout2_8","2018-09-15","Cliff Head","Cliff Head North","-29.4828114.9569",114.9569,-29.4828,0.95,0.83,12.14,4.08,17.49,0
"Legal","5.2.CHout2_8","2018-09-15","Cliff Head","Cliff Head North","-29.4828114.9569",114.9569,-29.4828,0.95,0.83,12.14,4.08,17.49,0
"Sublegal","5.2.CHout2_8","2018-09-15","Cliff Head","Cliff Head North","-29.4828114.9569",114.9569,-29.4828,0.95,0.83,12.14,4.08,17.49,0
"All","5.2.GR1","2018-09-15","Golden Ridge","Golden Ridge","-29.53716114.9286",114.9286,-29.53716,0.95,0.83,12.14,4.08,17.79,0
"Legal","5.2.GR1","2018-09-15","Golden Ridge","Golden Ridge","-29.53716114.9286",114.9286,-29.53716,0.95,0.83,12.14,4.08,17.79,0
"Sublegal","5.2.GR1","2018-09-15","Golden Ridge","Golden Ridge","-29.53716114.9286",114.9286,-29.53716,0.95,0.83,12.14,4.08,17.79,0
"All","5.2.GR13","2018-09-15","Golden Ridge","Golden Ridge","-29.53563114.9295",114.9295,-29.53563,0.95,0.83,12.14,4.08,17.79,9
"Legal","5.2.GR13","2018-09-15","Golden Ridge","Golden Ridge","-29.53563114.9295",114.9295,-29.53563,0.95,0.83,12.14,4.08,17.79,2
"Sublegal","5.2.GR13","2018-09-15","Golden Ridge","Golden Ridge","-29.53563114.9295",114.9295,-29.53563,0.95,0.83,12.14,4.08,17.79,7
"All","5.2.GR16","2018-09-15","Golden Ridge","Golden Ridge","-29.53812114.9285",114.9285,-29.53812,0.95,0.83,12.14,4.08,17.79,9
"Legal","5.2.GR16","2018-09-15","Golden Ridge","Golden Ridge","-29.53812114.9285",114.9285,-29.53812,0.95,0.83,12.14,4.08,17.79,4
"Sublegal","5.2.GR16","2018-09-15","Golden Ridge","Golden Ridge","-29.53812114.9285",114.9285,-29.53812,0.95,0.83,12.14,4.08,17.79,5
"All","5.2.GR20","2018-09-15","Golden Ridge","Golden Ridge","-29.53668114.9296",114.9296,-29.53668,0.95,0.83,12.14,4.08,17.79,7
"Legal","5.2.GR20","2018-09-15","Golden Ridge","Golden Ridge","-29.53668114.9296",114.9296,-29.53668,0.95,0.83,12.14,4.08,17.79,1
"Sublegal","5.2.GR20","2018-09-15","Golden Ridge","Golden Ridge","-29.53668114.9296",114.9296,-29.53668,0.95,0.83,12.14,4.08,17.79,6
"All","5.2.GR21","2018-09-15","Golden Ridge","Golden Ridge","-29.53948114.9287",114.9287,-29.53948,0.95,0.83,12.14,4.08,17.79,11
"Legal","5.2.GR21","2018-09-15","Golden Ridge","Golden Ridge","-29.53948114.9287",114.9287,-29.53948,0.95,0.83,12.14,4.08,17.79,7
"Sublegal","5.2.GR21","2018-09-15","Golden Ridge","Golden Ridge","-29.53948114.9287",114.9287,-29.53948,0.95,0.83,12.14,4.08,17.79,4
"All","5.2.GR24","2018-09-15","Golden Ridge","Golden Ridge","-29.54017114.9286",114.9286,-29.54017,0.95,0.83,12.14,4.08,17.79,2
"Legal","5.2.GR24","2018-09-15","Golden Ridge","Golden Ridge","-29.54017114.9286",114.9286,-29.54017,0.95,0.83,12.14,4.08,17.79,1
"Sublegal","5.2.GR24","2018-09-15","Golden Ridge","Golden Ridge","-29.54017114.9286",114.9286,-29.54017,0.95,0.83,12.14,4.08,17.79,1
"All","5.2.GR32","2018-09-15","Golden Ridge","Golden Ridge","-29.53926114.928",114.928,-29.53926,0.95,0.83,12.14,4.08,17.79,1
"Legal","5.2.GR32","2018-09-15","Golden Ridge","Golden Ridge","-29.53926114.928",114.928,-29.53926,0.95,0.83,12.14,4.08,17.79,0
"Sublegal","5.2.GR32","2018-09-15","Golden Ridge","Golden Ridge","-29.53926114.928",114.928,-29.53926,0.95,0.83,12.14,4.08,17.79,1
"All","5.2.GR35","2018-09-15","Golden Ridge","Golden Ridge","-29.53862114.9284",114.9284,-29.53862,0.95,0.83,12.14,4.08,17.79,4
"Legal","5.2.GR35","2018-09-15","Golden Ridge","Golden Ridge","-29.53862114.9284",114.9284,-29.53862,0.95,0.83,12.14,4.08,17.79,2
"Sublegal","5.2.GR35","2018-09-15","Golden Ridge","Golden Ridge","-29.53862114.9284",114.9284,-29.53862,0.95,0.83,12.14,4.08,17.79,2
"All","5.2.GR5","2018-09-15","Golden Ridge","Golden Ridge","-29.53705114.9294",114.9294,-29.53705,0.95,0.83,12.14,4.08,17.79,7
"Legal","5.2.GR5","2018-09-15","Golden Ridge","Golden Ridge","-29.53705114.9294",114.9294,-29.53705,0.95,0.83,12.14,4.08,17.79,7
"Sublegal","5.2.GR5","2018-09-15","Golden Ridge","Golden Ridge","-29.53705114.9294",114.9294,-29.53705,0.95,0.83,12.14,4.08,17.79,0
"All","5.2.GR9","2018-09-15","Golden Ridge","Golden Ridge","-29.54046114.9278",114.9278,-29.54046,0.95,0.83,12.14,4.08,17.79,15
"Legal","5.2.GR9","2018-09-15","Golden Ridge","Golden Ridge","-29.54046114.9278",114.9278,-29.54046,0.95,0.83,12.14,4.08,17.79,5
"Sublegal","5.2.GR9","2018-09-15","Golden Ridge","Golden Ridge","-29.54046114.9278",114.9278,-29.54046,0.95,0.83,12.14,4.08,17.79,10
"All","5.2018-11-7","2018-11-07","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.300625,1.325,12.1160416666667,4.60479166666667,19.23,9
"Legal","5.2018-11-7","2018-11-07","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.300625,1.325,12.1160416666667,4.60479166666667,19.23,0
"Sublegal","5.2018-11-7","2018-11-07","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.300625,1.325,12.1160416666667,4.60479166666667,19.23,9
"All","5.2018-11-8","2018-11-08","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,1.38416666666667,1.76833333333333,11.03,4.8025,19.34,7
"Legal","5.2018-11-8","2018-11-08","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,1.38416666666667,1.76833333333333,11.03,4.8025,19.34,0
"Sublegal","5.2018-11-8","2018-11-08","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,1.38416666666667,1.76833333333333,11.03,4.8025,19.34,7
"All","5.2018-5-23","2018-05-23","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,1.815625,0.457291666666667,13.7547916666667,3.44833333333333,20.92,22
"Legal","5.2018-5-23","2018-05-23","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,1.815625,0.457291666666667,13.7547916666667,3.44833333333333,20.92,0
"Sublegal","5.2018-5-23","2018-05-23","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,1.815625,0.457291666666667,13.7547916666667,3.44833333333333,20.92,22
"All","5.2018-5-24","2018-05-24","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,1.53916666666667,1.358125,11.9039583333333,4.13791666666667,21.09,12
"Legal","5.2018-5-24","2018-05-24","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,1.53916666666667,1.358125,11.9039583333333,4.13791666666667,21.09,0
"Sublegal","5.2018-5-24","2018-05-24","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,1.53916666666667,1.358125,11.9039583333333,4.13791666666667,21.09,12
"All","5.2018-6-13","2018-06-13","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.01,0.95,11.94,5.49,20.33,0
"Legal","5.2018-6-13","2018-06-13","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.01,0.95,11.94,5.49,20.33,0
"Sublegal","5.2018-6-13","2018-06-13","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.01,0.95,11.94,5.49,20.33,0
"All","5.2018-6-14","2018-06-14","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.01,0.95,11.94,5.49,20.65,14
"Legal","5.2018-6-14","2018-06-14","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.01,0.95,11.94,5.49,20.65,0
"Sublegal","5.2018-6-14","2018-06-14","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.01,0.95,11.94,5.49,20.65,14
"All","5.2018-7-31","2018-07-31","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.915,0.989583333333333,12.9079166666667,5.25125,19.64,5
"Legal","5.2018-7-31","2018-07-31","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.915,0.989583333333333,12.9079166666667,5.25125,19.64,1
"Sublegal","5.2018-7-31","2018-07-31","Seven Mile","Seven Mile North","-29.171072114.887817",114.887817,-29.171072,2.915,0.989583333333333,12.9079166666667,5.25125,19.64,4
"All","5.3.IR1","2018-09-16","Irwin Reef","Irwin Reef","-29.34179114.8734",114.8734,-29.34179,0.95,0.83,12.14,4.08,17.15,10
"Legal","5.3.IR1","2018-09-16","Irwin Reef","Irwin Reef","-29.34179114.8734",114.8734,-29.34179,0.95,0.83,12.14,4.08,17.15,0
"Sublegal","5.3.IR1","2018-09-16","Irwin Reef","Irwin Reef","-29.34179114.8734",114.8734,-29.34179,0.95,0.83,12.14,4.08,17.15,10
"All","5.3.IR13","2018-09-16","Irwin Reef","Irwin Reef","-29.34208114.8738",114.8738,-29.34208,0.95,0.83,12.14,4.08,17.15,7
"Legal","5.3.IR13","2018-09-16","Irwin Reef","Irwin Reef","-29.34208114.8738",114.8738,-29.34208,0.95,0.83,12.14,4.08,17.15,1
"Sublegal","5.3.IR13","2018-09-16","Irwin Reef","Irwin Reef","-29.34208114.8738",114.8738,-29.34208,0.95,0.83,12.14,4.08,17.15,6
"All","5.3.IR16","2018-09-16","Irwin Reef","Irwin Reef","-29.34298114.874",114.874,-29.34298,0.95,0.83,12.14,4.08,17.15,8
"Legal","5.3.IR16","2018-09-16","Irwin Reef","Irwin Reef","-29.34298114.874",114.874,-29.34298,0.95,0.83,12.14,4.08,17.15,0
"Sublegal","5.3.IR16","2018-09-16","Irwin Reef","Irwin Reef","-29.34298114.874",114.874,-29.34298,0.95,0.83,12.14,4.08,17.15,8
"All","5.3.IR20","2018-09-16","Irwin Reef","Irwin Reef","-29.34249114.8739",114.8739,-29.34249,0.95,0.83,12.14,4.08,17.15,7
"Legal","5.3.IR20","2018-09-16","Irwin Reef","Irwin Reef","-29.34249114.8739",114.8739,-29.34249,0.95,0.83,12.14,4.08,17.15,2
"Sublegal","5.3.IR20","2018-09-16","Irwin Reef","Irwin Reef","-29.34249114.8739",114.8739,-29.34249,0.95,0.83,12.14,4.08,17.15,5
