"","Date","SiteNo","Long","Lat"
"3878",2017-12-03,"-29.45008167114.9266017",114.9266017,-29.45008167
"3879",2017-12-03,"-29.45008167114.9266017",114.9266017,-29.45008167
"3880",2017-12-03,"-29.44968167114.9246533",114.9246533,-29.44968167
"3881",2017-12-03,"-29.44968167114.9246533",114.9246533,-29.44968167
"3882",2017-12-03,"-29.44968167114.9246533",114.9246533,-29.44968167
"3883",2017-12-03,"-29.44863333114.9459117",114.9459117,-29.44863333
"3884",2017-12-03,"-29.44863333114.9459117",114.9459117,-29.44863333
"3885",2017-12-03,"-29.44863333114.9459117",114.9459117,-29.44863333
"3886",2017-12-03,"-29.449035114.9442667",114.9442667,-29.449035
"3887",2017-12-03,"-29.449035114.9442667",114.9442667,-29.449035
"3888",2017-12-03,"-29.449035114.9442667",114.9442667,-29.449035
"3889",2017-12-03,"-29.44977667114.9425133",114.9425133,-29.44977667
"3890",2017-12-03,"-29.44977667114.9425133",114.9425133,-29.44977667
"3891",2017-12-03,"-29.44977667114.9425133",114.9425133,-29.44977667
"3892",2017-12-03,"-29.44995167114.9393183",114.9393183,-29.44995167
"3893",2017-12-03,"-29.44995167114.9393183",114.9393183,-29.44995167
"3894",2017-12-03,"-29.44995167114.9393183",114.9393183,-29.44995167
"3895",2017-12-03,"-29.45058667114.9373117",114.9373117,-29.45058667
"3896",2017-12-03,"-29.45058667114.9373117",114.9373117,-29.45058667
"3897",2017-12-03,"-29.45058667114.9373117",114.9373117,-29.45058667
"3898",2017-12-03,"-29.450245114.9291767",114.9291767,-29.450245
"3899",2017-12-03,"-29.450245114.9291767",114.9291767,-29.450245
"3900",2017-12-03,"-29.450245114.9291767",114.9291767,-29.450245
"3901",2017-12-03,"-29.44980167114.92536",114.92536,-29.44980167
"3902",2017-12-03,"-29.44980167114.92536",114.92536,-29.44980167
"3903",2017-12-03,"-29.44980167114.92536",114.92536,-29.44980167
"3904",2017-12-03,"-29.44837333114.947065",114.947065,-29.44837333
"3905",2017-12-03,"-29.44837333114.947065",114.947065,-29.44837333
"3906",2017-12-03,"-29.44837333114.947065",114.947065,-29.44837333
"3907",2017-12-03,"-29.44872667114.945165",114.945165,-29.44872667
"3908",2017-12-03,"-29.44872667114.945165",114.945165,-29.44872667
"3909",2017-12-03,"-29.44872667114.945165",114.945165,-29.44872667
"3910",2017-12-03,"-29.44927833114.9430033",114.9430033,-29.44927833
"3911",2017-12-03,"-29.44927833114.9430033",114.9430033,-29.44927833
"3912",2017-12-03,"-29.44927833114.9430033",114.9430033,-29.44927833
"3913",2017-12-03,"-29.44984167114.94091",114.94091,-29.44984167
"3914",2017-12-03,"-29.44984167114.94091",114.94091,-29.44984167
"3915",2017-12-03,"-29.44984167114.94091",114.94091,-29.44984167
"3916",2017-12-03,"-29.45863114.9062067",114.9062067,-29.45863
"3917",2017-12-03,"-29.45863114.9062067",114.9062067,-29.45863
"3918",2017-12-03,"-29.45863114.9062067",114.9062067,-29.45863
"3919",2017-12-03,"-29.457865114.9066433",114.9066433,-29.457865
"3920",2017-12-03,"-29.457865114.9066433",114.9066433,-29.457865
"3921",2017-12-03,"-29.457865114.9066433",114.9066433,-29.457865
"3922",2017-12-03,"-29.45812114.9062983",114.9062983,-29.45812
"3923",2017-12-03,"-29.45812114.9062983",114.9062983,-29.45812
"3924",2017-12-03,"-29.45812114.9062983",114.9062983,-29.45812
"3925",2017-12-03,"-29.457195114.8957367",114.8957367,-29.457195
"3926",2017-12-03,"-29.457195114.8957367",114.8957367,-29.457195
"3927",2017-12-03,"-29.457195114.8957367",114.8957367,-29.457195
"3928",2017-12-03,"-29.45869167114.89441",114.89441,-29.45869167
"3929",2017-12-03,"-29.45869167114.89441",114.89441,-29.45869167
"3930",2017-12-03,"-29.45869167114.89441",114.89441,-29.45869167
"3931",2017-12-03,"-29.45912114.8939367",114.8939367,-29.45912
"3932",2017-12-03,"-29.45912114.8939367",114.8939367,-29.45912
"3933",2017-12-03,"-29.45912114.8939367",114.8939367,-29.45912
"3934",2017-12-03,"-29.45983333114.8922117",114.8922117,-29.45983333
"3935",2017-12-03,"-29.45983333114.8922117",114.8922117,-29.45983333
"3936",2017-12-03,"-29.45983333114.8922117",114.8922117,-29.45983333
"3937",2017-12-03,"-29.45814333114.8957433",114.8957433,-29.45814333
"3938",2017-12-03,"-29.45814333114.8957433",114.8957433,-29.45814333
"3939",2017-12-03,"-29.45814333114.8957433",114.8957433,-29.45814333
"3940",2017-12-03,"-29.45920333114.8930383",114.8930383,-29.45920333
"3941",2017-12-03,"-29.45920333114.8930383",114.8930383,-29.45920333
"3942",2017-12-03,"-29.45920333114.8930383",114.8930383,-29.45920333
"3943",2017-12-03,"-29.47009293114.8928879",114.8928879,-29.47009293
"3944",2017-12-03,"-29.47009293114.8928879",114.8928879,-29.47009293
"3945",2017-12-03,"-29.47009293114.8928879",114.8928879,-29.47009293
"3946",2017-12-03,"-29.47108167114.8921367",114.8921367,-29.47108167
"3947",2017-12-03,"-29.47108167114.8921367",114.8921367,-29.47108167
"3948",2017-12-03,"-29.47108167114.8921367",114.8921367,-29.47108167
"3949",2017-12-03,"-29.472905114.8917717",114.8917717,-29.472905
"3950",2017-12-03,"-29.472905114.8917717",114.8917717,-29.472905
"3951",2017-12-03,"-29.472905114.8917717",114.8917717,-29.472905
"3952",2017-12-03,"-29.48212167114.9142833",114.9142833,-29.48212167
"3953",2017-12-03,"-29.48212167114.9142833",114.9142833,-29.48212167
"3954",2017-12-03,"-29.48212167114.9142833",114.9142833,-29.48212167
"3955",2017-12-03,"-29.484355114.9155433",114.9155433,-29.484355
"3956",2017-12-03,"-29.484355114.9155433",114.9155433,-29.484355
"3957",2017-12-03,"-29.484355114.9155433",114.9155433,-29.484355
"3958",2017-12-03,"-29.483335114.9150667",114.9150667,-29.483335
"3959",2017-12-03,"-29.483335114.9150667",114.9150667,-29.483335
"3960",2017-12-03,"-29.483335114.9150667",114.9150667,-29.483335
"3961",2017-12-03,"-29.39504114.9011783",114.9011783,-29.39504
"3962",2017-12-03,"-29.39504114.9011783",114.9011783,-29.39504
"3963",2017-12-03,"-29.39504114.9011783",114.9011783,-29.39504
"3964",2017-12-03,"-29.397585114.9033417",114.9033417,-29.397585
"3965",2017-12-03,"-29.397585114.9033417",114.9033417,-29.397585
"3966",2017-12-03,"-29.397585114.9033417",114.9033417,-29.397585
"3967",2017-12-03,"-29.399035114.9035783",114.9035783,-29.399035
"3968",2017-12-03,"-29.399035114.9035783",114.9035783,-29.399035
"3969",2017-12-03,"-29.399035114.9035783",114.9035783,-29.399035
"3970",2017-12-03,"-29.396098114.902087",114.902087,-29.396098
"3971",2017-12-03,"-29.396098114.902087",114.902087,-29.396098
"3972",2017-12-03,"-29.396098114.902087",114.902087,-29.396098
"3973",2017-12-03,"-29.39840833114.9034317",114.9034317,-29.39840833
"3974",2017-12-03,"-29.39840833114.9034317",114.9034317,-29.39840833
"3975",2017-12-03,"-29.39840833114.9034317",114.9034317,-29.39840833
"3976",2017-12-03,"-29.38564114.890825",114.890825,-29.38564
"3977",2017-12-03,"-29.38564114.890825",114.890825,-29.38564
"3978",2017-12-03,"-29.38564114.890825",114.890825,-29.38564
"3979",2017-12-03,"-29.385748114.888881",114.888881,-29.385748
"3980",2017-12-03,"-29.385748114.888881",114.888881,-29.385748
"3981",2017-12-03,"-29.385748114.888881",114.888881,-29.385748
"3982",2017-12-03,"-29.38523667114.8864683",114.8864683,-29.38523667
"3983",2017-12-03,"-29.38523667114.8864683",114.8864683,-29.38523667
"3984",2017-12-03,"-29.38523667114.8864683",114.8864683,-29.38523667
"3985",2017-12-03,"-29.38414333114.8850017",114.8850017,-29.38414333
"3986",2017-12-03,"-29.38414333114.8850017",114.8850017,-29.38414333
"3987",2017-12-03,"-29.38414333114.8850017",114.8850017,-29.38414333
"3988",2018-09-14,"-29.52453114.9603",114.9603,-29.52453
"3989",2018-09-14,"-29.52453114.9603",114.9603,-29.52453
"3990",2018-09-14,"-29.52453114.9603",114.9603,-29.52453
"3991",2018-09-14,"-29.52469114.9601",114.9601,-29.52469
"3992",2018-09-14,"-29.52469114.9601",114.9601,-29.52469
"3993",2018-09-14,"-29.52469114.9601",114.9601,-29.52469
"3994",2018-09-14,"-29.52276114.9606",114.9606,-29.52276
"3995",2018-09-14,"-29.52276114.9606",114.9606,-29.52276
"3996",2018-09-14,"-29.52276114.9606",114.9606,-29.52276
"3997",2018-09-14,"-29.52075114.9605",114.9605,-29.52075
"3998",2018-09-14,"-29.52075114.9605",114.9605,-29.52075
"3999",2018-09-14,"-29.52075114.9605",114.9605,-29.52075
"4000",2018-09-14,"-29.52407114.9601",114.9601,-29.52407
"4001",2018-09-14,"-29.52407114.9601",114.9601,-29.52407
"4002",2018-09-14,"-29.52407114.9601",114.9601,-29.52407
"4003",2018-09-14,"-29.52531114.96",114.96,-29.52531
"4004",2018-09-14,"-29.52531114.96",114.96,-29.52531
"4005",2018-09-14,"-29.52531114.96",114.96,-29.52531
"4006",2018-09-14,"-29.54092114.9505",114.9505,-29.54092
"4007",2018-09-14,"-29.54092114.9505",114.9505,-29.54092
"4008",2018-09-14,"-29.54092114.9505",114.9505,-29.54092
"4009",2018-09-14,"-29.53587114.9588",114.9588,-29.53587
"4010",2018-09-14,"-29.53587114.9588",114.9588,-29.53587
"4011",2018-09-14,"-29.53587114.9588",114.9588,-29.53587
"4012",2018-09-14,"-29.53992114.9504",114.9504,-29.53992
"4013",2018-09-14,"-29.53992114.9504",114.9504,-29.53992
"4014",2018-09-14,"-29.53992114.9504",114.9504,-29.53992
"4015",2018-09-14,"-29.53802114.9524",114.9524,-29.53802
"4016",2018-09-14,"-29.53802114.9524",114.9524,-29.53802
"4017",2018-09-14,"-29.53802114.9524",114.9524,-29.53802
"4018",2018-09-14,"-29.53855114.9527",114.9527,-29.53855
"4019",2018-09-14,"-29.53855114.9527",114.9527,-29.53855
"4020",2018-09-14,"-29.53855114.9527",114.9527,-29.53855
"4021",2018-09-14,"-29.53605114.9588",114.9588,-29.53605
"4022",2018-09-14,"-29.53605114.9588",114.9588,-29.53605
"4023",2018-09-14,"-29.53605114.9588",114.9588,-29.53605
"4024",2018-09-14,"-29.53846114.9527",114.9527,-29.53846
"4025",2018-09-14,"-29.53846114.9527",114.9527,-29.53846
"4026",2018-09-14,"-29.53846114.9527",114.9527,-29.53846
"4027",2018-09-14,"-29.53501114.9589",114.9589,-29.53501
"4028",2018-09-14,"-29.53501114.9589",114.9589,-29.53501
"4029",2018-09-14,"-29.53501114.9589",114.9589,-29.53501
"4030",2018-09-14,"-29.53743114.9526",114.9526,-29.53743
"4031",2018-09-14,"-29.53743114.9526",114.9526,-29.53743
"4032",2018-09-14,"-29.53743114.9526",114.9526,-29.53743
"4033",2018-09-14,"-29.53883114.9527",114.9527,-29.53883
"4034",2018-09-14,"-29.53883114.9527",114.9527,-29.53883
"4035",2018-09-14,"-29.53883114.9527",114.9527,-29.53883
"4036",2018-09-14,"-29.53937114.9514",114.9514,-29.53937
"4037",2018-09-14,"-29.53937114.9514",114.9514,-29.53937
"4038",2018-09-14,"-29.53937114.9514",114.9514,-29.53937
"4039",2018-09-14,"-29.48038114.9567",114.9567,-29.48038
"4040",2018-09-14,"-29.48038114.9567",114.9567,-29.48038
"4041",2018-09-14,"-29.48038114.9567",114.9567,-29.48038
"4042",2018-09-14,"-29.48322114.9587",114.9587,-29.48322
"4043",2018-09-14,"-29.48322114.9587",114.9587,-29.48322
"4044",2018-09-14,"-29.48322114.9587",114.9587,-29.48322
"4045",2018-09-14,"-29.48426114.9556",114.9556,-29.48426
"4046",2018-09-14,"-29.48426114.9556",114.9556,-29.48426
"4047",2018-09-14,"-29.48426114.9556",114.9556,-29.48426
"4048",2018-09-14,"-29.48155114.9568",114.9568,-29.48155
"4049",2018-09-14,"-29.48155114.9568",114.9568,-29.48155
"4050",2018-09-14,"-29.48155114.9568",114.9568,-29.48155
"4051",2018-09-14,"-29.48198114.9592",114.9592,-29.48198
"4052",2018-09-14,"-29.48198114.9592",114.9592,-29.48198
"4053",2018-09-14,"-29.48198114.9592",114.9592,-29.48198
"4054",2018-09-14,"-29.48394114.9584",114.9584,-29.48394
"4055",2018-09-14,"-29.48394114.9584",114.9584,-29.48394
"4056",2018-09-14,"-29.48394114.9584",114.9584,-29.48394
"4057",2018-09-14,"-29.48475114.9555",114.9555,-29.48475
"4058",2018-09-14,"-29.48475114.9555",114.9555,-29.48475
"4059",2018-09-14,"-29.48475114.9555",114.9555,-29.48475
"4060",2018-09-14,"-29.48292114.9561",114.9561,-29.48292
"4061",2018-09-14,"-29.48292114.9561",114.9561,-29.48292
"4062",2018-09-14,"-29.48292114.9561",114.9561,-29.48292
"4063",2018-09-14,"-29.47882114.9569",114.9569,-29.47882
"4064",2018-09-14,"-29.47882114.9569",114.9569,-29.47882
"4065",2018-09-14,"-29.47882114.9569",114.9569,-29.47882
"4066",2018-09-14,"-29.48219114.9571",114.9571,-29.48219
"4067",2018-09-14,"-29.48219114.9571",114.9571,-29.48219
"4068",2018-09-14,"-29.48219114.9571",114.9571,-29.48219
"4069",2018-09-14,"-29.48219114.9592",114.9592,-29.48219
"4070",2018-09-14,"-29.48219114.9592",114.9592,-29.48219
"4071",2018-09-14,"-29.48219114.9592",114.9592,-29.48219
"4072",2018-09-14,"-29.47978114.9569",114.9569,-29.47978
"4073",2018-09-14,"-29.47978114.9569",114.9569,-29.47978
"4074",2018-09-14,"-29.47978114.9569",114.9569,-29.47978
"4075",2018-09-14,"-29.47934114.9571",114.9571,-29.47934
"4076",2018-09-14,"-29.47934114.9571",114.9571,-29.47934
"4077",2018-09-14,"-29.47934114.9571",114.9571,-29.47934
"4078",2018-09-14,"-29.48299114.9564",114.9564,-29.48299
"4079",2018-09-14,"-29.48299114.9564",114.9564,-29.48299
"4080",2018-09-14,"-29.48299114.9564",114.9564,-29.48299
"4081",2018-09-14,"-29.48133114.9568",114.9568,-29.48133
"4082",2018-09-14,"-29.48133114.9568",114.9568,-29.48133
"4083",2018-09-14,"-29.48133114.9568",114.9568,-29.48133
"4084",2018-09-14,"-29.48082114.957",114.957,-29.48082
"4085",2018-09-14,"-29.48082114.957",114.957,-29.48082
"4086",2018-09-14,"-29.48082114.957",114.957,-29.48082
"4087",2018-09-14,"-29.48363114.9558",114.9558,-29.48363
"4088",2018-09-14,"-29.48363114.9558",114.9558,-29.48363
"4089",2018-09-14,"-29.48363114.9558",114.9558,-29.48363
"4090",2018-09-14,"-29.48009114.9567",114.9567,-29.48009
"4091",2018-09-14,"-29.48009114.9567",114.9567,-29.48009
"4092",2018-09-14,"-29.48009114.9567",114.9567,-29.48009
"4093",2018-09-14,"-29.48259114.9592",114.9592,-29.48259
"4094",2018-09-14,"-29.48259114.9592",114.9592,-29.48259
"4095",2018-09-14,"-29.48259114.9592",114.9592,-29.48259
"4096",2018-09-14,"-29.48252114.9567",114.9567,-29.48252
"4097",2018-09-14,"-29.48252114.9567",114.9567,-29.48252
"4098",2018-09-14,"-29.48252114.9567",114.9567,-29.48252
"4099",2018-09-14,"-29.53723114.9285",114.9285,-29.53723
"4100",2018-09-14,"-29.53723114.9285",114.9285,-29.53723
"4101",2018-09-14,"-29.53723114.9285",114.9285,-29.53723
"4102",2018-09-14,"-29.53557114.9292",114.9292,-29.53557
"4103",2018-09-14,"-29.53557114.9292",114.9292,-29.53557
"4104",2018-09-14,"-29.53557114.9292",114.9292,-29.53557
"4105",2018-09-14,"-29.53828114.9285",114.9285,-29.53828
"4106",2018-09-14,"-29.53828114.9285",114.9285,-29.53828
"4107",2018-09-14,"-29.53828114.9285",114.9285,-29.53828
"4108",2018-09-14,"-29.5368114.9293",114.9293,-29.5368
"4109",2018-09-14,"-29.5368114.9293",114.9293,-29.5368
"4110",2018-09-14,"-29.5368114.9293",114.9293,-29.5368
"4111",2018-09-14,"-29.53968114.9285",114.9285,-29.53968
"4112",2018-09-14,"-29.53968114.9285",114.9285,-29.53968
"4113",2018-09-14,"-29.53968114.9285",114.9285,-29.53968
"4114",2018-09-14,"-29.5401114.9284",114.9284,-29.5401
"4115",2018-09-14,"-29.5401114.9284",114.9284,-29.5401
"4116",2018-09-14,"-29.5401114.9284",114.9284,-29.5401
"4117",2018-09-14,"-29.53913114.928",114.928,-29.53913
"4118",2018-09-14,"-29.53913114.928",114.928,-29.53913
"4119",2018-09-14,"-29.53913114.928",114.928,-29.53913
"4120",2018-09-14,"-29.53828114.9286",114.9286,-29.53828
"4121",2018-09-14,"-29.53828114.9286",114.9286,-29.53828
"4122",2018-09-14,"-29.53828114.9286",114.9286,-29.53828
"4123",2018-09-14,"-29.53714114.9293",114.9293,-29.53714
"4124",2018-09-14,"-29.53714114.9293",114.9293,-29.53714
"4125",2018-09-14,"-29.53714114.9293",114.9293,-29.53714
"4126",2018-09-14,"-29.54037114.9277",114.9277,-29.54037
"4127",2018-09-14,"-29.54037114.9277",114.9277,-29.54037
"4128",2018-09-14,"-29.54037114.9277",114.9277,-29.54037
"4129",2018-09-15,"-29.52462114.9601",114.9601,-29.52462
"4130",2018-09-15,"-29.52462114.9601",114.9601,-29.52462
"4131",2018-09-15,"-29.52462114.9601",114.9601,-29.52462
"4132",2018-09-15,"-29.52491114.9601",114.9601,-29.52491
"4133",2018-09-15,"-29.52491114.9601",114.9601,-29.52491
"4134",2018-09-15,"-29.52491114.9601",114.9601,-29.52491
"4135",2018-09-15,"-29.52282114.9606",114.9606,-29.52282
"4136",2018-09-15,"-29.52282114.9606",114.9606,-29.52282
"4137",2018-09-15,"-29.52282114.9606",114.9606,-29.52282
"4138",2018-09-15,"-29.52094114.9605",114.9605,-29.52094
"4139",2018-09-15,"-29.52094114.9605",114.9605,-29.52094
"4140",2018-09-15,"-29.52094114.9605",114.9605,-29.52094
"4141",2018-09-15,"-29.52412114.9602",114.9602,-29.52412
"4142",2018-09-15,"-29.52412114.9602",114.9602,-29.52412
"4143",2018-09-15,"-29.52412114.9602",114.9602,-29.52412
"4144",2018-09-15,"-29.52562114.96",114.96,-29.52562
"4145",2018-09-15,"-29.52562114.96",114.96,-29.52562
"4146",2018-09-15,"-29.52562114.96",114.96,-29.52562
"4147",2018-09-15,"-29.54092114.9503",114.9503,-29.54092
"4148",2018-09-15,"-29.54092114.9503",114.9503,-29.54092
"4149",2018-09-15,"-29.54092114.9503",114.9503,-29.54092
"4150",2018-09-15,"-29.53656114.9585",114.9585,-29.53656
"4151",2018-09-15,"-29.53656114.9585",114.9585,-29.53656
"4152",2018-09-15,"-29.53656114.9585",114.9585,-29.53656
"4153",2018-09-15,"-29.54004114.9509",114.9509,-29.54004
"4154",2018-09-15,"-29.54004114.9509",114.9509,-29.54004
"4155",2018-09-15,"-29.54004114.9509",114.9509,-29.54004
"4156",2018-09-15,"-29.53939114.9524",114.9524,-29.53939
"4157",2018-09-15,"-29.53939114.9524",114.9524,-29.53939
"4158",2018-09-15,"-29.53939114.9524",114.9524,-29.53939
"4159",2018-09-15,"-29.53861114.953",114.953,-29.53861
"4160",2018-09-15,"-29.53861114.953",114.953,-29.53861
"4161",2018-09-15,"-29.53861114.953",114.953,-29.53861
"4162",2018-09-15,"-29.54049114.9503",114.9503,-29.54049
"4163",2018-09-15,"-29.54049114.9503",114.9503,-29.54049
"4164",2018-09-15,"-29.54049114.9503",114.9503,-29.54049
"4165",2018-09-15,"-29.53628114.9588",114.9588,-29.53628
"4166",2018-09-15,"-29.53628114.9588",114.9588,-29.53628
"4167",2018-09-15,"-29.53628114.9588",114.9588,-29.53628
"4168",2018-09-15,"-29.53892114.9526",114.9526,-29.53892
"4169",2018-09-15,"-29.53892114.9526",114.9526,-29.53892
"4170",2018-09-15,"-29.53892114.9526",114.9526,-29.53892
"4171",2018-09-15,"-29.53557114.9594",114.9594,-29.53557
"4172",2018-09-15,"-29.53557114.9594",114.9594,-29.53557
"4173",2018-09-15,"-29.53557114.9594",114.9594,-29.53557
"4174",2018-09-15,"-29.53752114.9528",114.9528,-29.53752
"4175",2018-09-15,"-29.53752114.9528",114.9528,-29.53752
"4176",2018-09-15,"-29.53752114.9528",114.9528,-29.53752
"4177",2018-09-15,"-29.53955114.9511",114.9511,-29.53955
"4178",2018-09-15,"-29.53955114.9511",114.9511,-29.53955
"4179",2018-09-15,"-29.53955114.9511",114.9511,-29.53955
"4180",2018-09-15,"-29.53993114.9505",114.9505,-29.53993
"4181",2018-09-15,"-29.53993114.9505",114.9505,-29.53993
"4182",2018-09-15,"-29.53993114.9505",114.9505,-29.53993
"4183",2018-09-15,"-29.48052114.9569",114.9569,-29.48052
"4184",2018-09-15,"-29.48052114.9569",114.9569,-29.48052
"4185",2018-09-15,"-29.48052114.9569",114.9569,-29.48052
"4186",2018-09-15,"-29.48333114.9592",114.9592,-29.48333
"4187",2018-09-15,"-29.48333114.9592",114.9592,-29.48333
"4188",2018-09-15,"-29.48333114.9592",114.9592,-29.48333
"4189",2018-09-15,"-29.48451114.9557",114.9557,-29.48451
"4190",2018-09-15,"-29.48451114.9557",114.9557,-29.48451
"4191",2018-09-15,"-29.48451114.9557",114.9557,-29.48451
"4192",2018-09-15,"-29.48196114.957",114.957,-29.48196
"4193",2018-09-15,"-29.48196114.957",114.957,-29.48196
"4194",2018-09-15,"-29.48196114.957",114.957,-29.48196
"4195",2018-09-15,"-29.48179114.9595",114.9595,-29.48179
"4196",2018-09-15,"-29.48179114.9595",114.9595,-29.48179
"4197",2018-09-15,"-29.48179114.9595",114.9595,-29.48179
"4198",2018-09-15,"-29.4844114.9588",114.9588,-29.4844
"4199",2018-09-15,"-29.4844114.9588",114.9588,-29.4844
"4200",2018-09-15,"-29.4844114.9588",114.9588,-29.4844
"4201",2018-09-15,"-29.48484114.9557",114.9557,-29.48484
"4202",2018-09-15,"-29.48484114.9557",114.9557,-29.48484
"4203",2018-09-15,"-29.48484114.9557",114.9557,-29.48484
"4204",2018-09-15,"-29.48308114.9564",114.9564,-29.48308
"4205",2018-09-15,"-29.48308114.9564",114.9564,-29.48308
"4206",2018-09-15,"-29.48308114.9564",114.9564,-29.48308
"4207",2018-09-15,"-29.47886114.957",114.957,-29.47886
"4208",2018-09-15,"-29.47886114.957",114.957,-29.47886
"4209",2018-09-15,"-29.47886114.957",114.957,-29.47886
"4210",2018-09-15,"-29.48239114.957",114.957,-29.48239
"4211",2018-09-15,"-29.48239114.957",114.957,-29.48239
"4212",2018-09-15,"-29.48239114.957",114.957,-29.48239
"4213",2018-09-15,"-29.4823114.9594",114.9594,-29.4823
"4214",2018-09-15,"-29.4823114.9594",114.9594,-29.4823
"4215",2018-09-15,"-29.4823114.9594",114.9594,-29.4823
"4216",2018-09-15,"-29.47967114.957",114.957,-29.47967
"4217",2018-09-15,"-29.47967114.957",114.957,-29.47967
"4218",2018-09-15,"-29.47967114.957",114.957,-29.47967
"4219",2018-09-15,"-29.47929114.9572",114.9572,-29.47929
"4220",2018-09-15,"-29.47929114.9572",114.9572,-29.47929
"4221",2018-09-15,"-29.47929114.9572",114.9572,-29.47929
"4222",2018-09-15,"-29.48369114.9563",114.9563,-29.48369
"4223",2018-09-15,"-29.48369114.9563",114.9563,-29.48369
"4224",2018-09-15,"-29.48369114.9563",114.9563,-29.48369
"4225",2018-09-15,"-29.48147114.9569",114.9569,-29.48147
"4226",2018-09-15,"-29.48147114.9569",114.9569,-29.48147
"4227",2018-09-15,"-29.48147114.9569",114.9569,-29.48147
"4228",2018-09-15,"-29.48091114.9572",114.9572,-29.48091
"4229",2018-09-15,"-29.48091114.9572",114.9572,-29.48091
"4230",2018-09-15,"-29.48091114.9572",114.9572,-29.48091
"4231",2018-09-15,"-29.48418114.9558",114.9558,-29.48418
"4232",2018-09-15,"-29.48418114.9558",114.9558,-29.48418
"4233",2018-09-15,"-29.48418114.9558",114.9558,-29.48418
"4234",2018-09-15,"-29.48013114.9569",114.9569,-29.48013
"4235",2018-09-15,"-29.48013114.9569",114.9569,-29.48013
"4236",2018-09-15,"-29.48013114.9569",114.9569,-29.48013
"4237",2018-09-15,"-29.48262114.9591",114.9591,-29.48262
"4238",2018-09-15,"-29.48262114.9591",114.9591,-29.48262
"4239",2018-09-15,"-29.48262114.9591",114.9591,-29.48262
"4240",2018-09-15,"-29.4828114.9569",114.9569,-29.4828
"4241",2018-09-15,"-29.4828114.9569",114.9569,-29.4828
"4242",2018-09-15,"-29.4828114.9569",114.9569,-29.4828
"4243",2018-09-15,"-29.53716114.9286",114.9286,-29.53716
"4244",2018-09-15,"-29.53716114.9286",114.9286,-29.53716
"4245",2018-09-15,"-29.53716114.9286",114.9286,-29.53716
"4246",2018-09-15,"-29.53563114.9295",114.9295,-29.53563
"4247",2018-09-15,"-29.53563114.9295",114.9295,-29.53563
"4248",2018-09-15,"-29.53563114.9295",114.9295,-29.53563
"4249",2018-09-15,"-29.53812114.9285",114.9285,-29.53812
"4250",2018-09-15,"-29.53812114.9285",114.9285,-29.53812
"4251",2018-09-15,"-29.53812114.9285",114.9285,-29.53812
"4252",2018-09-15,"-29.53668114.9296",114.9296,-29.53668
"4253",2018-09-15,"-29.53668114.9296",114.9296,-29.53668
"4254",2018-09-15,"-29.53668114.9296",114.9296,-29.53668
"4255",2018-09-15,"-29.53948114.9287",114.9287,-29.53948
"4256",2018-09-15,"-29.53948114.9287",114.9287,-29.53948
"4257",2018-09-15,"-29.53948114.9287",114.9287,-29.53948
"4258",2018-09-15,"-29.54017114.9286",114.9286,-29.54017
"4259",2018-09-15,"-29.54017114.9286",114.9286,-29.54017
"4260",2018-09-15,"-29.54017114.9286",114.9286,-29.54017
"4261",2018-09-15,"-29.53926114.928",114.928,-29.53926
"4262",2018-09-15,"-29.53926114.928",114.928,-29.53926
"4263",2018-09-15,"-29.53926114.928",114.928,-29.53926
"4264",2018-09-15,"-29.53862114.9284",114.9284,-29.53862
"4265",2018-09-15,"-29.53862114.9284",114.9284,-29.53862
"4266",2018-09-15,"-29.53862114.9284",114.9284,-29.53862
"4267",2018-09-15,"-29.53705114.9294",114.9294,-29.53705
"4268",2018-09-15,"-29.53705114.9294",114.9294,-29.53705
"4269",2018-09-15,"-29.53705114.9294",114.9294,-29.53705
"4270",2018-09-15,"-29.54046114.9278",114.9278,-29.54046
"4271",2018-09-15,"-29.54046114.9278",114.9278,-29.54046
"4272",2018-09-15,"-29.54046114.9278",114.9278,-29.54046
"4273",2018-11-07,"-29.171072114.887817",114.887817,-29.171072
"4274",2018-11-07,"-29.171072114.887817",114.887817,-29.171072
"4275",2018-11-07,"-29.171072114.887817",114.887817,-29.171072
"4276",2018-11-08,"-29.171072114.887817",114.887817,-29.171072
"4277",2018-11-08,"-29.171072114.887817",114.887817,-29.171072
"4278",2018-11-08,"-29.171072114.887817",114.887817,-29.171072
"4279",2018-05-23,"-29.171072114.887817",114.887817,-29.171072
"4280",2018-05-23,"-29.171072114.887817",114.887817,-29.171072
"4281",2018-05-23,"-29.171072114.887817",114.887817,-29.171072
"4282",2018-05-24,"-29.171072114.887817",114.887817,-29.171072
"4283",2018-05-24,"-29.171072114.887817",114.887817,-29.171072
"4284",2018-05-24,"-29.171072114.887817",114.887817,-29.171072
"4285",2018-06-13,"-29.171072114.887817",114.887817,-29.171072
"4286",2018-06-13,"-29.171072114.887817",114.887817,-29.171072
"4287",2018-06-13,"-29.171072114.887817",114.887817,-29.171072
"4288",2018-06-14,"-29.171072114.887817",114.887817,-29.171072
"4289",2018-06-14,"-29.171072114.887817",114.887817,-29.171072
"4290",2018-06-14,"-29.171072114.887817",114.887817,-29.171072
"4291",2018-07-31,"-29.171072114.887817",114.887817,-29.171072
"4292",2018-07-31,"-29.171072114.887817",114.887817,-29.171072
"4293",2018-07-31,"-29.171072114.887817",114.887817,-29.171072
