"Source","Sample","Tag.number","Recapture","Sex","Colour","Dead","Individual.remarks","Reproductive.stage","Setose.state","Egg.stage","Moult.stage","Cable.tie","Outlier","Tarspot","Retention.status","Total.damage","Count","Date","Carapace.length","Trip","Damage.new.a","Damage.old.a","Damage.new.l","Damage.old.l"
"fisheries-returns","22.K1479","K1479","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,77,NA,NA,NA,NA,NA
"fisheries-returns","23.K1161","K1161","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,81,NA,NA,NA,NA,NA
"fisheries-returns","24.K1363","K1363","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,81,NA,NA,NA,NA,NA
"fisheries-returns","25.K1363","K1363","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,84,NA,NA,NA,NA,NA
"fisheries-returns","26.K1433","K1433","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,82,NA,NA,NA,NA,NA
"fisheries-returns","27.K1431","K1431","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,81,NA,NA,NA,NA,NA
"fisheries-returns","28.K1430","K1430","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,90,NA,NA,NA,NA,NA
"fisheries-returns","29.K1496","K1496","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,87,NA,NA,NA,NA,NA
"fisheries-returns","30.K1425","K1425","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,85,NA,NA,NA,NA,NA
"fisheries-returns","31.K1384","K1384","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,85,NA,NA,NA,NA,NA
"fisheries-returns","32.K1373","K1373","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,86,NA,NA,NA,NA,NA
"fisheries-returns","33.K1459","K1459","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,85,NA,NA,NA,NA,NA
"fisheries-returns","34.K2142","K2142","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,86,NA,NA,NA,NA,NA
"fisheries-returns","35.K2099","K2099","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,79,NA,NA,NA,NA,NA
"fisheries-returns","36.K2141","K2141","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,85,NA,NA,NA,NA,NA
"fisheries-returns","37.K2135","K2135","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,81,NA,NA,NA,NA,NA
"fisheries-returns","38.K2163","K2163","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,83,NA,NA,NA,NA,NA
"fisheries-returns","39.K2117","K2117","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,84,NA,NA,NA,NA,NA
"fisheries-returns","40.K2135","K2135","TRUE","Male","Unknown","Alive","Eaten by octopus ",NA,"",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,81,NA,NA,NA,NA,NA
"fisheries-returns","41.K1523","K1523","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,81,NA,NA,NA,NA,NA
"fisheries-returns","42.K2890","K2890","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,80,NA,NA,NA,NA,NA
"fisheries-returns","43.K2117","K2117","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,84,NA,NA,NA,NA,NA
"fisheries-returns","44.K2458","K2458","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,85,NA,NA,NA,NA,NA
"fisheries-returns","45.K3356","K3356","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,81,NA,NA,NA,NA,NA
"fisheries-returns","46.K2554","K2554","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,79,NA,NA,NA,NA,NA
"fisheries-returns","47.K2943","K2943","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,81,NA,NA,NA,NA,NA
"fisheries-returns","48.K2917","K2917","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,86,NA,NA,NA,NA,NA
"fisheries-returns","49.K1688","K1688","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,83,NA,NA,NA,NA,NA
"fisheries-returns","50.K1529","K1529","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,87,NA,NA,NA,NA,NA
"fisheries-returns","51.K3317","K3317","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,85,NA,NA,NA,NA,NA
"fisheries-returns","52.K1943","K1943","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,77,NA,NA,NA,NA,NA
"fisheries-returns","53.K1947","K1947","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,77,NA,NA,NA,NA,NA
"fisheries-returns","54.K0740","K0740","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,80,NA,NA,NA,NA,NA
"fisheries-returns","55.K1564","K1564","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,81,NA,NA,NA,NA,NA
"fisheries-returns","56.K1617","K1617","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,80,NA,NA,NA,NA,NA
"fisheries-returns","57.K2926","K2926","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,86,NA,NA,NA,NA,NA
"fisheries-returns","58.K0740","K0740","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,80,NA,NA,NA,NA,NA
"fisheries-returns","59.K1988","K1988","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,78,NA,NA,NA,NA,NA
"fisheries-returns","60.K1361","K1361","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,86,NA,NA,NA,NA,NA
"fisheries-returns","61.K1346","K1346","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,86,NA,NA,NA,NA,NA
"fisheries-returns","62.K1523","K1523","TRUE","Male","Unknown","Alive","Sorry too busy to take photo of actual cray",NA,"",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,78,NA,NA,NA,NA,NA
"fisheries-returns","63.K1522","K1522","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,86,NA,NA,NA,NA,NA
"fisheries-returns","64.K1585","K1585","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,80,NA,NA,NA,NA,NA
"fisheries-returns","65.K1349","K1349","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,96,NA,NA,NA,NA,NA
"fisheries-returns","66.K1975","K1975","TRUE","Female","Unknown","Alive","",NA,"Mature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,78,NA,NA,NA,NA,NA
"fisheries-returns","67.K2400","K2400","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,80,NA,NA,NA,NA,NA
"fisheries-returns","68.K3211","K3211","TRUE","Female","Unknown","Alive","",NA,"Mature",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,78,NA,NA,NA,NA,NA
"fisheries-returns","69.K1679","K1679","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,81,NA,NA,NA,NA,NA
"fisheries-returns","70.K0740","K0740","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,80,NA,NA,NA,NA,NA
"fisheries-returns","71.K1927","K1927","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,90,NA,NA,NA,NA,NA
"fisheries-returns","72.K1923","K1923","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,75,NA,NA,NA,NA,NA
"fisheries-returns","73.K0705","K0705","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,81,NA,NA,NA,NA,NA
"fisheries-returns","74.K1045","K1045","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,79,NA,NA,NA,NA,NA
"fisheries-returns","75.K0308","K0308","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,82,NA,NA,NA,NA,NA
"fisheries-returns","76.K1112","K1112","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,88,NA,NA,NA,NA,NA
"fisheries-returns","77.K1304","K1304","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,79,NA,NA,NA,NA,NA
"fisheries-returns","78.K3983","K3983","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,82,NA,NA,NA,NA,NA
"fisheries-returns","79.K3866","K3866","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,77,NA,NA,NA,NA,NA
"fisheries-returns","80.K0861","K0861","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,77,NA,NA,NA,NA,NA
"fisheries-returns","81.K0067","K0067","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,77,NA,NA,NA,NA,NA
"fisheries-returns","82.K0236","K0236","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,82,NA,NA,NA,NA,NA
"fisheries-returns","83.K0380","K0380","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,79,NA,NA,NA,NA,NA
"fisheries-returns","84.K0653","K0653","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,81,NA,NA,NA,NA,NA
"fisheries-returns","85.K1106","K1106","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,91,NA,NA,NA,NA,NA
"fisheries-returns","86.K1135","K1135","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,100,NA,NA,NA,NA,NA
"fisheries-returns","87.K3013","K3013","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,86,NA,NA,NA,NA,NA
"fisheries-returns","88.K3146","K3146","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,83,NA,NA,NA,NA,NA
"fisheries-returns","89.K3911","K3911","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,77,NA,NA,NA,NA,NA
"fisheries-returns","90.K2845","K2845","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,92,NA,NA,NA,NA,NA
"fisheries-returns","91.K1138","K1138","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,90,NA,NA,NA,NA,NA
"fisheries-returns","92.K4140","K4140","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,87,NA,NA,NA,NA,NA
"fisheries-returns","93.K0380","K0380","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,80,NA,NA,NA,NA,NA
"fisheries-returns","94.K0104","K0104","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,76,NA,NA,NA,NA,NA
"fisheries-returns","95.K0448","K0448","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,79,NA,NA,NA,NA,NA
"fisheries-returns","96.K4058","K4058","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,90,NA,NA,NA,NA,NA
"fisheries-returns","97.K2751","K2751","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,98,NA,NA,NA,NA,NA
"fisheries-returns","98.K1314","K1314","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,83,NA,NA,NA,NA,NA
"fisheries-returns","99.K1717","K1717","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,88,NA,NA,NA,NA,NA
"fisheries-returns","100.K1606","K1606","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,84,NA,NA,NA,NA,NA
"fisheries-returns","101.K1413","K1413","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,81,NA,NA,NA,NA,NA
"fisheries-returns","102.K3790","K3790","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,82,NA,NA,NA,NA,NA
"fisheries-returns","103.K4041","K4041","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,84,NA,NA,NA,NA,NA
"fisheries-returns","104.K0382","K0382","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,86,NA,NA,NA,NA,NA
"fisheries-returns","105.K3315","K3315","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,83,NA,NA,NA,NA,NA
"fisheries-returns","106.K3581","K3581","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,90,NA,NA,NA,NA,NA
"fisheries-returns","107.K4395","K4395","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,87,NA,NA,NA,NA,NA
"fisheries-returns","108.K3009","K3009","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,88,NA,NA,NA,NA,NA
"fisheries-returns","109.K3586","K3586","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,90.9,NA,NA,NA,NA,NA
"fisheries-returns","110.K3492","K3492","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,85.8,NA,NA,NA,NA,NA
"fisheries-returns","111.K3218","K3218","TRUE","Male","Unknown","Alive","Length is missing decimal point e.g. 86.6mm is noted as 866  ",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,86.6,NA,NA,NA,NA,NA
"fisheries-returns","112.K3325","K3325","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,81,NA,NA,NA,NA,NA
"fisheries-returns","113.K3325","K3325","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,81,NA,NA,NA,NA,NA
"fisheries-returns","114.K3325","K3325","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,81,NA,NA,NA,NA,NA
"fisheries-returns","115.K2758","K2758","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,92,NA,NA,NA,NA,NA
"fisheries-returns","116.K1434","K1434","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,88,NA,NA,NA,NA,NA
"fisheries-returns","117.K4279","K4279","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,91,NA,NA,NA,NA,NA
"fisheries-returns","118.K3123","K3123","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,89,NA,NA,NA,NA,NA
"fisheries-returns","119.K4443","K4443","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,85,NA,NA,NA,NA,NA
"fisheries-returns","120.K4503","K4503","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,76,NA,NA,NA,NA,NA
"fisheries-returns","121.K4807","K4807","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,90,NA,NA,NA,NA,NA
"fisheries-returns","122.K3155","K3155","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,78,NA,NA,NA,NA,NA
"fisheries-returns","123.K1360","K1360","TRUE","Female","Unknown","Alive","",NA,"Mature",NA,NA,"FALSE",NA,"TRUE","Released",NA,NA,NA,84,NA,NA,NA,NA,NA
"fisheries-returns","124.K1400","K1400","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,87,NA,NA,NA,NA,NA
"fisheries-returns","125.K1106","K1106","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,90,NA,NA,NA,NA,NA
"fisheries-returns","126.K2251","K2251","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,89,NA,NA,NA,NA,NA
"fisheries-returns","127.K4462","K4462","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,90,NA,NA,NA,NA,NA
"fisheries-returns","128.195385","195385","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,74,NA,NA,NA,NA,NA
"fisheries-returns","129.K0992","K0992","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,79,NA,NA,NA,NA,NA
"fisheries-returns","130.K3370","K3370","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,83,NA,NA,NA,NA,NA
"fisheries-returns","131.K1223","K1223","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,83,NA,NA,NA,NA,NA
"fisheries-returns","132.K3065","K3065","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,81,NA,NA,NA,NA,NA
"fisheries-returns","133.K0992","K0992","TRUE","Female","Unknown","Alive",NA,NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,79,NA,NA,NA,NA,NA
"fisheries-returns","134.K3497","K3497","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,85,NA,NA,NA,NA,NA
"fisheries-returns","135.K1421","K1421","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,80,NA,NA,NA,NA,NA
"fisheries-returns","136.K4628","K4628","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,75,NA,NA,NA,NA,NA
"fisheries-returns","137.198037","198037","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,76,NA,NA,NA,NA,NA
"fisheries-returns","138.K1339","K1339","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,85,NA,NA,NA,NA,NA
"fisheries-returns","139.K1254","K1254","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,88,NA,NA,NA,NA,NA
"fisheries-returns","140.K1545","K1545","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,91,NA,NA,NA,NA,NA
"fisheries-returns","141.K1466","K1466","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,86,NA,NA,NA,NA,NA
"fisheries-returns","142.K1464","K1464","TRUE","Female","Unknown","Alive",NA,NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,86,NA,NA,NA,NA,NA
"fisheries-returns","143.K0017","K0017","TRUE","Female","Unknown","Alive",NA,NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,84,NA,NA,NA,NA,NA
"fisheries-returns","144.K1508","K1508","TRUE","Female","Unknown","Alive",NA,NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,85,NA,NA,NA,NA,NA
"fisheries-returns","145.K0833","K0833","TRUE","Female","Unknown","Alive",NA,NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,78,NA,NA,NA,NA,NA
"fisheries-returns","146.K3250","K3250","TRUE","Male","Unknown","Alive",NA,NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,98,NA,NA,NA,NA,NA
"fisheries-returns","147.K0610","K0610","TRUE","Female","Unknown","Alive",NA,NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,87,NA,NA,NA,NA,NA
"fisheries-returns","148.K3592","K3592","TRUE","Male","Unknown","Alive",NA,NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,92,NA,NA,NA,NA,NA
"fisheries-returns","149.K 1648","K 1648","TRUE","Female","Unknown","Alive",NA,NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,85,NA,NA,NA,NA,NA
"fisheries-returns","150.K0457","K0457","TRUE","Female","Unknown","Alive",NA,NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,80,NA,NA,NA,NA,NA
"fisheries-returns","151.K4600","K4600","TRUE","Male","Unknown","Alive",NA,NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,79,NA,NA,NA,NA,NA
"fisheries-returns","152.K2948","K2948","TRUE","Female","Unknown","Alive",NA,NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,87,NA,NA,NA,NA,NA
"fisheries-returns","153.K4337","K4337","TRUE","Female","Unknown","Alive",NA,NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,80,NA,NA,NA,NA,NA
"fisheries-returns","154.K1221","K1221","TRUE","Female","Unknown","Alive",NA,NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,89,NA,NA,NA,NA,NA
"fisheries-returns","155.K3969","K3969","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,82,NA,NA,NA,NA,NA
"fisheries-returns","156.K1648","K1648","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,92,NA,NA,NA,NA,NA
"fisheries-returns","157.198256","198256","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,80,NA,NA,NA,NA,NA
"fisheries-returns","158.K3315","K3315","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,80,NA,NA,NA,NA,NA
"fisheries-returns","159.K2948","K2948","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,85,NA,NA,NA,NA,NA
"fisheries-returns","160.K2815","K2815","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,93,NA,NA,NA,NA,NA
"fisheries-returns","161.K1314","K1314","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,88,NA,NA,NA,NA,NA
"fisheries-returns","162.K2948","K2948","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,87,NA,NA,NA,NA,NA
"fisheries-returns","163.K4338","K4338","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Retained",NA,NA,NA,84,NA,NA,NA,NA,NA
"fisheries-returns","164.K0054","K0054","TRUE","Male","Unknown","Alive","caught 3 times",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,80,NA,NA,NA,NA,NA
"fisheries-returns","165.K0080","K0080","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,82,NA,NA,NA,NA,NA
"fisheries-returns","166.K0287","K0287","TRUE","Female","Unknown","Alive","K00287",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,82.2,NA,NA,NA,NA,NA
"fisheries-returns","167.K0194","K0194","TRUE","Male","Unknown","Alive","",NA,"",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,80.9,NA,NA,NA,NA,NA
"fisheries-returns","168.K1015","K1015","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,77.5,NA,NA,NA,NA,NA
"fisheries-returns","169.K0709","K0709","TRUE","Female","Unknown","Alive","caught twice ",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,78,NA,NA,NA,NA,NA
"fisheries-returns","170.K0709","K0709","TRUE","Female","Unknown","Alive","",NA,"Immature",NA,NA,"FALSE",NA,NA,"Released",NA,NA,NA,78,NA,NA,NA,NA,NA
