"","X","trip.day.trap","Date","Site","Longitude","Latitude","Location","Sum.m","Sum.f","Lat","Long","SiteNo","sst"
"1195",1195,"8.1.LH11",2018-12-03,"Little Horseshoe",114.9158767,-29.48352167,"Cliff Head",0,0,-29.48352167,114.9158767,"-29.483522114.915877",19.58
"1196",1196,"8.1.LH47",2018-12-03,"Little Horseshoe",114.9158767,-29.483935,"Cliff Head",0,1,-29.483935,114.9158767,"-29.483935114.915877",19.58
"1197",1197,"8.1.WP25",2018-12-03,"White Point",114.8855167,-29.40793,"Irwin Reef",0,1,-29.40793,114.8855167,"-29.40793114.885517",19.58
"1198",1198,"8.1.WP9",2018-12-03,"White Point",114.8853717,-29.408615,"Irwin Reef",0,0,-29.408615,114.8853717,"-29.408615114.885372",19.58
"1199",1199,"8.1.WP49",2018-12-03,"White Point",114.885775,-29.40922833,"Irwin Reef",0,1,-29.40922833,114.885775,"-29.409228114.885775",19.58
"1200",1200,"8.1.WP1",2018-12-03,"White Point",114.88599,-29.40983667,"Irwin Reef",1,0,-29.40983667,114.88599,"-29.409837114.88599",19.58
"1201",1201,"8.1.WP41",2018-12-03,"White Point",114.8858383,-29.41040833,"Irwin Reef",1,1,-29.41040833,114.8858383,"-29.410408114.885838",19.58
"1202",1202,"8.1.WP2",2018-12-03,"White Point",114.8859633,-29.411105,"Irwin Reef",4,6,-29.411105,114.8859633,"-29.411105114.885963",19.58
"1203",1203,"8.1.WP44",2018-12-03,"White Point",114.886625,-29.41229833,"Irwin Reef",0,1,-29.41229833,114.886625,"-29.412298114.886625",19.58
"1204",1204,"8.1.WP19",2018-12-03,"White Point",114.8861783,-29.41293667,"Irwin Reef",0,0,-29.41293667,114.8861783,"-29.412937114.886178",19.58
"1205",1205,"8.1.LH37",2018-12-03,"Little Horseshoe",114.92644,-29.458865,"Cliff Head",4,4,-29.458865,114.92644,"-29.458865114.92644",19.58
"1206",1206,"8.1.LH17",2018-12-03,"Little Horseshoe",114.9263067,-29.45939,"Cliff Head",3,5,-29.45939,114.9263067,"-29.45939114.926307",19.58
"1207",1207,"8.1.LH8",2018-12-03,"Little Horseshoe",114.9263,-29.45998,"Cliff Head",3,3,-29.45998,114.9263,"-29.45998114.9263",19.58
"1208",1208,"8.1.LH6",2018-12-03,"Little Horseshoe",114.9260833,-29.46055333,"Cliff Head",6,6,-29.46055333,114.9260833,"-29.460553114.926083",19.58
"1209",1209,"8.1.LH18",2018-12-03,"Little Horseshoe",114.9255667,-29.46109667,"Cliff Head",6,10,-29.46109667,114.9255667,"-29.461097114.925567",19.58
"1210",1210,"8.1.LH50",2018-12-03,"Little Horseshoe",114.90689,-29.45724667,"Cliff Head",1,6,-29.45724667,114.90689,"-29.457247114.90689",19.58
"1211",1211,"8.1.LH33",2018-12-03,"Little Horseshoe",114.9065683,-29.45770167,"Cliff Head",4,2,-29.45770167,114.9065683,"-29.457702114.906568",19.58
"1212",1212,"8.1.LH34",2018-12-03,"Little Horseshoe",114.906395,-29.45816833,"Cliff Head",7,9,-29.45816833,114.906395,"-29.458168114.906395",19.58
"1213",1213,"8.1.LH36",2018-12-03,"Little Horseshoe",114.90631,-29.45862167,"Cliff Head",2,2,-29.45862167,114.90631,"-29.458622114.90631",19.58
"1214",1214,"8.1.LH46",2018-12-03,"Little Horseshoe",114.9064383,-29.45896167,"Cliff Head",3,6,-29.45896167,114.9064383,"-29.458962114.906438",19.58
"1215",1215,"8.2.CHN13",2018-12-04,"Cliff Head North",114.9382617,-29.50452833,"Cliff Head",0,0,-29.50452833,114.9382617,"-29.504528114.938262",19.35
"1216",1216,"8.2.CHN21",2018-12-04,"Cliff Head North",114.937995,-29.50522,"Cliff Head",0,0,-29.50522,114.937995,"-29.50522114.937995",19.35
"1217",1217,"8.2.CHN43",2018-12-04,"Cliff Head North",114.9377433,-29.505905,"Cliff Head",0,0,-29.505905,114.9377433,"-29.505905114.937743",19.35
"1218",1218,"8.2.CHN26",2018-12-04,"Cliff Head North",114.9371967,-29.50672167,"Cliff Head",0,0,-29.50672167,114.9371967,"-29.506722114.937197",19.35
"1219",1219,"8.2.CHN38",2018-12-04,"Cliff Head North",114.9365583,-29.50691833,"Cliff Head",1,1,-29.50691833,114.9365583,"-29.506918114.936558",19.35
"1220",1220,"8.2.CHN39",2018-12-04,"Cliff Head North",114.9352933,-29.50830167,"Cliff Head",1,1,-29.50830167,114.9352933,"-29.508302114.935293",19.35
"1221",1221,"8.2.CHN29",2018-12-04,"Cliff Head North",114.9351683,-29.50914333,"Cliff Head",0,0,-29.50914333,114.9351683,"-29.509143114.935168",19.35
"1222",1222,"8.2.CHN23",2018-12-04,"Cliff Head North",114.9347783,-29.509605,"Cliff Head",0,0,-29.509605,114.9347783,"-29.509605114.934778",19.35
"1223",1223,"8.2.CHN45",2018-12-04,"Cliff Head North",114.9342983,-29.510095,"Cliff Head",1,0,-29.510095,114.9342983,"-29.510095114.934298",19.35
"1224",1224,"8.2.LH16",2018-12-04,"Little Horseshoe",114.9121333,-29.45312333,"Cliff Head",4,4,-29.45312333,114.9121333,"-29.453123114.912133",19.55
"1225",1225,"8.2.LH31",2018-12-04,"Little Horseshoe",114.9121767,-29.45421333,"Cliff Head",5,8,-29.45421333,114.9121767,"-29.454213114.912177",19.55
"1226",1226,"8.2.LH5",2018-12-04,"Little Horseshoe",114.91211,-29.45534,"Cliff Head",0,0,-29.45534,114.91211,"-29.45534114.91211",19.55
"1227",1227,"8.2.LH20",2018-12-04,"Little Horseshoe",114.912165,-29.456365,"Cliff Head",1,0,-29.456365,114.912165,"-29.456365114.912165",19.55
"1228",1228,"8.2.LH48",2018-12-04,"Little Horseshoe",114.9120667,-29.45779833,"Cliff Head",0,0,-29.45779833,114.9120667,"-29.457798114.912067",19.55
"1229",1229,"8.2.LH4",2018-12-04,"Little Horseshoe",114.9120517,-29.45801333,"Cliff Head",0,2,-29.45801333,114.9120517,"-29.458013114.912052",19.55
"1230",1230,"8.2.LH27",2018-12-04,"Little Horseshoe",114.9120517,-29.45896333,"Cliff Head",2,1,-29.45896333,114.9120517,"-29.458963114.912052",19.55
"1231",1231,"8.2.LH35",2018-12-04,"Little Horseshoe",114.9120517,-29.45982667,"Cliff Head",5,4,-29.45982667,114.9120517,"-29.459827114.912052",19.55
"1232",1232,"8.2.LH12",2018-12-04,"Little Horseshoe",114.9117933,-29.46091167,"Cliff Head",3,6,-29.46091167,114.9117933,"-29.460912114.911793",19.55
"1233",1233,"8.2.LH15",2018-12-04,"Little Horseshoe",114.9117483,-29.46177333,"Cliff Head",1,0,-29.46177333,114.9117483,"-29.461773114.911748",19.55
"1234",1234,"8.2.SR36",2018-12-04,"South Rig",114.866905,-29.458805,"Irwin Reef",0,0,-29.458805,114.866905,"-29.458805114.866905",19.55
"1235",1235,"8.2.SR46",2018-12-04,"South Rig",114.8671233,-29.45938167,"Irwin Reef",1,5,-29.45938167,114.8671233,"-29.459382114.867123",19.55
"1236",1236,"8.2.SR34",2018-12-04,"South Rig",114.8670895,-29.45900744,"Irwin Reef",4,5,-29.45900744,114.8670895,"-29.459007114.86709",19.55
"1237",1237,"8.2.SR33",2018-12-04,"South Rig",114.8673417,-29.45971333,"Irwin Reef",2,7,-29.45971333,114.8673417,"-29.459713114.867342",19.55
"1238",1238,"8.2.SR50",2018-12-04,"South Rig",114.8671383,-29.46008,"Irwin Reef",0,6,-29.46008,114.8671383,"-29.46008114.867138",19.55
"1239",1239,"8.2.WP49",2018-12-04,"White Point",114.8918483,-29.41741333,"Irwin Reef",0,0,-29.41741333,114.8918483,"-29.417413114.891848",19.55
"1240",1240,"8.2.WP18",2018-12-04,"White Point",114.8917017,-29.418195,"Irwin Reef",0,0,-29.418195,114.8917017,"-29.418195114.891702",19.55
"1241",1241,"8.2.WP25",2018-12-04,"White Point",114.891955,-29.418695,"Irwin Reef",3,1,-29.418695,114.891955,"-29.418695114.891955",19.55
"1242",1242,"8.2.WP1",2018-12-04,"White Point",114.8915767,-29.41992333,"Irwin Reef",1,0,-29.41992333,114.8915767,"-29.419923114.891577",19.55
"1243",1243,"8.2.WP41",2018-12-04,"White Point",114.891575,-29.42058667,"Irwin Reef",1,1,-29.42058667,114.891575,"-29.420587114.891575",19.55
"1244",1244,"8.2.WP2",2018-12-04,"White Point",114.8923983,-29.4222,"Irwin Reef",0,3,-29.4222,114.8923983,"-29.4222114.892398",19.55
"1245",1245,"8.2.WP44",2018-12-04,"White Point",114.8924367,-29.42281667,"Irwin Reef",0,0,-29.42281667,114.8924367,"-29.422817114.892437",19.55
"1246",1246,"8.2.WP19",2018-12-04,"White Point",114.8923917,-29.423225,"Irwin Reef",3,2,-29.423225,114.8923917,"-29.423225114.892392",19.55
"1247",1247,"8.2.WL9",2018-12-04,"Whites Lump",114.8869,-29.38221,"Irwin Reef",6,7,-29.38221,114.8869,"-29.38221114.8869",19.55
"1248",1248,"8.2.WL30",2018-12-04,"Whites Lump",114.8863533,-29.38295667,"Irwin Reef",12,5,-29.38295667,114.8863533,"-29.382957114.886353",19.55
"1249",1249,"8.2.WL24",2018-12-04,"Whites Lump",114.8858767,-29.3833,"Irwin Reef",4,7,-29.3833,114.8858767,"-29.3833114.885877",19.55
"1250",1250,"8.2.WL3",2018-12-04,"Whites Lump",114.8854917,-29.38383,"Irwin Reef",1,0,-29.38383,114.8854917,"-29.38383114.885492",19.55
"1251",1251,"8.2.WL28",2018-12-04,"Whites Lump",114.8852117,-29.38413,"Irwin Reef",6,1,-29.38413,114.8852117,"-29.38413114.885212",19.55
"1252",1252,"8.2.WL10",2018-12-04,"Whites Lump",114.88548,-29.38453167,"Irwin Reef",3,4,-29.38453167,114.88548,"-29.384532114.88548",19.55
"1253",1253,"8.2.WL32",2018-12-04,"Whites Lump",114.885485,-29.38495,"Irwin Reef",2,1,-29.38495,114.885485,"-29.38495114.885485",19.55
"1254",1254,"8.2.WL40",2018-12-04,"Whites Lump",114.88565,-29.38533833,"Irwin Reef",3,5,-29.38533833,114.88565,"-29.385338114.88565",19.55
"1255",1255,"8.2.IR47",2018-12-04,"Irwin Reef",114.8738633,-29.34096167,"Irwin Reef",19,12,-29.34096167,114.8738633,"-29.340962114.873863",19.55
"1256",1256,"8.2.IR37",2018-12-04,"Irwin Reef",114.8741617,-29.34129667,"Irwin Reef",11,13,-29.34129667,114.8741617,"-29.341297114.874162",19.55
"1257",1257,"8.2.IR7",2018-12-04,"Irwin Reef",114.87419,-29.341795,"Irwin Reef",3,5,-29.341795,114.87419,"-29.341795114.87419",19.55
"1258",1258,"8.2.IR11",2018-12-04,"Irwin Reef",114.87447,-29.34287333,"Irwin Reef",19,26,-29.34287333,114.87447,"-29.342873114.87447",19.55
"1259",1259,"8.2.IR17",2018-12-04,"Irwin Reef",114.874665,-29.34293333,"Irwin Reef",4,3,-29.34293333,114.874665,"-29.342933114.874665",19.55
"1260",1260,"8.2.IR8",2018-12-04,"Irwin Reef",114.87426,-29.34392167,"Irwin Reef",10,2,-29.34392167,114.87426,"-29.343922114.87426",19.55
"1261",1261,"8.2.IR6",2018-12-04,"Irwin Reef",114.874235,-29.34478,"Irwin Reef",15,18,-29.34478,114.874235,"-29.34478114.874235",19.55
"1262",1262,"8.3.IR47",2018-12-05,"Irwin Reef",114.8735538,-29.34106457,"Irwin Reef",14,10,-29.34106457,114.8735538,"-29.341065114.873554",19.76
"1263",1263,"8.3.IR37",2018-12-05,"Irwin Reef",114.8746565,-29.3419171,"Irwin Reef",7,12,-29.3419171,114.8746565,"-29.341917114.874657",19.76
"1264",1264,"8.3.IR7",2018-12-05,"Irwin Reef",114.8749973,-29.34269108,"Irwin Reef",0,0,-29.34269108,114.8749973,"-29.342691114.874997",19.76
"1265",1265,"8.3.IR11",2018-12-05,"Irwin Reef",114.8751399,-29.34359583,"Irwin Reef",12,10,-29.34359583,114.8751399,"-29.343596114.87514",19.76
"1266",1266,"8.3.IR17",2018-12-05,"Irwin Reef",114.8747666,-29.34457437,"Irwin Reef",15,13,-29.34457437,114.8747666,"-29.344574114.874767",19.76
"1267",1267,"8.3.IR8",2018-12-05,"Irwin Reef",114.8738259,-29.34554676,"Irwin Reef",23,23,-29.34554676,114.8738259,"-29.345547114.873826",19.76
"1268",1268,"8.3.IR6",2018-12-05,"Irwin Reef",114.8728792,-29.34572156,"Irwin Reef",17,19,-29.34572156,114.8728792,"-29.345722114.872879",19.76
"1269",1269,"8.3.LH21",2018-12-05,"Little Horseshoe",114.9117033,-29.44786333,"Cliff Head",2,6,-29.44786333,114.9117033,"-29.447863114.911703",19.76
"1270",1270,"8.3.LH43",2018-12-05,"Little Horseshoe",114.912265,-29.44838333,"Cliff Head",1,0,-29.44838333,114.912265,"-29.448383114.912265",19.76
"1271",1271,"8.3.LH13",2018-12-05,"Little Horseshoe",114.912125,-29.44887667,"Cliff Head",4,4,-29.44887667,114.912125,"-29.448877114.912125",19.76
"1272",1272,"8.3.LH26",2018-12-05,"Little Horseshoe",114.9124783,-29.44927333,"Cliff Head",0,1,-29.44927333,114.9124783,"-29.449273114.912478",19.76
"1273",1273,"8.3.LH38",2018-12-05,"Little Horseshoe",114.913635,-29.44984167,"Cliff Head",1,1,-29.44984167,114.913635,"-29.449842114.913635",19.76
"1274",1274,"8.3.LH22",2018-12-05,"Little Horseshoe",114.913575,-29.45061333,"Cliff Head",0,4,-29.45061333,114.913575,"-29.450613114.913575",19.76
"1275",1275,"8.3.LH15",2018-12-05,"Little Horseshoe",114.9182733,-29.46109167,"Cliff Head",10,14,-29.46109167,114.9182733,"-29.461092114.918273",19.76
"1276",1276,"8.3.LH15",2018-12-05,"Little Horseshoe",114.9134217,-29.452025,"Cliff Head",10,14,-29.452025,114.9134217,"-29.452025114.913422",19.76
"1277",1277,"8.3.LH23",2018-12-05,"Little Horseshoe",114.9133067,-29.45326667,"Cliff Head",0,0,-29.45326667,114.9133067,"-29.453267114.913307",19.76
"1278",1278,"8.3.LH5",2018-12-05,"Little Horseshoe",114.91317,-29.454385,"Cliff Head",2,0,-29.454385,114.91317,"-29.454385114.91317",19.76
"1279",1279,"8.3.LH39",2018-12-05,"Little Horseshoe",114.9130683,-29.45521833,"Cliff Head",3,3,-29.45521833,114.9130683,"-29.455218114.913068",19.76
"1280",1280,"8.3.LH45",2018-12-05,"Little Horseshoe",114.91297,-29.45611333,"Cliff Head",0,1,-29.45611333,114.91297,"-29.456113114.91297",19.76
"1281",1281,"8.3.LH29",2018-12-05,"Little Horseshoe",114.9128533,-29.45707667,"Cliff Head",0,0,-29.45707667,114.9128533,"-29.457077114.912853",19.76
"1282",1282,"8.3.LH31",2018-12-05,"Little Horseshoe",114.9128417,-29.45772,"Cliff Head",3,7,-29.45772,114.9128417,"-29.45772114.912842",19.76
"1283",1283,"8.3.LH20",2018-12-05,"Little Horseshoe",114.912955,-29.45845833,"Cliff Head",1,1,-29.45845833,114.912955,"-29.458458114.912955",19.76
"1284",1284,"8.3.LH4",2018-12-05,"Little Horseshoe",114.9130313,-29.459037,"Cliff Head",2,4,-29.459037,114.9130313,"-29.459037114.913031",19.76
"1285",1285,"8.3.LH48",2018-12-05,"Little Horseshoe",114.9192617,-29.460485,"Cliff Head",0,0,-29.460485,114.9192617,"-29.460485114.919262",19.76
"1286",1286,"8.3.LH27",2018-12-05,"Little Horseshoe",114.9188833,-29.46083333,"Cliff Head",4,6,-29.46083333,114.9188833,"-29.460833114.918883",19.76
"1287",1287,"8.3.LH35",2018-12-05,"Little Horseshoe",114.9183967,-29.46092333,"Cliff Head",3,3,-29.46092333,114.9183967,"-29.460923114.918397",19.76
"1288",1288,"8.3.LH12",2018-12-05,"Little Horseshoe",114.9176967,-29.46150833,"Cliff Head",0,0,-29.46150833,114.9176967,"-29.461508114.917697",19.76
"1289",1289,"8.3.WP49",2018-12-05,"White Point",114.8806767,-29.39814,"Irwin Reef",2,3,-29.39814,114.8806767,"-29.39814114.880677",19.76
"1290",1290,"8.3.WP18",2018-12-05,"White Point",114.8800383,-29.399505,"Irwin Reef",0,0,-29.399505,114.8800383,"-29.399505114.880038",19.76
"1291",1291,"8.3.WP25",2018-12-05,"White Point",114.8798167,-29.40069833,"Irwin Reef",1,0,-29.40069833,114.8798167,"-29.400698114.879817",19.76
"1292",1292,"8.3.WP1",2018-12-05,"White Point",114.8792733,-29.402035,"Irwin Reef",0,0,-29.402035,114.8792733,"-29.402035114.879273",19.76
"1293",1293,"8.3.WP41",2018-12-05,"White Point",114.87883,-29.40355333,"Irwin Reef",1,0,-29.40355333,114.87883,"-29.403553114.87883",19.76
"1294",1294,"8.3.WP2",2018-12-05,"White Point",114.8782683,-29.40470167,"Irwin Reef",0,1,-29.40470167,114.8782683,"-29.404702114.878268",19.76
"1295",1295,"8.3.WP44",2018-12-05,"White Point",114.8783633,-29.40566333,"Irwin Reef",2,3,-29.40566333,114.8783633,"-29.405663114.878363",19.76
"1296",1296,"8.3.WP19",2018-12-05,"White Point",114.8779617,-29.40627667,"Irwin Reef",0,0,-29.40627667,114.8779617,"-29.406277114.877962",19.76
"1297",1297,"8.3.SR36",2018-12-05,"South Rig",114.8695133,-29.45368167,"Irwin Reef",5,11,-29.45368167,114.8695133,"-29.453682114.869513",19.76
"1298",1298,"8.3.SR33",2018-12-05,"South Rig",114.8694733,-29.45471167,"Irwin Reef",5,6,-29.45471167,114.8694733,"-29.454712114.869473",19.76
"1299",1299,"8.3.SR46",2018-12-05,"South Rig",114.8691833,-29.45586,"Irwin Reef",0,5,-29.45586,114.8691833,"-29.45586114.869183",19.76
"1300",1300,"8.3.SR34",2018-12-05,"South Rig",114.8687033,-29.45790333,"Irwin Reef",5,6,-29.45790333,114.8687033,"-29.457903114.868703",19.76
"1301",1301,"8.3.SR50",2018-12-05,"South Rig",114.867235,-29.45992667,"Irwin Reef",3,5,-29.45992667,114.867235,"-29.459927114.867235",19.76
"1302",1302,"8.3.WL9",2018-12-05,"Whites Lump",114.8888717,-29.380275,"Irwin Reef",4,3,-29.380275,114.8888717,"-29.380275114.888872",19.76
"1303",1303,"8.3.WL30",2018-12-05,"Whites Lump",114.888785,-29.38115,"Irwin Reef",2,2,-29.38115,114.888785,"-29.38115114.888785",19.76
"1304",1304,"8.3.WL24",2018-12-05,"Whites Lump",114.8888983,-29.38183,"Irwin Reef",4,5,-29.38183,114.8888983,"-29.38183114.888898",19.76
"1305",1305,"8.3.WL3",2018-12-05,"Whites Lump",114.8889483,-29.38247333,"Irwin Reef",8,6,-29.38247333,114.8889483,"-29.382473114.888948",19.76
"1306",1306,"8.3.WL28",2018-12-05,"Whites Lump",114.88929,-29.38278333,"Irwin Reef",12,7,-29.38278333,114.88929,"-29.382783114.88929",19.76
"1307",1307,"8.3.WL10",2018-12-05,"Whites Lump",114.8899933,-29.38355833,"Irwin Reef",3,2,-29.38355833,114.8899933,"-29.383558114.889993",19.76
"1308",1308,"8.3.WL32",2018-12-05,"Whites Lump",114.8900633,-29.38441333,"Irwin Reef",0,0,-29.38441333,114.8900633,"-29.384413114.890063",19.76
"1309",1309,"8.3.WL40",2018-12-05,"Whites Lump",114.8901517,-29.38573667,"Irwin Reef",1,0,-29.38573667,114.8901517,"-29.385737114.890152",19.76
"1310",1310,"8.4.SR21",2018-12-06,"South Rig",114.8708017,-29.45237667,"Irwin Reef",9,11,-29.45237667,114.8708017,"-29.452377114.870802",19.71
"1311",1311,"8.4.SR13",2018-12-06,"South Rig",114.870235,-29.45293,"Irwin Reef",3,6,-29.45293,114.870235,"-29.45293114.870235",19.71
"1312",1312,"8.4.SR38",2018-12-06,"South Rig",114.8696692,-29.45346812,"Irwin Reef",9,8,-29.45346812,114.8696692,"-29.453468114.869669",19.71
"1313",1313,"8.4.SR36",2018-12-06,"South Rig",114.8699616,-29.45404198,"Irwin Reef",10,10,-29.45404198,114.8699616,"-29.454042114.869962",19.71
"1314",1314,"8.4.SR16",2018-12-06,"South Rig",114.8702469,-29.45515896,"Irwin Reef",4,5,-29.45515896,114.8702469,"-29.455159114.870247",19.71
"1315",1315,"8.4.SR45",2018-12-06,"South Rig",114.869355,-29.456755,"Irwin Reef",3,1,-29.456755,114.869355,"-29.456755114.869355",19.71
"1316",1316,"8.4.SR5",2018-12-06,"South Rig",114.8688767,-29.45747833,"Irwin Reef",1,0,-29.45747833,114.8688767,"-29.457478114.868877",19.71
"1317",1317,"8.4.SR46",2018-12-06,"South Rig",114.8685067,-29.45798167,"Irwin Reef",2,2,-29.45798167,114.8685067,"-29.457982114.868507",19.71
"1318",1318,"8.4.SR34",2018-12-06,"South Rig",114.86818,-29.45851667,"Irwin Reef",5,5,-29.45851667,114.86818,"-29.458517114.86818",19.71
"1319",1319,"8.4.SR50",2018-12-06,"South Rig",114.8670967,-29.459915,"Irwin Reef",4,14,-29.459915,114.8670967,"-29.459915114.867097",19.71
"1320",1320,"8.4.LH31",2018-12-06,"Little Horseshoe",114.919975,-29.45947667,"Cliff Head",3,10,-29.45947667,114.919975,"-29.459477114.919975",19.71
"1321",1321,"8.4.LH39",2018-12-06,"Little Horseshoe",114.9193183,-29.4602,"Cliff Head",9,10,-29.4602,114.9193183,"-29.4602114.919318",19.71
"1322",1322,"8.4.LH29",2018-12-06,"Little Horseshoe",114.9189783,-29.46054167,"Cliff Head",6,5,-29.46054167,114.9189783,"-29.460542114.918978",19.71
"1323",1323,"8.4.LH48",2018-12-06,"Little Horseshoe",114.91856,-29.46095833,"Cliff Head",4,4,-29.46095833,114.91856,"-29.460958114.91856",19.71
"1324",1324,"8.4.LH27",2018-12-06,"Little Horseshoe",114.91818,-29.46092667,"Cliff Head",5,8,-29.46092667,114.91818,"-29.460927114.91818",19.71
"1325",1325,"8.4.LH20",2018-12-06,"Little Horseshoe",114.9179433,-29.461245,"Cliff Head",5,12,-29.461245,114.9179433,"-29.461245114.917943",19.71
"1326",1326,"8.4.LH4",2018-12-06,"Little Horseshoe",114.9175467,-29.46133833,"Cliff Head",2,5,-29.46133833,114.9175467,"-29.461338114.917547",19.71
"1327",1327,"8.4.LH15",2018-12-06,"Little Horseshoe",114.916905,-29.46175667,"Cliff Head",3,11,-29.46175667,114.916905,"-29.461757114.916905",19.71
"1328",1328,"8.4.LH12",2018-12-06,"Little Horseshoe",114.9168,-29.46237667,"Cliff Head",2,1,-29.46237667,114.9168,"-29.462377114.9168",19.71
"1329",1329,"8.4.LH35",2018-12-06,"Little Horseshoe",114.9172717,-29.46150833,"Cliff Head",5,8,-29.46150833,114.9172717,"-29.461508114.917272",19.71
"1330",1330,"8.4.WP23",2018-12-06,"White Point",114.8949917,-29.42111,"Irwin Reef",5,8,-29.42111,114.8949917,"-29.42111114.894992",19.71
"1331",1331,"8.4.WP33",2018-12-06,"White Point",114.89577,-29.422085,"Irwin Reef",4,5,-29.422085,114.89577,"-29.422085114.89577",19.71
"1332",1332,"8.4.WP49",2018-12-06,"White Point",114.8953017,-29.422265,"Irwin Reef",1,0,-29.422265,114.8953017,"-29.422265114.895302",19.71
"1333",1333,"8.4.WP18",2018-12-06,"White Point",114.8949633,-29.42233,"Irwin Reef",5,9,-29.42233,114.8949633,"-29.42233114.894963",19.71
"1334",1334,"8.4.WP25",2018-12-06,"White Point",114.8950083,-29.42275167,"Irwin Reef",2,4,-29.42275167,114.8950083,"-29.422752114.895008",19.71
"1335",1335,"8.4.WP2",2018-12-06,"White Point",114.894975,-29.42304167,"Irwin Reef",2,2,-29.42304167,114.894975,"-29.423042114.894975",19.71
"1336",1336,"8.4.WP1",2018-12-06,"White Point",114.8951733,-29.42351333,"Irwin Reef",0,0,-29.42351333,114.8951733,"-29.423513114.895173",19.71
"1337",1337,"8.4.WP44",2018-12-06,"White Point",114.895455,-29.424315,"Irwin Reef",1,2,-29.424315,114.895455,"-29.424315114.895455",19.71
"1338",1338,"8.4.WP41",2018-12-06,"White Point",114.8954733,-29.4249,"Irwin Reef",8,4,-29.4249,114.8954733,"-29.4249114.895473",19.71
"1339",1339,"8.4.WP19",2018-12-06,"White Point",114.8960167,-29.426505,"Irwin Reef",3,4,-29.426505,114.8960167,"-29.426505114.896017",19.71
"1340",1340,"8.4.WL26",2018-12-06,"Whites Lump",114.8875117,-29.38228,"Irwin Reef",5,2,-29.38228,114.8875117,"-29.38228114.887512",19.71
"1341",1341,"8.4.WL22",2018-12-06,"Whites Lump",114.887165,-29.38269833,"Irwin Reef",2,8,-29.38269833,114.887165,"-29.382698114.887165",19.71
"1342",1342,"8.4.WL9",2018-12-06,"Whites Lump",114.8872567,-29.38335167,"Irwin Reef",4,6,-29.38335167,114.8872567,"-29.383352114.887257",19.71
"1343",1343,"8.4.WL30",2018-12-06,"Whites Lump",114.8867733,-29.38355333,"Irwin Reef",9,8,-29.38355333,114.8867733,"-29.383553114.886773",19.71
