"","Date","Long","Lat","sst","i"
"240","2019-06-04",114.9278733,-29.54031333,291.707133119926,5
"241","2019-06-04",114.928695,-29.539545,291.707133119926,5
"242","2019-06-04",114.929385,-29.53558667,292.157133109868,5
"243","2019-06-05",114.9197267,-29.46052667,292.000867333263,5
"244","2019-06-05",114.9191,-29.46096833,292.000867333263,5
"245","2019-06-05",114.9266033,-29.45964333,291.780867338181,5
"246","2019-06-05",114.9182383,-29.46195,292.000867333263,5
"247","2019-06-05",114.9262067,-29.46077,291.780867338181,5
"248","2019-06-05",114.92661,-29.45927667,291.780867338181,5
"249","2019-06-05",114.9252017,-29.46662667,291.780867338181,5
"250","2019-06-05",114.9186233,-29.46129667,292.000867333263,5
"251","2019-06-05",114.9239267,-29.46706,291.780867338181,6
"252","2019-06-05",114.9169167,-29.46258667,292.000867333263,6
"253","2019-06-05",114.9252683,-29.46555,291.780867338181,6
"254","2019-06-05",114.92028,-29.459515,292.000867333263,6
"255","2019-06-05",114.9236417,-29.46713,291.780867338181,6
"256","2019-06-05",114.92636,-29.460405,291.780867338181,6
"257","2019-06-05",114.9176483,-29.46314333,292.000867333263,6
"258","2019-06-05",114.9198217,-29.460625,292.000867333263,6
"259","2019-06-05",114.8707383,-29.452845,293.040867310017,6
"260","2019-06-05",114.869905,-29.45452167,293.040867310017,6
"261","2019-06-05",114.86878,-29.45736667,293.040867310017,6
"262","2019-06-05",114.868665,-29.45800667,293.040867310017,6
"263","2019-06-05",114.8684483,-29.458565,293.040867310017,6
"264","2019-06-05",114.8699033,-29.45548667,293.040867310017,6
"265","2019-06-05",114.8685,-29.459005,293.040867310017,6
"266","2019-06-05",114.8709617,-29.45171667,293.040867310017,6
"267","2019-06-05",114.888335,-29.38340333,292.500867322087,6
"268","2019-06-05",114.8873167,-29.38309833,292.500867322087,6
"269","2019-06-05",114.8878667,-29.38346833,292.500867322087,6
"270","2019-06-05",114.8863533,-29.38513167,292.500867322087,6
"271","2019-06-05",114.8858683,-29.38460167,292.500867322087,6
"272","2019-06-05",114.8861617,-29.38471333,292.500867322087,6
"273","2019-06-05",114.88692,-29.38394167,292.500867322087,6
"274","2019-06-05",114.8874033,-29.38351833,292.500867322087,6
"275","2019-06-05",114.89539,-29.42377167,292.770867316052,6
"276","2019-06-05",114.8953383,-29.42394167,292.770867316052,6
"277","2019-06-05",114.89568,-29.422215,292.770867316052,6
"278","2019-06-05",114.8951617,-29.42336333,292.770867316052,6
"279","2019-06-05",114.8950083,-29.42287,292.770867316052,6
"280","2019-06-05",114.89545,-29.42463,292.770867316052,6
"281","2019-06-05",114.8954467,-29.42419,292.770867316052,6
"282","2019-06-05",114.8951917,-29.42248833,292.770867316052,6
"283","2019-07-08",114.873366666667,-29.34175,292.284294955432,6
"284","2019-07-08",114.873933333333,-29.3427666666667,292.284294955432,6
"285","2019-07-08",114.8742,-29.3441333333333,292.284294955432,6
"286","2019-07-08",114.8742,-29.3432166666667,292.284294955432,6
"287","2019-07-08",114.87405,-29.3445333333333,292.284294955432,6
"288","2019-07-08",114.874216666667,-29.3436333333333,292.284294955432,6
"289","2019-07-08",114.87385,-29.3422166666667,292.284294955432,6
"290","2019-07-08",114.873583333333,-29.3449166666667,292.284294955432,6
"291","2019-07-08",114.89535,-29.4221666666667,292.43429495208,6
"292","2019-07-08",114.8953,-29.4232,292.43429495208,6
"293","2019-07-08",114.895466666667,-29.4238666666667,292.43429495208,6
"294","2019-07-08",114.894716666667,-29.4213,292.43429495208,6
"295","2019-07-08",114.89505,-29.4225333333333,292.43429495208,6
"296","2019-07-08",114.89485,-29.42285,292.43429495208,6
"297","2019-07-08",114.895216666667,-29.4216166666667,292.43429495208,6
"298","2019-07-08",114.895316666667,-29.4235833333333,292.43429495208,6
"299","2019-07-08",114.918116666667,-29.4612,292.284294955432,6
"300","2019-07-08",114.91755,-29.4615333333333,292.284294955432,6
