"Source","Sample","Trip","Day","Site.code","Pot.number","Location","Site","Date","Day.pull","Latitude","Longitude","Depth.lidar","Pot.type","Comment","Pwo","Pwf","Repeated.samples","Depth.echosounder","Distance.from.shore.perpendicular.kilometer","Distance.from.shore.nearestpoint.kilometer","Days.from.new.moon","Slope","Aspect","Rugosity","Curvature","Curv.plan","Curv.profile","Sd.10m","Sd.15m","Sd.20m","Sd.25m","Sd.50m","Sd.75m","Sd.100m","Sd.200m","Sd.500m","Sd.1000m","Puerulus.count.1k","Puerulus.count.2k","Puerulus.count.3k","Substrate","Wkw","Successful.count","Successful.length","Time","Status","Depth","Observer","CampaignID"
"Dongara.Millers.Masters","7.2.CHS13","7","2","CHS","13","Cliff Head","Cliff Head South","20181128","1","-29.55385172","114.9426173",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.2.CHS48","7","2","CHS","48","Cliff Head","Cliff Head South","20181128","1","-29.55286081","114.9432465",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.2.CHS31","7","2","CHS","31","Cliff Head","Cliff Head South","20181128","1","-29.55216469","114.9436948",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.2.CHS30","7","2","CHS","30","Cliff Head","Cliff Head South","20181128","1","-29.5528637","114.9446807",NA,"13",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.2.CHS16","7","2","CHS","16","Cliff Head","Cliff Head South","20181128","1","-29.55209902","114.9454188",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.2.CHS12","7","2","CHS","12","Cliff Head","Cliff Head South","20181128","1","-29.55166681","114.9459634",NA,"13",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.2.CHS5","7","2","CHS","5","Cliff Head","Cliff Head South","20181128","1","-29.55036107","114.944991",NA,"13",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.2.CHS20","7","2","CHS","20","Cliff Head","Cliff Head South","20181128","1","-29.54993351","114.9465794",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.2.CHS4","7","2","CHS","4","Cliff Head","Cliff Head South","20181128","1","-29.54897814","114.9466107",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.GR40","7","3","GR","40","Golden Ridge","Golden Ridge","20181129","1","-29.53548167","114.92937",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.GR32","7","3","GR","32","Golden Ridge","Golden Ridge","20181129","1","-29.53644667","114.9289",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.GR25","7","3","GR","25","Golden Ridge","Golden Ridge","20181129","1","-29.536795","114.9285283",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.GR9","7","3","GR","9","Golden Ridge","Golden Ridge","20181129","1","-29.537365","114.9283317",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.GR49","7","3","GR","49","Golden Ridge","Golden Ridge","20181129","1","-29.53823","114.9284333",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.GR2","7","3","GR","2","Golden Ridge","Golden Ridge","20181129","1","-29.53881833","114.9282267",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.GR1","7","3","GR","1","Golden Ridge","Golden Ridge","20181129","1","-29.53931833","114.9279183",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.GR44","7","3","GR","44","Golden Ridge","Golden Ridge","20181129","1","-29.53986167","114.9278367",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.GR41","7","3","GR","41","Golden Ridge","Golden Ridge","20181129","1","-29.54051833","114.9275867",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.GR19","7","3","GR","19","Golden Ridge","Golden Ridge","20181129","1","-29.54124","114.9275083",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.GR26","7","3","GR","26","Golden Ridge","Golden Ridge","20181129","1","-29.53905","114.92163",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.GR43","7","3","GR","43","Golden Ridge","Golden Ridge","20181129","1","-29.53797167","114.9216217",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.GR33","7","3","GR","33","Golden Ridge","Golden Ridge","20181129","1","-29.53664833","114.9216383",NA,"13","Port Jackson shark (1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.GR15","7","3","GR","15","Golden Ridge","Golden Ridge","20181129","1","-29.535685","114.9216",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.GR34","7","3","GR","34","Golden Ridge","Golden Ridge","20181129","1","-29.534355","114.9215967",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.GR36","7","3","GR","36","Golden Ridge","Golden Ridge","20181129","1","-29.53289167","114.92182",NA,"13","Wobbegong 1m (1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.GR50","7","3","GR","50","Golden Ridge","Golden Ridge","20181129","1","-29.53202167","114.9218567",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.GR46","7","3","GR","46","Golden Ridge","Golden Ridge","20181129","1","-29.53082","114.9220433",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN45","7","3","CHN","45","Cliff Head","Cliff Head North","20181129","1","-29.50966167","114.934855",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN39","7","3","CHN","39","Cliff Head","Cliff Head North","20181129","1","-29.50897667","114.9352733",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN29","7","3","CHN","29","Cliff Head","Cliff Head North","20181129","1","-29.50848833","114.9357233",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN22","7","3","CHN","22","Cliff Head","Cliff Head North","20181129","1","-29.507855","114.9361733",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN38","7","3","CHN","38","Cliff Head","Cliff Head North","20181129","1","-29.50747333","114.93656",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN23","7","3","CHN","23","Cliff Head","Cliff Head North","20181129","1","-29.50692667","114.9369683",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN21","7","3","CHN","21","Cliff Head","Cliff Head North","20181129","1","-29.50646333","114.93744",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN13","7","3","CHN","13","Cliff Head","Cliff Head North","20181129","1","-29.50587333","114.9379533",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN48","7","3","CHN","48","Cliff Head","Cliff Head North","20181129","1","-29.50519667","114.938115",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN31","7","3","CHN","31","Cliff Head","Cliff Head North","20181129","1","-29.50421667","114.9385983",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN24","7","3","CHN","24","Cliff Head","Cliff Head North","20181129","1","-29.50684","114.9242533",NA,"13",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN10","7","3","CHN","10","Cliff Head","Cliff Head North","20181129","1","-29.506495","114.92436",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN30","7","3","CHN","30","Cliff Head","Cliff Head North","20181129","1","-29.50577","114.9249933",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN16","7","3","CHN","16","Cliff Head","Cliff Head North","20181129","1","-29.50509833","114.92521",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN5","7","3","CHN","5","Cliff Head","Cliff Head North","20181129","1","-29.50443833","114.92548",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN20","7","3","CHN","20","Cliff Head","Cliff Head North","20181129","1","-29.50407","114.925785",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN4","7","3","CHN","4","Cliff Head","Cliff Head North","20181129","1","-29.50368667","114.9256717",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN27","7","3","CHN","27","Cliff Head","Cliff Head North","20181129","1","-29.50229333","114.925345",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN35","7","3","CHN","35","Cliff Head","Cliff Head North","20181129","1","-29.50157667","114.9252483",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.CHN12","7","3","CHN","12","Cliff Head","Cliff Head North","20181129","1","-29.50069333","114.92576",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.LH47","7","3","LH","47","Little Horseshoe","Little Horseshoe","20181129","1","-29.48345","114.9178967",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.LH11","7","3","LH","11","Little Horseshoe","Little Horseshoe","20181129","1","-29.483185","114.9187917",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.LH7","7","3","LH","7","Little Horseshoe","Little Horseshoe","20181129","1","-29.48375333","114.9191683",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.LH18","7","3","LH","18","Little Horseshoe","Little Horseshoe","20181129","1","-29.46588833","114.916155",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.LH8","7","3","LH","8","Little Horseshoe","Little Horseshoe","20181129","1","-29.46526833","114.9159033",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.LH6","7","3","LH","6","Little Horseshoe","Little Horseshoe","20181129","1","-29.46474","114.9158633",NA,"13","Fish (1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.LH37","7","3","LH","37","Little Horseshoe","Little Horseshoe","20181129","1","-29.46431667","114.9167833",NA,"13",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.LH17","7","3","LH","17","Little Horseshoe","Little Horseshoe","20181129","1","-29.46324833","114.917105",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.LH3","7","3","LH","3","Little Horseshoe","Little Horseshoe","20181129","1","-29.46253833","114.9170283",NA,"13",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.3.LH28","7","3","LH","28","Little Horseshoe","Little Horseshoe","20181129","1","-29.461735","114.9168633",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.CHN45","7","4","CHN","45","Cliff Head","Cliff Head North","20181130","1","-29.51007333","114.93449",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.CHN39","7","4","CHN","39","Cliff Head","Cliff Head North","20181130","1","-29.50949833","114.934885",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.CHN22","7","4","CHN","22","Cliff Head","Cliff Head North","20181130","1","-29.50881167","114.9352",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.CHN23","7","4","CHN","23","Cliff Head","Cliff Head North","20181130","1","-29.50823","114.9358533",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.CHN29","7","4","CHN","29","Cliff Head","Cliff Head North","20181130","1","-29.50775","114.9363283",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.CHN38","7","4","CHN","38","Cliff Head","Cliff Head North","20181130","1","-29.50716833","114.9367817",NA,"13","Fish (1). Hermit crab(1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","7.4.CHN21","7","4","CHN","21","Cliff Head","Cliff Head North","20181130","1","-29.50681667","114.9370383",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","12:00:00","Fished","0","Ash Miller","2018-11_Dongara.Millers.Masters_Trapping"
