"Source","Sample","Tag.number","Recapture","Length","Sex","Colour","Damage.old.a","Damage.old.l","Damage.new.a","Damage.new.l","Dead","Individual.remarks","Reproductive.stage","Setose.state","Egg.stage","Moult.stage","Cable.tie","Trip","Outlier","Total.damage","Count","Family","Genus","Species","CampaignID"
"Dongara.Millers.Masters","4.3.WL15","196210",NA,49,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL18","K4084",NA,74.8,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL18","K3383","TRUE",77.8,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL18","196211",NA,52.4,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL18","196212",NA,56.6,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL18","195751",NA,57.7,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL18","195752",NA,48,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL18","195754",NA,52.8,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL18","195755",NA,50.9,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL18","195756",NA,42.5,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL27","K4083",NA,79.7,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL27","K4082",NA,85.3,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL27","191502","TRUE",60,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,"y",0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL27","195753",NA,59,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL27","191506","TRUE",69.5,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,"y",0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL27",NA,NA,38.5,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL34","K2979","TRUE",85,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL34","K4081",NA,81.2,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL34","191511","TRUE",79.9,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL34","191517","TRUE",66.9,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL34","K4080",NA,66.5,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL34","196213",NA,63,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL34","195757",NA,48.7,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL34","195758",NA,44.8,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.WL34","195759",NA,48.4,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR10","K2525","TRUE",66.9,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR10","K4079",NA,74.2,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR10","K4153",NA,63.6,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR10","191719","TRUE",61,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR10","K4154",NA,71.7,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR10","196350",NA,54.1,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR10","196203",NA,59.3,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR10","196349",NA,47,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR10","196348",NA,45.5,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","195111","TRUE",64.4,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","191697","TRUE",56.1,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","195142","TRUE",61.4,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,"y",0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","191752","TRUE",50.8,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","195160","TRUE",57.4,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,"y",0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","196347",NA,55.9,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","195106","TRUE",64.6,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","195103","TRUE",60.5,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","K2692","TRUE",70.2,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,"y",0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","196346",NA,55,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","195130","TRUE",67.9,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","195101","TRUE",63.7,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","196345",NA,61.3,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","K4141",NA,70.2,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","K4138",NA,73,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","196344",NA,62.5,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","K2685","TRUE",73.3,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","K4136",NA,75,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","196343",NA,61.7,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","195340","TRUE",61.1,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","196342",NA,51.9,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","195054","TRUE",65.7,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR44","195694","TRUE",56.2,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","K4133",NA,73.5,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","191734","TRUE",58.2,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","K4155",NA,70.6,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","K2859","TRUE",66.3,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","K2602","TRUE",69.6,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196341",NA,63.8,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196340",NA,62.5,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","195078","TRUE",62.8,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","K2941","TRUE",71.4,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","191714","TRUE",67.4,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196339",NA,61.3,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","191410","TRUE",59.8,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196338",NA,60.5,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196337",NA,57.4,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196336",NA,64.8,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","191725","TRUE",63.2,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","191744","TRUE",71.5,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,"y",0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","K4156",NA,69,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196335",NA,43.8,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196334",NA,65.8,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196333",NA,42.9,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196332",NA,65.2,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","195332","TRUE",59.5,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196331",NA,56.6,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","195399","TRUE",66.2,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","191771","TRUE",48.2,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196330",NA,45.2,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196329",NA,43.5,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196328",NA,62.7,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196327",NA,60.4,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","K4157",NA,71.8,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196326",NA,44.9,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196325",NA,59.5,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","195327","TRUE",47.6,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","K4158",NA,75.9,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","191731","TRUE",52.2,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","195131","TRUE",54.8,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,"y",0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","K4159",NA,61.5,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","K4160",NA,76.7,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196324",NA,67.2,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","195137","TRUE",61.5,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,"y",0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196323",NA,42.5,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","K4161",NA,82.9,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196322",NA,45.2,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","191718","TRUE",63.9,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,"y",0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","195771",NA,47.7,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","191712","TRUE",53.6,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","195306","TRUE",46.9,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","195438","TRUE",51.4,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196321",NA,51.2,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196320","TRUE",60.1,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","196319",NA,43.4,"Male","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
"Dongara.Millers.Masters","4.3.IR47","195448","TRUE",60.5,"Female","Red",0,0,0,0,"Alive",NA,NA,NA,NA,NA,"FALSE",4,NA,0,1,"Palinuridae","Panulirus","cygnus","2018-08_Dongara.Millers.Masters_Trapping"
