,Lon,Lat,z
11706,112.9404762,-24.38035714,8.90E-22
11707,112.9482143,-24.38035714,1.45E-21
11708,112.9559524,-24.38035714,2.33E-21
11709,112.9636905,-24.38035714,3.72E-21
11710,112.9714286,-24.38035714,5.90E-21
11711,112.9791667,-24.38035714,9.27E-21
11712,112.9869048,-24.38035714,1.45E-20
11713,112.9946429,-24.38035714,2.23E-20
11714,113.002381,-24.38035714,3.43E-20
11715,113.010119,-24.38035714,5.21E-20
11716,113.0178571,-24.38035714,7.86E-20
11717,113.0255952,-24.38035714,1.18E-19
11718,113.0333333,-24.38035714,1.74E-19
11719,113.0410714,-24.38035714,2.57E-19
11720,113.0488095,-24.38035714,3.75E-19
11721,113.0565476,-24.38035714,5.42E-19
11722,113.0642857,-24.38035714,7.78E-19
11723,113.0720238,-24.38035714,1.11E-18
11724,113.0797619,-24.38035714,1.56E-18
11725,113.0875,-24.38035714,2.19E-18
11726,113.0952381,-24.38035714,3.04E-18
11727,113.1029762,-24.38035714,4.19E-18
11728,113.1107143,-24.38035714,5.73E-18
11729,113.1184524,-24.38035714,7.76E-18
11730,113.1261905,-24.38035714,1.04E-17
11731,113.1339286,-24.38035714,1.39E-17
11732,113.1416667,-24.38035714,1.84E-17
11733,113.1494048,-24.38035714,2.41E-17
11734,113.1571429,-24.38035714,3.13E-17
11735,113.164881,-24.38035714,4.04E-17
11736,113.172619,-24.38035714,5.17E-17
11737,113.1803571,-24.38035714,6.56E-17
11738,113.1880952,-24.38035714,8.25E-17
11739,113.1958333,-24.38035714,1.03E-16
11740,113.2035714,-24.38035714,1.27E-16
11741,113.2113095,-24.38035714,1.56E-16
11742,113.2190476,-24.38035714,1.91E-16
11743,113.2267857,-24.38035714,2.30E-16
11744,113.2345238,-24.38035714,2.76E-16
11745,113.2422619,-24.38035714,3.27E-16
11746,113.25,-24.38035714,3.85E-16
11747,113.2577381,-24.38035714,4.50E-16
11748,113.2654762,-24.38035714,5.22E-16
11749,113.2732143,-24.38035714,6.00E-16
11750,113.2809524,-24.38035714,6.84E-16
11751,113.2886905,-24.38035714,7.73E-16
11752,113.2964286,-24.38035714,8.66E-16
11753,113.3041667,-24.38035714,9.63E-16
11754,113.3119048,-24.38035714,1.06E-15
11755,113.3196429,-24.38035714,1.16E-15
11756,113.327381,-24.38035714,1.26E-15
11757,113.335119,-24.38035714,1.36E-15
11758,113.3428571,-24.38035714,1.45E-15
11759,113.3505952,-24.38035714,1.53E-15
11760,113.3583333,-24.38035714,1.61E-15
11761,113.3660714,-24.38035714,1.67E-15
11762,113.3738095,-24.38035714,1.73E-15
11763,113.3815476,-24.38035714,1.77E-15
11764,113.3892857,-24.38035714,1.80E-15
11765,113.3970238,-24.38035714,1.81E-15
11766,113.4047619,-24.38035714,1.81E-15
11767,113.4125,-24.38035714,1.79E-15
11768,113.4202381,-24.38035714,1.76E-15
11769,113.4279762,-24.38035714,1.72E-15
11770,113.4357143,-24.38035714,1.66E-15
11771,113.4434524,-24.38035714,1.59E-15
11772,113.4511905,-24.38035714,1.51E-15
11773,113.4589286,-24.38035714,1.43E-15
11774,113.4666667,-24.38035714,1.33E-15
11775,113.4744048,-24.38035714,1.24E-15
11776,113.4821429,-24.38035714,1.14E-15
11777,113.489881,-24.38035714,1.04E-15
11778,113.497619,-24.38035714,9.41E-16
11779,113.5053571,-24.38035714,8.44E-16
11780,113.5130952,-24.38035714,7.52E-16
11781,113.5208333,-24.38035714,6.64E-16
11782,113.5285714,-24.38035714,5.81E-16
11783,113.5363095,-24.38035714,5.05E-16
11784,113.5440476,-24.38035714,4.35E-16
11785,113.5517857,-24.38035714,3.71E-16
11786,113.5595238,-24.38035714,3.15E-16
11787,113.5672619,-24.38035714,2.64E-16
11788,113.575,-24.38035714,2.20E-16
11789,113.5827381,-24.38035714,1.82E-16
11790,113.5904762,-24.38035714,1.49E-16
11791,113.5982143,-24.38035714,1.21E-16
11792,113.6059524,-24.38035714,9.79E-17
11793,113.6136905,-24.38035714,7.83E-17
11794,113.6214286,-24.38035714,6.21E-17
11795,113.6291667,-24.38035714,4.89E-17
11796,113.6369048,-24.38035714,3.81E-17
11797,113.6446429,-24.38035714,2.95E-17
11798,113.652381,-24.38035714,2.27E-17
11799,113.660119,-24.38035714,1.72E-17
11800,113.6678571,-24.38035714,1.30E-17
11801,113.6755952,-24.38035714,9.75E-18
11802,113.6833333,-24.38035714,7.24E-18
11803,113.6910714,-24.38035714,5.33E-18
11804,113.6988095,-24.38035714,3.90E-18
11805,113.7065476,-24.38035714,2.82E-18
11806,113.7142857,-24.38035714,2.03E-18
11807,113.7220238,-24.38035714,1.45E-18
11808,113.7297619,-24.38035714,1.02E-18
11809,113.7375,-24.38035714,7.16E-19
11810,113.7452381,-24.38035714,4.98E-19
11811,113.7529762,-24.38035714,3.44E-19
11812,113.7607143,-24.38035714,2.35E-19
11813,113.7684524,-24.38035714,1.59E-19
11814,113.7761905,-24.38035714,1.07E-19
11815,113.7839286,-24.38035714,7.15E-20
11816,113.7916667,-24.38035714,4.73E-20
11817,113.7994048,-24.38035714,3.11E-20
11818,113.8071429,-24.38035714,2.02E-20
11819,113.814881,-24.38035714,1.31E-20
11820,113.822619,-24.38035714,8.36E-21
11821,113.8303571,-24.38035714,5.31E-21
11822,113.8380952,-24.38035714,3.34E-21
11823,113.8458333,-24.38035714,2.09E-21
11824,113.8535714,-24.38035714,1.29E-21
11825,113.8613095,-24.38035714,7.95E-22
11826,113.8690476,-24.38035714,4.85E-22
11827,113.8767857,-24.38035714,2.93E-22
11828,113.8845238,-24.38035714,1.76E-22
11829,113.8922619,-24.38035714,1.04E-22
11830,113.9,-24.38035714,6.16E-23
11831,112.6,-24.39166667,9.51E-40
11832,112.6077381,-24.39166667,2.22E-39
11833,112.6154762,-24.39166667,5.14E-39
11834,112.6232143,-24.39166667,1.18E-38
11835,112.6309524,-24.39166667,2.69E-38
11836,112.6386905,-24.39166667,6.07E-38
11837,112.6464286,-24.39166667,1.36E-37
11838,112.6541667,-24.39166667,3.02E-37
11839,112.6619048,-24.39166667,6.65E-37
11840,112.6696429,-24.39166667,1.45E-36
11841,112.677381,-24.39166667,3.15E-36
11842,112.685119,-24.39166667,6.77E-36
11843,112.6928571,-24.39166667,1.44E-35
11844,112.7005952,-24.39166667,3.05E-35
11845,112.7083333,-24.39166667,6.40E-35
11846,112.7160714,-24.39166667,1.33E-34
11847,112.7238095,-24.39166667,2.74E-34
11848,112.7315476,-24.39166667,5.61E-34
11849,112.7392857,-24.39166667,1.14E-33
11850,112.7470238,-24.39166667,2.29E-33
11851,112.7547619,-24.39166667,4.57E-33
11852,112.7625,-24.39166667,9.06E-33
11853,112.7702381,-24.39166667,1.78E-32
11854,112.7779762,-24.39166667,3.46E-32
11855,112.7857143,-24.39166667,6.68E-32
11856,112.7934524,-24.39166667,1.28E-31
11857,112.8011905,-24.39166667,2.43E-31
11858,112.8089286,-24.39166667,4.58E-31
11859,112.8166667,-24.39166667,8.56E-31
11860,112.8244048,-24.39166667,1.59E-30
11861,112.8321429,-24.39166667,2.92E-30
11862,112.839881,-24.39166667,5.32E-30
11863,112.847619,-24.39166667,9.61E-30
11864,112.8553571,-24.39166667,1.72E-29
11865,112.8630952,-24.39166667,3.06E-29
11866,112.8708333,-24.39166667,5.41E-29
11867,112.8785714,-24.39166667,9.46E-29
11868,112.8863095,-24.39166667,1.64E-28
11869,112.8940476,-24.39166667,2.82E-28
11870,112.9017857,-24.39166667,4.82E-28
11871,112.9095238,-24.39166667,8.16E-28
11872,112.9172619,-24.39166667,1.37E-27
11873,112.925,-24.39166667,2.28E-27
11874,112.9327381,-24.39166667,3.76E-27
11875,112.9404762,-24.39166667,6.17E-27
11876,112.9482143,-24.39166667,1.00E-26
11877,112.9559524,-24.39166667,1.61E-26
11878,112.9636905,-24.39166667,2.58E-26
11879,112.9714286,-24.39166667,4.08E-26
11880,112.9791667,-24.39166667,6.42E-26
11881,112.9869048,-24.39166667,1.00E-25
11882,112.9946429,-24.39166667,1.55E-25
11883,113.002381,-24.39166667,2.37E-25
11884,113.010119,-24.39166667,3.61E-25
11885,113.0178571,-24.39166667,5.44E-25
11886,113.0255952,-24.39166667,8.14E-25
11887,113.0333333,-24.39166667,1.21E-24
11888,113.0410714,-24.39166667,1.78E-24
11889,113.0488095,-24.39166667,2.59E-24
11890,113.0565476,-24.39166667,3.75E-24
11891,113.0642857,-24.39166667,5.39E-24
11892,113.0720238,-24.39166667,7.67E-24
11893,113.0797619,-24.39166667,1.08E-23
11894,113.0875,-24.39166667,1.52E-23
11895,113.0952381,-24.39166667,2.11E-23
11896,113.1029762,-24.39166667,2.90E-23
11897,113.1107143,-24.39166667,3.97E-23
11898,113.1184524,-24.39166667,5.37E-23
11899,113.1261905,-24.39166667,7.22E-23
11900,113.1339286,-24.39166667,9.63E-23
11901,113.1416667,-24.39166667,1.27E-22
11902,113.1494048,-24.39166667,1.67E-22
11903,113.1571429,-24.39166667,2.17E-22
11904,113.164881,-24.39166667,2.80E-22
11905,113.172619,-24.39166667,3.58E-22
11906,113.1803571,-24.39166667,4.54E-22
11907,113.1880952,-24.39166667,5.72E-22
11908,113.1958333,-24.39166667,7.13E-22
11909,113.2035714,-24.39166667,8.83E-22
11910,113.2113095,-24.39166667,1.08E-21
11911,113.2190476,-24.39166667,1.32E-21
11912,113.2267857,-24.39166667,1.59E-21
11913,113.2345238,-24.39166667,1.91E-21
11914,113.2422619,-24.39166667,2.27E-21
11915,113.25,-24.39166667,2.67E-21
11916,113.2577381,-24.39166667,3.12E-21
11917,113.2654762,-24.39166667,3.61E-21
11918,113.2732143,-24.39166667,4.15E-21
11919,113.2809524,-24.39166667,4.73E-21
11920,113.2886905,-24.39166667,5.35E-21
11921,113.2964286,-24.39166667,6.00E-21
11922,113.3041667,-24.39166667,6.67E-21
11923,113.3119048,-24.39166667,7.36E-21
11924,113.3196429,-24.39166667,8.05E-21
11925,113.327381,-24.39166667,8.73E-21
11926,113.335119,-24.39166667,9.39E-21
11927,113.3428571,-24.39166667,1.00E-20
11928,113.3505952,-24.39166667,1.06E-20
11929,113.3583333,-24.39166667,1.11E-20
11930,113.3660714,-24.39166667,1.16E-20
11931,113.3738095,-24.39166667,1.20E-20
11932,113.3815476,-24.39166667,1.23E-20
11933,113.3892857,-24.39166667,1.24E-20
11934,113.3970238,-24.39166667,1.25E-20
11935,113.4047619,-24.39166667,1.25E-20
11936,113.4125,-24.39166667,1.24E-20
11937,113.4202381,-24.39166667,1.22E-20
11938,113.4279762,-24.39166667,1.19E-20
11939,113.4357143,-24.39166667,1.15E-20
11940,113.4434524,-24.39166667,1.10E-20
11941,113.4511905,-24.39166667,1.05E-20
11942,113.4589286,-24.39166667,9.88E-21
11943,113.4666667,-24.39166667,9.24E-21
11944,113.4744048,-24.39166667,8.57E-21
11945,113.4821429,-24.39166667,7.89E-21
11946,113.489881,-24.39166667,7.20E-21
11947,113.497619,-24.39166667,6.51E-21
11948,113.5053571,-24.39166667,5.85E-21
11949,113.5130952,-24.39166667,5.20E-21
11950,113.5208333,-24.39166667,4.60E-21
11951,113.5285714,-24.39166667,4.02E-21
11952,113.5363095,-24.39166667,3.49E-21
11953,113.5440476,-24.39166667,3.01E-21
11954,113.5517857,-24.39166667,2.57E-21
11955,113.5595238,-24.39166667,2.18E-21
11956,113.5672619,-24.39166667,1.83E-21
11957,113.575,-24.39166667,1.53E-21
11958,113.5827381,-24.39166667,1.26E-21
11959,113.5904762,-24.39166667,1.03E-21
11960,113.5982143,-24.39166667,8.41E-22
11961,113.6059524,-24.39166667,6.78E-22
11962,113.6136905,-24.39166667,5.42E-22
11963,113.6214286,-24.39166667,4.30E-22
11964,113.6291667,-24.39166667,3.38E-22
11965,113.6369048,-24.39166667,2.64E-22
11966,113.6446429,-24.39166667,2.04E-22
11967,113.652381,-24.39166667,1.57E-22
11968,113.660119,-24.39166667,1.19E-22
11969,113.6678571,-24.39166667,9.02E-23
11970,113.6755952,-24.39166667,6.75E-23
11971,113.6833333,-24.39166667,5.01E-23
11972,113.6910714,-24.39166667,3.69E-23
11973,113.6988095,-24.39166667,2.70E-23
11974,113.7065476,-24.39166667,1.95E-23
11975,113.7142857,-24.39166667,1.40E-23
11976,113.7220238,-24.39166667,1.00E-23
11977,113.7297619,-24.39166667,7.08E-24
11978,113.7375,-24.39166667,4.96E-24
11979,113.7452381,-24.39166667,3.45E-24
11980,113.7529762,-24.39166667,2.38E-24
11981,113.7607143,-24.39166667,1.63E-24
11982,113.7684524,-24.39166667,1.10E-24
11983,113.7761905,-24.39166667,7.42E-25
11984,113.7839286,-24.39166667,4.95E-25
11985,113.7916667,-24.39166667,3.28E-25
11986,113.7994048,-24.39166667,2.15E-25
11987,113.8071429,-24.39166667,1.40E-25
11988,113.814881,-24.39166667,9.04E-26
11989,113.822619,-24.39166667,5.79E-26
11990,113.8303571,-24.39166667,3.68E-26
11991,113.8380952,-24.39166667,2.32E-26
11992,113.8458333,-24.39166667,1.45E-26
11993,113.8535714,-24.39166667,8.96E-27
11994,113.8613095,-24.39166667,5.51E-27
11995,113.8690476,-24.39166667,3.36E-27
11996,113.8767857,-24.39166667,2.03E-27
11997,113.8845238,-24.39166667,1.22E-27
11998,113.8922619,-24.39166667,7.23E-28
11999,113.9,-24.39166667,4.26E-28
12000,112.6,-24.40297619,1.12E-45
12001,112.6077381,-24.40297619,2.62E-45
12002,112.6154762,-24.40297619,6.07E-45
12003,112.6232143,-24.40297619,1.39E-44
12004,112.6309524,-24.40297619,3.18E-44
12005,112.6386905,-24.40297619,7.17E-44
12006,112.6464286,-24.40297619,1.61E-43
12007,112.6541667,-24.40297619,3.57E-43
12008,112.6619048,-24.40297619,7.86E-43
12009,112.6696429,-24.40297619,1.72E-42
12010,112.677381,-24.40297619,3.72E-42
12011,112.685119,-24.40297619,8.00E-42
12012,112.6928571,-24.40297619,1.71E-41
12013,112.7005952,-24.40297619,3.61E-41
12014,112.7083333,-24.40297619,7.56E-41
12015,112.7160714,-24.40297619,1.57E-40
12016,112.7238095,-24.40297619,3.24E-40
12017,112.7315476,-24.40297619,6.64E-40
12018,112.7392857,-24.40297619,1.35E-39
12019,112.7470238,-24.40297619,2.71E-39
12020,112.7547619,-24.40297619,5.41E-39
12021,112.7625,-24.40297619,1.07E-38
12022,112.7702381,-24.40297619,2.10E-38
12023,112.7779762,-24.40297619,4.09E-38
12024,112.7857143,-24.40297619,7.90E-38
12025,112.7934524,-24.40297619,1.51E-37
12026,112.8011905,-24.40297619,2.87E-37
12027,112.8089286,-24.40297619,5.42E-37
12028,112.8166667,-24.40297619,1.01E-36
12029,112.8244048,-24.40297619,1.88E-36
12030,112.8321429,-24.40297619,3.45E-36
12031,112.839881,-24.40297619,6.28E-36
12032,112.847619,-24.40297619,1.14E-35
12033,112.8553571,-24.40297619,2.04E-35
12034,112.8630952,-24.40297619,3.62E-35
12035,112.8708333,-24.40297619,6.39E-35
12036,112.8785714,-24.40297619,1.12E-34
12037,112.8863095,-24.40297619,1.94E-34
12038,112.8940476,-24.40297619,3.34E-34
12039,112.9017857,-24.40297619,5.70E-34
12040,112.9095238,-24.40297619,9.64E-34
12041,112.9172619,-24.40297619,1.62E-33
12042,112.925,-24.40297619,2.69E-33
12043,112.9327381,-24.40297619,4.45E-33
12044,112.9404762,-24.40297619,7.29E-33
12045,112.9482143,-24.40297619,1.18E-32
12046,112.9559524,-24.40297619,1.91E-32
12047,112.9636905,-24.40297619,3.05E-32
12048,112.9714286,-24.40297619,4.83E-32
12049,112.9791667,-24.40297619,7.59E-32
12050,112.9869048,-24.40297619,1.18E-31
12051,112.9946429,-24.40297619,1.83E-31
12052,113.002381,-24.40297619,2.80E-31
12053,113.010119,-24.40297619,4.26E-31
12054,113.0178571,-24.40297619,6.43E-31
12055,113.0255952,-24.40297619,9.62E-31
12056,113.0333333,-24.40297619,1.43E-30
12057,113.0410714,-24.40297619,2.10E-30
12058,113.0488095,-24.40297619,3.07E-30
12059,113.0565476,-24.40297619,4.44E-30
12060,113.0642857,-24.40297619,6.37E-30
12061,113.0720238,-24.40297619,9.07E-30
12062,113.0797619,-24.40297619,1.28E-29
12063,113.0875,-24.40297619,1.79E-29
12064,113.0952381,-24.40297619,2.49E-29
12065,113.1029762,-24.40297619,3.43E-29
12066,113.1107143,-24.40297619,4.69E-29
12067,113.1184524,-24.40297619,6.35E-29
12068,113.1261905,-24.40297619,8.54E-29
12069,113.1339286,-24.40297619,1.14E-28
12070,113.1416667,-24.40297619,1.50E-28
12071,113.1494048,-24.40297619,1.97E-28
12072,113.1571429,-24.40297619,2.57E-28
12073,113.164881,-24.40297619,3.31E-28
12074,113.172619,-24.40297619,4.23E-28
12075,113.1803571,-24.40297619,5.37E-28
12076,113.1880952,-24.40297619,6.76E-28
12077,113.1958333,-24.40297619,8.43E-28
12078,113.2035714,-24.40297619,1.04E-27
12079,113.2113095,-24.40297619,1.28E-27
12080,113.2190476,-24.40297619,1.56E-27
12081,113.2267857,-24.40297619,1.88E-27
12082,113.2345238,-24.40297619,2.25E-27
12083,113.2422619,-24.40297619,2.68E-27
12084,113.25,-24.40297619,3.16E-27
12085,113.2577381,-24.40297619,3.69E-27
12086,113.2654762,-24.40297619,4.27E-27
12087,113.2732143,-24.40297619,4.91E-27
12088,113.2809524,-24.40297619,5.60E-27
12089,113.2886905,-24.40297619,6.32E-27
12090,113.2964286,-24.40297619,7.09E-27
12091,113.3041667,-24.40297619,7.89E-27
12092,113.3119048,-24.40297619,8.70E-27
12093,113.3196429,-24.40297619,9.51E-27
12094,113.327381,-24.40297619,1.03E-26
12095,113.335119,-24.40297619,1.11E-26
12096,113.3428571,-24.40297619,1.18E-26
12097,113.3505952,-24.40297619,1.25E-26
12098,113.3583333,-24.40297619,1.32E-26
12099,113.3660714,-24.40297619,1.37E-26
12100,113.3738095,-24.40297619,1.41E-26
12101,113.3815476,-24.40297619,1.45E-26
12102,113.3892857,-24.40297619,1.47E-26
12103,113.3970238,-24.40297619,1.48E-26
12104,113.4047619,-24.40297619,1.48E-26
12105,113.4125,-24.40297619,1.47E-26
12106,113.4202381,-24.40297619,1.44E-26
12107,113.4279762,-24.40297619,1.41E-26
12108,113.4357143,-24.40297619,1.36E-26
12109,113.4434524,-24.40297619,1.30E-26
12110,113.4511905,-24.40297619,1.24E-26
12111,113.4589286,-24.40297619,1.17E-26
12112,113.4666667,-24.40297619,1.09E-26
12113,113.4744048,-24.40297619,1.01E-26
12114,113.4821429,-24.40297619,9.32E-27
12115,113.489881,-24.40297619,8.51E-27
12116,113.497619,-24.40297619,7.70E-27
12117,113.5053571,-24.40297619,6.91E-27
12118,113.5130952,-24.40297619,6.15E-27
12119,113.5208333,-24.40297619,5.43E-27
12120,113.5285714,-24.40297619,4.76E-27
12121,113.5363095,-24.40297619,4.13E-27
12122,113.5440476,-24.40297619,3.56E-27
12123,113.5517857,-24.40297619,3.04E-27
12124,113.5595238,-24.40297619,2.58E-27
12125,113.5672619,-24.40297619,2.16E-27
12126,113.575,-24.40297619,1.80E-27
12127,113.5827381,-24.40297619,1.49E-27
12128,113.5904762,-24.40297619,1.22E-27
12129,113.5982143,-24.40297619,9.94E-28
12130,113.6059524,-24.40297619,8.02E-28
12131,113.6136905,-24.40297619,6.41E-28
12132,113.6214286,-24.40297619,5.09E-28
12133,113.6291667,-24.40297619,4.00E-28
12134,113.6369048,-24.40297619,3.12E-28
12135,113.6446429,-24.40297619,2.42E-28
12136,113.652381,-24.40297619,1.85E-28
12137,113.660119,-24.40297619,1.41E-28
12138,113.6678571,-24.40297619,1.07E-28
12139,113.6755952,-24.40297619,7.98E-29
12140,113.6833333,-24.40297619,5.93E-29
12141,113.6910714,-24.40297619,4.37E-29
12142,113.6988095,-24.40297619,3.19E-29
12143,113.7065476,-24.40297619,2.31E-29
12144,113.7142857,-24.40297619,1.66E-29
12145,113.7220238,-24.40297619,1.18E-29
12146,113.7297619,-24.40297619,8.36E-30
12147,113.7375,-24.40297619,5.86E-30
12148,113.7452381,-24.40297619,4.08E-30
12149,113.7529762,-24.40297619,2.81E-30
12150,113.7607143,-24.40297619,1.92E-30
12151,113.7684524,-24.40297619,1.30E-30
12152,113.7761905,-24.40297619,8.77E-31
12153,113.7839286,-24.40297619,5.85E-31
12154,113.7916667,-24.40297619,3.87E-31
12155,113.7994048,-24.40297619,2.54E-31
12156,113.8071429,-24.40297619,1.66E-31
12157,113.814881,-24.40297619,1.07E-31
12158,113.822619,-24.40297619,6.84E-32
12159,113.8303571,-24.40297619,4.35E-32
12160,113.8380952,-24.40297619,2.74E-32
12161,113.8458333,-24.40297619,1.71E-32
12162,113.8535714,-24.40297619,1.06E-32
12163,113.8613095,-24.40297619,6.51E-33
12164,113.8690476,-24.40297619,3.97E-33
12165,113.8767857,-24.40297619,2.40E-33
12166,113.8845238,-24.40297619,1.44E-33
12167,113.8922619,-24.40297619,8.54E-34
12168,113.9,-24.40297619,5.04E-34
12169,112.6,-24.41428571,4.63E-45
12170,112.6077381,-24.41428571,1.04E-44
12171,112.6154762,-24.41428571,2.30E-44
12172,112.6232143,-24.41428571,5.05E-44
12173,112.6309524,-24.41428571,1.10E-43
12174,112.6386905,-24.41428571,2.39E-43
12175,112.6464286,-24.41428571,5.12E-43
12176,112.6541667,-24.41428571,1.09E-42
12177,112.6619048,-24.41428571,2.30E-42
12178,112.6696429,-24.41428571,4.82E-42
12179,112.677381,-24.41428571,1.00E-41
12180,112.685119,-24.41428571,2.06E-41
12181,112.6928571,-24.41428571,4.21E-41
12182,112.7005952,-24.41428571,8.54E-41
12183,112.7083333,-24.41428571,1.72E-40
12184,112.7160714,-24.41428571,3.42E-40
12185,112.7238095,-24.41428571,6.76E-40
12186,112.7315476,-24.41428571,1.33E-39
12187,112.7392857,-24.41428571,2.58E-39
12188,112.7470238,-24.41428571,4.97E-39
12189,112.7547619,-24.41428571,9.50E-39
12190,112.7625,-24.41428571,1.80E-38
12191,112.7702381,-24.41428571,3.39E-38
12192,112.7779762,-24.41428571,6.33E-38
12193,112.7857143,-24.41428571,1.17E-37
12194,112.7934524,-24.41428571,2.15E-37
12195,112.8011905,-24.41428571,3.91E-37
12196,112.8089286,-24.41428571,7.07E-37
12197,112.8166667,-24.41428571,1.27E-36
12198,112.8244048,-24.41428571,2.25E-36
12199,112.8321429,-24.41428571,3.96E-36
12200,112.839881,-24.41428571,6.91E-36
12201,112.847619,-24.41428571,1.20E-35
12202,112.8553571,-24.41428571,2.06E-35
12203,112.8630952,-24.41428571,3.51E-35
12204,112.8708333,-24.41428571,5.93E-35
12205,112.8785714,-24.41428571,9.94E-35
12206,112.8863095,-24.41428571,1.65E-34
12207,112.8940476,-24.41428571,2.73E-34
12208,112.9017857,-24.41428571,4.46E-34
12209,112.9095238,-24.41428571,7.23E-34
12210,112.9172619,-24.41428571,1.16E-33
12211,112.925,-24.41428571,1.86E-33
12212,112.9327381,-24.41428571,2.94E-33
12213,112.9404762,-24.41428571,4.61E-33
12214,112.9482143,-24.41428571,7.18E-33
12215,112.9559524,-24.41428571,1.11E-32
12216,112.9636905,-24.41428571,1.70E-32
12217,112.9714286,-24.41428571,2.58E-32
12218,112.9791667,-24.41428571,3.88E-32
12219,112.9869048,-24.41428571,5.80E-32
12220,112.9946429,-24.41428571,8.59E-32
12221,113.002381,-24.41428571,1.26E-31
12222,113.010119,-24.41428571,1.84E-31
12223,113.0178571,-24.41428571,2.66E-31
12224,113.0255952,-24.41428571,3.81E-31
12225,113.0333333,-24.41428571,5.42E-31
12226,113.0410714,-24.41428571,7.64E-31
12227,113.0488095,-24.41428571,1.07E-30
12228,113.0565476,-24.41428571,1.48E-30
12229,113.0642857,-24.41428571,2.04E-30
12230,113.0720238,-24.41428571,2.78E-30
12231,113.0797619,-24.41428571,3.76E-30
12232,113.0875,-24.41428571,5.05E-30
12233,113.0952381,-24.41428571,6.72E-30
12234,113.1029762,-24.41428571,8.87E-30
12235,113.1107143,-24.41428571,1.16E-29
12236,113.1184524,-24.41428571,1.51E-29
12237,113.1261905,-24.41428571,1.94E-29
12238,113.1339286,-24.41428571,2.48E-29
12239,113.1416667,-24.41428571,3.14E-29
12240,113.1494048,-24.41428571,3.95E-29
12241,113.1571429,-24.41428571,4.92E-29
12242,113.164881,-24.41428571,6.09E-29
12243,113.172619,-24.41428571,7.46E-29
12244,113.1803571,-24.41428571,9.07E-29
12245,113.1880952,-24.41428571,1.09E-28
12246,113.1958333,-24.41428571,1.31E-28
12247,113.2035714,-24.41428571,1.55E-28
12248,113.2113095,-24.41428571,1.82E-28
12249,113.2190476,-24.41428571,2.13E-28
12250,113.2267857,-24.41428571,2.46E-28
12251,113.2345238,-24.41428571,2.83E-28
12252,113.2422619,-24.41428571,3.22E-28
12253,113.25,-24.41428571,3.63E-28
12254,113.2577381,-24.41428571,4.07E-28
12255,113.2654762,-24.41428571,4.52E-28
12256,113.2732143,-24.41428571,4.97E-28
12257,113.2809524,-24.41428571,5.43E-28
12258,113.2886905,-24.41428571,5.89E-28
12259,113.2964286,-24.41428571,6.32E-28
12260,113.3041667,-24.41428571,6.74E-28
12261,113.3119048,-24.41428571,7.12E-28
12262,113.3196429,-24.41428571,7.47E-28
12263,113.327381,-24.41428571,7.76E-28
12264,113.335119,-24.41428571,8.00E-28
12265,113.3428571,-24.41428571,8.18E-28
12266,113.3505952,-24.41428571,8.30E-28
12267,113.3583333,-24.41428571,8.35E-28
12268,113.3660714,-24.41428571,8.33E-28
12269,113.3738095,-24.41428571,8.24E-28
12270,113.3815476,-24.41428571,8.09E-28
12271,113.3892857,-24.41428571,7.87E-28
12272,113.3970238,-24.41428571,7.60E-28
12273,113.4047619,-24.41428571,7.28E-28
12274,113.4125,-24.41428571,6.91E-28
12275,113.4202381,-24.41428571,6.51E-28
12276,113.4279762,-24.41428571,6.08E-28
12277,113.4357143,-24.41428571,5.63E-28
12278,113.4434524,-24.41428571,5.17E-28
12279,113.4511905,-24.41428571,4.71E-28
12280,113.4589286,-24.41428571,4.26E-28
12281,113.4666667,-24.41428571,3.82E-28
12282,113.4744048,-24.41428571,3.39E-28
12283,113.4821429,-24.41428571,2.99E-28
12284,113.489881,-24.41428571,2.62E-28
12285,113.497619,-24.41428571,2.27E-28
12286,113.5053571,-24.41428571,1.95E-28
12287,113.5130952,-24.41428571,1.67E-28
12288,113.5208333,-24.41428571,1.41E-28
12289,113.5285714,-24.41428571,1.18E-28
12290,113.5363095,-24.41428571,9.84E-29
12291,113.5440476,-24.41428571,8.12E-29
12292,113.5517857,-24.41428571,6.65E-29
12293,113.5595238,-24.41428571,5.40E-29
12294,113.5672619,-24.41428571,4.35E-29
12295,113.575,-24.41428571,3.47E-29
12296,113.5827381,-24.41428571,2.75E-29
12297,113.5904762,-24.41428571,2.16E-29
12298,113.5982143,-24.41428571,1.68E-29
12299,113.6059524,-24.41428571,1.30E-29
12300,113.6136905,-24.41428571,9.98E-30
12301,113.6214286,-24.41428571,7.58E-30
12302,113.6291667,-24.41428571,5.72E-30
12303,113.6369048,-24.41428571,4.28E-30
12304,113.6446429,-24.41428571,3.17E-30
12305,113.652381,-24.41428571,2.33E-30
12306,113.660119,-24.41428571,1.70E-30
12307,113.6678571,-24.41428571,1.23E-30
12308,113.6755952,-24.41428571,8.83E-31
12309,113.6833333,-24.41428571,6.29E-31
12310,113.6910714,-24.41428571,4.44E-31
12311,113.6988095,-24.41428571,3.11E-31
12312,113.7065476,-24.41428571,2.16E-31
12313,113.7142857,-24.41428571,1.49E-31
12314,113.7220238,-24.41428571,1.01E-31
12315,113.7297619,-24.41428571,6.87E-32
12316,113.7375,-24.41428571,4.62E-32
12317,113.7452381,-24.41428571,3.08E-32
