Source,Sample,Tag.number,Recapture,Length,Sex,Colour,Damage.old.a,Damage.old.l,Damage.new.a,Damage.new.l,Dead,Individual.remarks,Reproductive.stage,Setose.state,Egg.stage,Moult.stage,Cable.tie,Trip,Date,Outlier,Total.damage,Count,Family,Genus,Species
Dongara.Millers.Masters,4.1.GR6,196037,,66.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR6,K3583,,84.3,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR6,191532,TRUE,68.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR6,196036,,51.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR6,196035,,55.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR6,196034,,62.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR6,196033,,50,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR6,196032,,47.3,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR6,195603,TRUE,59.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR6,196031,,55.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR6,195614,TRUE,51.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR6,196030,,46.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR39,K2818,TRUE,83.8,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR39,K3582,,90.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR39,K2761,TRUE,87.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,y,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR39,K3581,,90.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR39,K3580,,81.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR39,K3579,,69.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR39,196029,,67.3,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR39,196028,TRUE,65.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR39,K3578,,76.7,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR39,196027,,55.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR39,K3020,TRUE,81.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR39,196026,,58.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR39,195291,TRUE,53.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR44,K3577,,85.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR44,K2762,TRUE,74.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR44,196025,,65.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR44,K2766,TRUE,76.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR44,196024,,60.9,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR44,K3576,,73.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR44,195574,TRUE,63.7,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR44,196023,,52.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR36,K3575,,75.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR36,K3574,,82.3,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR36,K3573,,83.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR36,K3572,,75.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR36,K2777,TRUE,68.7,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR36,,,84.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR36,196022,,54.8,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR36,195185,TRUE,65.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR36,196021,,55.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR36,195537,TRUE,52.9,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.GR36,196020,,54.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_19,196145,,68.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_19,K3435,,74.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_19,K3436,,73,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_19,K3437,,79.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_19,K3438,,75.1,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_19,K3439,,80.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_19,195906,TRUE,61.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_19,196144,,56.9,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_19,196143,,54.7,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_30,,,79.6,Female,Red,0,0,0,0,Dead,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_25,196142,,59.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_43,K3440,,80,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_43,K3441,,82.7,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_43,K3442,,76.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_43,K3443,,78.3,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_43,K3445,,76.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_43,K3446,,68.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_43,,,38.5,Unknown,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_12,K3447,,70.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_12,,,88.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin1_12,,,80.8,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_50,K3571,,72.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_50,K2831,TRUE,85,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_50,K3214,TRUE,76,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_50,K3570,,77.3,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_50,K3569,,93.3,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_50,K3568,,77.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_38,K3567,,86.7,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_38,K3566,,83.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_38,K3565,,83.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_38,K3564,,81.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_38,K3563,,83.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_38,K3562,,81.1,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_38,K3561,,77.9,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_38,196019,,67.7,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_38,K3560,,82.2,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_38,K3559,,82.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_4,K3558,,70.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_4,K3557,,77.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_4,K2835,TRUE,79.7,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_4,K3556,,82.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_4,K3555,,82.1,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_4,K3554,,77,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_4,K3553,,76.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_4,K3086,TRUE,92.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,y,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_4,196018,,63.2,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_4,196017,,54.5,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_4,196016,,63,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_4,195963,TRUE,55.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,y,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_17,K3552,,70.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_17,K3551,,84,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_17,K3550,,81,Female,Red,0,0,0,0,Alive,,,Mature,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_17,K3402,,77.9,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_17,196015,,61.7,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_17,196014,,63.5,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_17,196013,,58.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_17,196012,,59.6,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_17,196011,,62.1,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_17,196010,,52.4,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_34,196009,,51.8,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_34,196008,,63.6,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_34,K3403,,76.4,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_34,K3404,,74.3,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_34,196007,,50.8,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_34,196006,,68,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_34,196005,,52.3,Female,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
Dongara.Millers.Masters,4.1.CHin2_34,196004,,44.1,Male,Red,0,0,0,0,Alive,,,,,,FALSE,4,2018-08-13,,0,1,Palinuridae,Panulirus,cygnus
